loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501180,APP-201264,CUST-100852,Credit Card,Credit Card Standard,2024-11-28,2024-11-29,9743.76,0.1698,0,False,None,17,R4,LOAN_SERVICING
LN-501366,APP-201469,CUST-102804,Auto,Auto Standard,2024-11-28,2024-11-29,35508.75,0.0952,52,True,Vehicle,21,R1,LOAN_SERVICING
LN-502399,APP-202594,CUST-104342,Auto,Auto Standard,2024-11-28,2024-11-28,52136.15,0.0943,69,True,Vehicle,6,R5,LOAN_SERVICING
LN-503040,APP-203291,CUST-100480,Personal,Personal Standard,2024-11-28,2024-11-29,8142.72,0.0876,15,False,None,14,R2,LOAN_SERVICING
LN-503724,APP-204035,CUST-105067,Auto,Auto Standard,2024-11-28,2024-11-30,8797.71,0.0957,43,True,Vehicle,18,R4,LOAN_SERVICING
LN-503860,APP-204186,CUST-102263,Auto,Auto Standard,2024-11-28,2024-11-30,50908.78,0.1041,64,True,Vehicle,19,R1,LOAN_SERVICING
LN-504360,APP-204726,CUST-106077,Auto,Auto Standard,2024-11-28,2024-11-29,12448.73,0.0487,60,True,Vehicle,22,R3,LOAN_SERVICING
LN-504378,APP-204745,CUST-102516,Auto,Auto Standard,2024-11-28,2024-11-30,23029.08,0.0984,46,True,Vehicle,11,R2,LOAN_SERVICING
LN-505269,APP-205724,CUST-101558,Credit Card,Credit Card Standard,2024-11-28,2024-11-29,12373.18,0.2349,0,False,None,20,R2,LOAN_SERVICING
LN-505459,APP-205928,CUST-101605,Auto,Auto Standard,2024-11-28,2024-11-29,18114.37,0.0873,66,True,Vehicle,16,R2,LOAN_SERVICING
LN-505507,APP-205982,CUST-104488,Personal,Personal Standard,2024-11-28,2024-11-30,30623.77,0.1613,27,False,None,23,R3,LOAN_SERVICING
LN-505676,APP-206171,CUST-104306,Auto,Auto Standard,2024-11-28,2024-11-30,44662.18,0.0745,38,True,Vehicle,12,R3,LOAN_SERVICING
LN-505724,APP-206223,CUST-103838,HELOC,HELOC Standard,2024-11-28,2024-11-29,55820.1,0.0864,122,True,Real Estate,20,R4,LOAN_SERVICING
LN-505755,APP-206254,CUST-106886,Auto,Auto Standard,2024-11-28,2024-11-28,12517.62,0.0811,59,True,Vehicle,21,R7,LOAN_SERVICING
LN-507178,APP-207792,CUST-104965,Personal,Personal Standard,2024-11-28,2024-11-30,19392.84,0.1162,22,False,None,10,R4,LOAN_SERVICING
LN-507316,APP-207943,CUST-103234,Auto,Auto Standard,2024-11-28,2024-11-30,32554.42,0.0892,59,True,Vehicle,9,R3,LOAN_SERVICING
LN-507399,APP-208033,CUST-104430,Auto,Auto Standard,2024-11-28,2024-11-29,11084.03,0.1072,41,True,Vehicle,2,R4,LOAN_SERVICING
LN-507482,APP-208127,CUST-104576,Personal,Personal Standard,2024-11-28,2024-11-29,23954.33,0.1581,41,False,None,21,R1,LOAN_SERVICING
LN-508267,APP-208964,CUST-103129,Credit Card,Credit Card Standard,2024-11-28,2024-11-30,21040.05,0.2271,0,False,None,6,R4,LOAN_SERVICING
LN-508929,APP-209683,CUST-101311,Personal,Personal Standard,2024-11-28,2024-11-28,26518.9,0.1088,23,False,None,27,R5,LOAN_SERVICING
LN-509414,APP-210209,CUST-105465,Auto,Auto Standard,2024-11-28,2024-11-30,53541.55,0.0736,52,True,Vehicle,16,R2,LOAN_SERVICING
LN-509576,APP-210384,CUST-104940,Auto,Auto Standard,2024-11-28,2024-11-29,52599.13,0.1058,65,True,Vehicle,1,R3,LOAN_SERVICING
