loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501167,APP-201250,CUST-100552,Personal,Personal Standard,2024-04-20,2024-04-20,5315.4,0.1167,15,False,None,27,R2,LOAN_SERVICING
LN-501323,APP-201422,CUST-106039,Credit Card,Credit Card Standard,2024-04-20,2024-04-22,9767.08,0.2395,0,False,None,12,R2,LOAN_SERVICING
LN-501621,APP-201747,CUST-103901,Auto,Auto Standard,2024-04-20,2024-04-21,14973.6,0.0787,61,True,Vehicle,7,R4,LOAN_SERVICING
LN-501693,APP-201828,CUST-107641,Personal,Personal Standard,2024-04-20,2024-04-22,10087.5,0.1095,29,False,None,15,R1,LOAN_SERVICING
LN-501910,APP-202062,CUST-107480,Auto,Auto Standard,2024-04-20,2024-04-22,50930.54,0.0941,65,True,Vehicle,23,R4,LOAN_SERVICING
LN-502163,APP-202339,CUST-107145,Auto,Auto Standard,2024-04-20,2024-04-22,44963.73,0.0792,51,True,Vehicle,12,R5,LOAN_SERVICING
LN-503150,APP-203414,CUST-106729,Personal,Personal Standard,2024-04-20,2024-04-22,24738.16,0.0948,26,False,None,18,R5,LOAN_SERVICING
LN-503618,APP-203925,CUST-104470,Auto,Auto Standard,2024-04-20,2024-04-20,51377.81,0.0697,37,True,Vehicle,15,R4,LOAN_SERVICING
LN-505961,APP-206475,CUST-101627,Auto,Auto Standard,2024-04-20,2024-04-21,16268.69,0.0536,48,True,Vehicle,25,R2,LOAN_SERVICING
LN-506037,APP-206558,CUST-107531,Auto,Auto Standard,2024-04-20,2024-04-20,33230.19,0.0478,39,True,Vehicle,3,R1,LOAN_SERVICING
LN-508608,APP-209339,CUST-100089,Auto,Auto Standard,2024-04-20,2024-04-20,44185.77,0.07,69,True,Vehicle,8,R4,LOAN_SERVICING
LN-508801,APP-209545,CUST-104919,Auto,Auto Standard,2024-04-20,2024-04-21,12841.29,0.0931,44,True,Vehicle,14,R6,LOAN_SERVICING
LN-509025,APP-209786,CUST-102821,Personal,Personal Standard,2024-04-20,2024-04-21,2319.45,0.1901,28,False,None,17,R1,LOAN_SERVICING
LN-509469,APP-210272,CUST-106137,Personal,Personal Standard,2024-04-20,2024-04-21,2644.9,0.08,16,False,None,14,R1,LOAN_SERVICING
