customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-102598,2025-05-03,2025-05-16,668,R4,True,CREDIT_BUREAU
CUST-101790,2025-05-03,2025-05-16,606,R6,True,CREDIT_BUREAU
CUST-103823,2025-05-03,2025-05-16,576,R7,True,CREDIT_BUREAU
CUST-107877,2025-05-03,2025-05-16,731,R3,True,CREDIT_BUREAU
CUST-101056,2025-05-03,2025-05-16,812,R1,True,CREDIT_BUREAU
CUST-101853,2025-05-03,2025-05-16,643,R5,True,CREDIT_BUREAU
CUST-103832,2025-05-03,2025-05-16,685,R4,True,CREDIT_BUREAU
CUST-100512,2025-05-03,2025-05-16,692,R4,True,CREDIT_BUREAU
CUST-106714,2025-05-03,2025-05-16,740,R2,True,CREDIT_BUREAU
CUST-100617,2025-05-03,2025-05-16,783,R1,True,CREDIT_BUREAU
CUST-103539,2025-05-03,2025-05-16,658,R5,True,CREDIT_BUREAU
CUST-103077,2025-05-03,2025-05-16,617,R6,True,CREDIT_BUREAU
CUST-105227,2025-05-03,2025-05-16,664,R4,True,CREDIT_BUREAU
CUST-107754,2025-05-03,2025-05-16,809,R1,True,CREDIT_BUREAU
CUST-104324,2025-05-03,2025-05-16,635,R5,True,CREDIT_BUREAU
CUST-101906,2025-05-03,2025-05-16,598,R6,True,CREDIT_BUREAU
CUST-100725,2025-05-03,2025-05-16,436,R7,True,CREDIT_BUREAU
CUST-102348,2025-05-03,2025-05-16,770,R2,True,CREDIT_BUREAU
CUST-103748,2025-05-03,2025-05-16,661,R4,True,CREDIT_BUREAU
CUST-106357,2025-05-03,2025-05-16,450,R7,True,CREDIT_BUREAU
CUST-103070,2025-05-03,2025-05-16,706,R3,True,CREDIT_BUREAU
CUST-104841,2025-05-03,2025-05-16,441,R7,True,CREDIT_BUREAU
CUST-100309,2025-05-03,2025-05-16,748,R2,True,CREDIT_BUREAU
CUST-100716,2025-05-03,2025-05-16,736,R3,True,CREDIT_BUREAU
CUST-105084,2025-05-03,2025-05-16,683,R4,True,CREDIT_BUREAU
CUST-103295,2025-05-03,2025-05-16,631,R5,True,CREDIT_BUREAU
CUST-106324,2025-05-03,2025-05-16,642,R5,True,CREDIT_BUREAU
CUST-105643,2025-05-03,2025-05-16,752,R2,True,CREDIT_BUREAU
CUST-107737,2025-05-03,2025-05-16,635,R5,True,CREDIT_BUREAU
CUST-102559,2025-05-03,2025-05-16,583,R6,True,CREDIT_BUREAU
CUST-101681,2025-05-03,2025-05-16,724,R3,True,CREDIT_BUREAU
CUST-106193,2025-05-03,2025-05-16,708,R3,True,CREDIT_BUREAU
CUST-100060,2025-05-03,2025-05-16,682,R4,True,CREDIT_BUREAU
CUST-105452,2025-05-03,2025-05-16,720,R3,True,CREDIT_BUREAU
CUST-101008,2025-05-03,2025-05-16,800,R1,True,CREDIT_BUREAU
CUST-102969,2025-05-03,2025-05-16,743,R2,True,CREDIT_BUREAU
CUST-101084,2025-05-03,2025-05-16,671,R4,True,CREDIT_BUREAU
