loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500998,APP-201067,CUST-107671,Personal,Personal Standard,2025-01-14,2025-01-15,17562.85,0.0815,15,False,None,22,R4,LOAN_SERVICING
LN-501718,APP-201858,CUST-105164,Mortgage,Mortgage Standard,2025-01-14,2025-01-15,513275.51,0.0673,197,True,Real Estate,22,R3,LOAN_SERVICING
LN-502154,APP-202329,CUST-105388,Credit Card,Credit Card Standard,2025-01-14,2025-01-15,2584.32,0.2326,0,False,None,25,R1,LOAN_SERVICING
LN-502498,APP-202708,CUST-100261,Auto,Auto Standard,2025-01-14,2025-01-16,43893.24,0.0636,65,True,Vehicle,25,R1,LOAN_SERVICING
LN-502667,APP-202891,CUST-107894,Personal,Personal Standard,2025-01-14,2025-01-14,19997.93,0.2103,17,False,None,18,R2,LOAN_SERVICING
LN-502798,APP-203029,CUST-104283,Auto,Auto Standard,2025-01-14,2025-01-14,54724.25,0.0762,60,True,Vehicle,11,R1,LOAN_SERVICING
LN-504040,APP-204382,CUST-102131,Auto,Auto Standard,2025-01-14,2025-01-15,42647.78,0.0835,60,True,Vehicle,2,R1,LOAN_SERVICING
LN-504503,APP-204878,CUST-102963,Personal,Personal Standard,2025-01-14,2025-01-15,31836.13,0.1627,59,False,None,11,R2,LOAN_SERVICING
LN-505148,APP-205593,CUST-104876,Auto,Auto Standard,2025-01-14,2025-01-15,18159.33,0.0857,61,True,Vehicle,13,R3,LOAN_SERVICING
LN-505305,APP-205761,CUST-104916,Personal,Personal Standard,2025-01-14,2025-01-15,31126.93,0.1793,50,False,None,12,R3,LOAN_SERVICING
LN-506126,APP-206654,CUST-105956,Credit Card,Credit Card Standard,2025-01-14,2025-01-16,4539.37,0.2336,0,False,None,11,R4,LOAN_SERVICING
LN-506332,APP-206883,CUST-104758,Auto,Auto Standard,2025-01-14,2025-01-14,34264.72,0.0628,70,True,Vehicle,5,R4,LOAN_SERVICING
LN-506436,APP-207000,CUST-100018,Auto,Auto Standard,2025-01-14,2025-01-16,8991.21,0.0476,44,True,Vehicle,9,R4,LOAN_SERVICING
LN-507172,APP-207786,CUST-107216,Credit Card,Credit Card Standard,2025-01-14,2025-01-16,1949.87,0.2193,0,False,None,2,R2,LOAN_SERVICING
LN-507428,APP-208067,CUST-104902,Auto,Auto Standard,2025-01-14,2025-01-15,21636.96,0.0693,50,True,Vehicle,17,R4,LOAN_SERVICING
LN-507599,APP-208254,CUST-106876,Personal,Personal Standard,2025-01-14,2025-01-16,17253.87,0.1658,56,False,None,28,R5,LOAN_SERVICING
LN-507743,APP-208402,CUST-100284,Auto,Auto Standard,2025-01-14,2025-01-16,19681.19,0.0783,60,True,Vehicle,22,R2,LOAN_SERVICING
LN-508170,APP-208861,CUST-105594,Auto,Auto Standard,2025-01-14,2025-01-15,41793.13,0.0869,48,True,Vehicle,14,R1,LOAN_SERVICING
LN-508663,APP-209399,CUST-101061,Auto,Auto Standard,2025-01-14,2025-01-15,21164.66,0.0888,49,True,Vehicle,6,R4,LOAN_SERVICING
LN-509183,APP-209958,CUST-103346,HELOC,HELOC Standard,2025-01-14,2025-01-15,116516.85,0.0642,118,True,Real Estate,27,R5,LOAN_SERVICING
LN-509306,APP-210092,CUST-101246,Credit Card,Credit Card Standard,2025-01-14,2025-01-14,6935.42,0.2261,0,False,None,27,R6,LOAN_SERVICING
LN-509600,APP-210409,CUST-103943,Auto,Auto Standard,2025-01-14,2025-01-16,42981.6,0.0888,68,True,Vehicle,15,R5,LOAN_SERVICING
