contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000895,LN-501727,CUST-102226,2025-02-15,COL-1019,OUTBOUND_CALL,Outbound,Right Party Contact,True,610.0,False,CALL_CENTER,False
CTC-60001236,LN-502452,CUST-103937,2025-02-15,COL-1111,OUTBOUND_CALL,Outbound,Right Party Contact,True,104.0,False,CALL_CENTER,False
CTC-60001366,LN-502676,CUST-100793,2025-02-15,COL-1100,OUTBOUND_CALL,Outbound,Right Party Contact,True,576.0,False,CALL_CENTER,False
CTC-60002122,LN-504172,CUST-100520,2025-02-15,COL-1070,OUTBOUND_CALL,Outbound,Wrong Party,False,9.0,False,CALL_CENTER,False
CTC-60002571,LN-505029,CUST-107596,2025-02-15,COL-1053,OUTBOUND_CALL,Outbound,Right Party Contact,True,80.0,False,CALL_CENTER,False
CTC-60003136,LN-506255,CUST-106015,2025-02-15,COL-1011,OUTBOUND_CALL,Outbound,Right Party Contact,True,547.0,False,CALL_CENTER,False
CTC-60004104,LN-508129,CUST-106938,2025-02-15,COL-1010,OUTBOUND_CALL,Outbound,Right Party Contact,True,599.0,False,CALL_CENTER,False
CTC-60004147,LN-508216,CUST-107860,2025-02-15,COL-1010,OUTBOUND_CALL,Outbound,Right Party Contact,True,621.0,False,CALL_CENTER,False
CTC-60004341,LN-508703,CUST-104220,2025-02-15,COL-1019,OUTBOUND_CALL,Outbound,Right Party Contact,True,232.0,False,CALL_CENTER,False
CTC-60004771,LN-509541,CUST-101977,2025-02-15,COL-1025,OUTBOUND_CALL,Outbound,Voicemail,False,33.0,False,CALL_CENTER,False
CTC-60004876,LN-509723,CUST-106689,2025-02-15,COL-1111,OUTBOUND_CALL,Outbound,Right Party Contact,True,655.0,False,CALL_CENTER,False
CTC-60005434,LN-500990,CUST-103717,2025-02-15,COL-1103,OUTBOUND_CALL,Outbound,Busy,False,14.0,False,CALL_CENTER,False
CTC-60006054,LN-502509,CUST-101434,2025-02-15,COL-1069,OUTBOUND_CALL,Outbound,No Answer,False,30.0,False,CALL_CENTER,False
CTC-60007857,LN-507652,CUST-104371,2025-02-15,COL-1050,OUTBOUND_CALL,Outbound,Wrong Party,False,12.0,False,CALL_CENTER,False
CTC-60008652,LN-509622,CUST-102648,2025-02-15,COL-1048,OUTBOUND_CALL,Outbound,Wrong Party,False,25.0,False,CALL_CENTER,False
CTC-60008669,LN-509683,CUST-102576,2025-02-15,COL-1028,OUTBOUND_CALL,Outbound,Wrong Party,False,11.0,False,CALL_CENTER,False
CTC-60010153,LN-504231,CUST-105630,2025-02-15,COL-1036,OUTBOUND_CALL,Outbound,Right Party Contact,True,586.0,False,CALL_CENTER,False
CTC-60010240,LN-504487,CUST-104452,2025-02-15,COL-1005,OUTBOUND_CALL,Outbound,Right Party Contact,True,50.0,False,CALL_CENTER,False
CTC-60010616,LN-505809,CUST-107198,2025-02-15,COL-1049,OUTBOUND_CALL,Outbound,Busy,False,11.0,False,CALL_CENTER,False
CTC-60010817,LN-506524,CUST-105779,2025-02-15,COL-1058,OUTBOUND_CALL,Outbound,Right Party Contact,True,467.0,False,CALL_CENTER,False
CTC-60011862,LN-509997,CUST-103028,2025-02-15,COL-1077,OUTBOUND_CALL,Outbound,No Answer,False,43.0,False,CALL_CENTER,False
CTC-60012177,LN-500758,CUST-104498,2025-02-15,COL-1003,OUTBOUND_CALL,Outbound,Right Party Contact,True,592.0,False,CALL_CENTER,False
CTC-60012222,LN-500818,CUST-104587,2025-02-15,COL-1003,OUTBOUND_CALL,Outbound,Right Party Contact,True,377.0,False,CALL_CENTER,False
CTC-60013630,LN-503407,CUST-107454,2025-02-15,COL-1094,OUTBOUND_CALL,Outbound,Busy,False,12.0,False,CALL_CENTER,False
CTC-60013657,LN-503453,CUST-105847,2025-02-15,COL-1106,OUTBOUND_CALL,Outbound,No Answer,False,13.0,False,CALL_CENTER,False
CTC-60014420,LN-504642,CUST-101061,2025-02-15,COL-1034,OUTBOUND_CALL,Outbound,Wrong Party,False,9.0,False,CALL_CENTER,False
CTC-60014496,LN-504713,CUST-104132,2025-02-15,COL-1108,OUTBOUND_CALL,Outbound,No Answer,False,11.0,False,CALL_CENTER,False
CTC-60015926,LN-507288,CUST-103394,2025-02-15,COL-1064,OUTBOUND_CALL,Outbound,Busy,False,26.0,False,CALL_CENTER,False
CTC-60016513,LN-508071,CUST-103390,2025-02-15,COL-1093,OUTBOUND_CALL,Outbound,Right Party Contact,True,182.0,False,CALL_CENTER,False
