application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200484,CUST-103973,Mortgage,197120.11,R5,2024-02-08,Approved,2024-02-12,RISK_ENGINE
APP-200932,CUST-106031,Auto,38411.26,R2,2024-02-08,Approved,2024-02-09,RISK_ENGINE
APP-202394,CUST-105998,HELOC,128678.36,R3,2024-02-08,Approved,2024-02-11,RISK_ENGINE
APP-202618,CUST-105637,Credit Card,8066.6,R5,2024-02-08,Declined,2024-02-09,RISK_ENGINE
APP-203948,CUST-102375,Auto,43421.52,R4,2024-02-08,Approved,2024-02-11,RISK_ENGINE
APP-204647,CUST-100380,Credit Card,11110.0,R1,2024-02-08,Approved,2024-02-12,RISK_ENGINE
APP-204886,CUST-102039,Credit Card,18386.61,R2,2024-02-08,Approved,2024-02-09,RISK_ENGINE
APP-205072,CUST-100867,Credit Card,23001.88,R1,2024-02-08,Approved,2024-02-12,RISK_ENGINE
APP-205337,CUST-106365,Auto,9450.14,R3,2024-02-08,Approved,2024-02-09,RISK_ENGINE
APP-207499,CUST-104537,Auto,26931.38,R4,2024-02-08,Approved,2024-02-09,RISK_ENGINE
APP-207822,CUST-104599,HELOC,111568.51,R5,2024-02-08,Approved,2024-02-10,RISK_ENGINE
APP-208634,CUST-107733,Auto,34752.93,R6,2024-02-08,Approved,2024-02-11,RISK_ENGINE
APP-209531,CUST-104348,Auto,24169.98,R4,2024-02-08,Approved,2024-02-09,RISK_ENGINE
APP-209593,CUST-103529,Auto,20837.7,R3,2024-02-08,Approved,2024-02-10,RISK_ENGINE
APP-210373,CUST-102964,Auto,17737.17,R3,2024-02-08,Approved,2024-02-11,RISK_ENGINE
