application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200006,CUST-104278,Auto,46214.1,R4,2025-05-03,Approved,2025-05-06,RISK_ENGINE
APP-200422,CUST-103604,Auto,9324.94,R1,2025-05-03,Approved,2025-05-06,RISK_ENGINE
APP-200552,CUST-105926,Personal,6424.73,R5,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-201217,CUST-106667,Auto,36991.32,R2,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-201590,CUST-105407,HELOC,100696.17,R4,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-202337,CUST-107388,Personal,25427.52,R3,2025-05-03,Approved,2025-05-07,RISK_ENGINE
APP-202838,CUST-106440,Auto,52611.01,R4,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-204190,CUST-102776,Auto,39044.38,R6,2025-05-03,Approved,2025-05-05,RISK_ENGINE
APP-204265,CUST-100364,Mortgage,445935.95,R3,2025-05-03,Approved,2025-05-06,RISK_ENGINE
APP-204387,CUST-103745,Personal,22722.45,R4,2025-05-03,Approved,2025-05-05,RISK_ENGINE
APP-204594,CUST-103859,HELOC,103249.41,R2,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-205267,CUST-101057,Auto,24389.52,R4,2025-05-03,Approved,2025-05-07,RISK_ENGINE
APP-205474,CUST-101494,Auto,35161.73,R4,2025-05-03,Approved,2025-05-07,RISK_ENGINE
APP-205940,CUST-102692,Credit Card,17272.03,R4,2025-05-03,Approved,2025-05-06,RISK_ENGINE
APP-206120,CUST-105719,Auto,44787.36,R4,2025-05-03,Declined,2025-05-05,RISK_ENGINE
APP-206147,CUST-102999,Personal,9328.72,R6,2025-05-03,Declined,2025-05-05,RISK_ENGINE
APP-206832,CUST-102744,Personal,9616.67,R4,2025-05-03,Approved,2025-05-06,RISK_ENGINE
APP-207387,CUST-101155,Personal,9511.62,R3,2025-05-03,Approved,2025-05-05,RISK_ENGINE
APP-208007,CUST-106017,Personal,21772.83,R4,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-208647,CUST-100495,Auto,31384.53,R5,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-208657,CUST-103094,Auto,52720.76,R1,2025-05-03,Approved,2025-05-06,RISK_ENGINE
APP-208920,CUST-100616,Mortgage,120420.76,R4,2025-05-03,Approved,2025-05-05,RISK_ENGINE
APP-208944,CUST-104627,Mortgage,197042.47,R3,2025-05-03,Approved,2025-05-04,RISK_ENGINE
APP-209576,CUST-104896,Personal,9939.46,R2,2025-05-03,Declined,2025-05-04,RISK_ENGINE
APP-210769,CUST-101685,Mortgage,459315.84,R6,2025-05-03,Approved,2025-05-05,RISK_ENGINE
