payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9002241,LN-505433,CUST-105674,2025-01-09,1155.32,1155.32,Scheduled,ACH,Posted,False,False,,2025-01-09,2025-01-19,True,False
PMT-9002248,LN-503513,CUST-104780,2025-01-10,2272.17,2272.17,Scheduled,Check,Posted,False,False,,2025-01-10,2025-01-19,True,False
PMT-9002515,LN-504146,CUST-101906,2025-01-11,253.24,0.0,Extra,Debit Card,Posted,False,False,,2025-01-11,2025-01-19,True,False
PMT-9002692,LN-501638,CUST-100453,2025-01-12,139.74,139.74,Scheduled,ACH,Posted,False,False,,2025-01-12,2025-01-19,True,False
PMT-9003081,LN-507324,CUST-101280,2025-01-13,837.99,837.99,Scheduled,ACH,Posted,False,False,,2025-01-13,2025-01-19,True,False
PMT-9003284,LN-509019,CUST-100802,2025-01-14,330.26,330.26,Scheduled,Check,Posted,False,False,,2025-01-14,2025-01-19,True,False
PMT-9003610,LN-504455,CUST-105491,2025-01-16,673.96,673.96,Scheduled,ACH,Posted,False,False,,2025-01-16,2025-01-19,True,False
PMT-9003696,LN-507071,CUST-104811,2025-01-16,669.9,669.9,Scheduled,ACH,Posted,False,False,,2025-01-16,2025-01-19,True,False
PMT-9003908,LN-504777,CUST-101579,2025-01-17,378.48,0.0,Extra,ACH,Posted,False,False,,2025-01-17,2025-01-19,True,False
PMT-9004064,LN-508112,CUST-107009,2025-01-17,1194.89,1194.89,Scheduled,Check,Posted,False,False,,2025-01-17,2025-01-19,True,False
PMT-9004317,LN-509225,CUST-104931,2025-01-19,744.32,744.32,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004318,LN-504128,CUST-102757,2025-01-19,652.62,652.62,Scheduled,Debit Card,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004319,LN-501265,CUST-105841,2025-01-19,744.88,744.88,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004320,LN-508994,CUST-100263,2025-01-19,391.48,391.48,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004321,LN-504238,CUST-100648,2025-01-19,2652.81,2652.81,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004322,LN-504254,CUST-103681,2025-01-19,121.93,121.93,Scheduled,Debit Card,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004323,LN-501170,CUST-100273,2025-01-19,259.83,259.83,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004324,LN-501149,CUST-104909,2025-01-19,286.93,286.93,Scheduled,Check,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004325,LN-509391,CUST-102059,2025-01-19,933.36,933.36,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004326,LN-509085,CUST-106567,2025-01-19,399.61,399.61,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
PMT-9004327,LN-508995,CUST-102809,2025-01-19,213.84,213.84,Scheduled,ACH,Posted,False,False,,2025-01-19,2025-01-19,False,False
