contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000116,LN-500211,CUST-107222,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000332,LN-500584,CUST-101605,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000454,LN-500807,CUST-106436,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000630,LN-501163,CUST-100677,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000867,LN-501699,CUST-100753,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001134,LN-502260,CUST-103736,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001350,LN-502659,CUST-104873,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001453,LN-502841,CUST-105748,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001642,LN-503248,CUST-101833,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001926,LN-503821,CUST-103584,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002008,LN-503934,CUST-100364,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002208,LN-504336,CUST-106793,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002482,LN-504837,CUST-100067,2025-06-18,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002970,LN-505897,CUST-106071,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003001,LN-505941,CUST-100431,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003159,LN-506291,CUST-102470,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003472,LN-506855,CUST-106672,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003619,LN-507140,CUST-106324,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003652,LN-507249,CUST-106960,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003828,LN-507588,CUST-105149,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003873,LN-507669,CUST-106786,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003913,LN-507753,CUST-100023,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004075,LN-508080,CUST-104744,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004186,LN-508289,CUST-100228,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004284,LN-508519,CUST-100331,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004673,LN-509327,CUST-103718,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004706,LN-509401,CUST-107139,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004760,LN-509496,CUST-101622,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004899,LN-509737,CUST-102793,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004981,LN-509875,CUST-100484,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005332,LN-500709,CUST-103506,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005471,LN-501044,CUST-103341,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005594,LN-501392,CUST-103655,2025-06-18,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60006203,LN-502942,CUST-106110,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006226,LN-503014,CUST-107508,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006411,LN-503523,CUST-105589,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60006929,LN-504879,CUST-104536,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007874,LN-507672,CUST-107259,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008191,LN-508389,CUST-106259,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008224,LN-508511,CUST-107485,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008265,LN-508646,CUST-100612,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008754,LN-509843,CUST-101250,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008872,LN-500006,CUST-104241,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008983,LN-500345,CUST-101427,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009155,LN-501141,CUST-101686,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009197,LN-501318,CUST-101438,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009243,LN-501423,CUST-101281,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009391,LN-501972,CUST-103580,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009734,LN-502999,CUST-104327,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009770,LN-503154,CUST-104307,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010137,LN-504176,CUST-101333,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010511,LN-505394,CUST-103114,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010683,LN-505946,CUST-105106,2025-06-18,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60010721,LN-506228,CUST-105905,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010780,LN-506373,CUST-101724,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60010829,LN-506553,CUST-100297,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011207,LN-508060,CUST-104334,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011443,LN-508707,CUST-107819,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60011867,LN-510005,CUST-103042,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60011893,LN-500040,CUST-102235,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012002,LN-500329,CUST-103032,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012476,LN-501397,CUST-100176,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60012805,LN-501869,CUST-100950,2025-06-18,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60013049,LN-502337,CUST-100879,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013082,LN-502354,CUST-102146,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013162,LN-502519,CUST-102696,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013174,LN-502556,CUST-104888,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013252,LN-502656,CUST-103938,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013492,LN-503227,CUST-103420,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60013740,LN-503517,CUST-104411,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014058,LN-504055,CUST-100899,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60014204,LN-504315,CUST-106687,2025-06-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015184,LN-506084,CUST-107999,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015310,LN-506243,CUST-100103,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60015886,LN-507167,CUST-107774,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60016011,LN-507541,CUST-103036,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60016055,LN-507559,CUST-100595,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60017550,LN-509683,CUST-102576,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60017588,LN-509690,CUST-106474,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60017650,LN-509807,CUST-105144,2025-06-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60017852,LN-500024,CUST-106375,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60017879,LN-500041,CUST-107799,2025-06-18,,MOBILE_PUSH,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60017914,LN-500053,CUST-100357,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60017925,LN-500059,CUST-102292,2025-06-18,,MOBILE_PUSH,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60017963,LN-500080,CUST-100812,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60018152,LN-500181,CUST-107618,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60018665,LN-500445,CUST-104701,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60018831,LN-500527,CUST-102383,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60018917,LN-500568,CUST-102072,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60019884,LN-501025,CUST-104237,2025-06-18,,MOBILE_PUSH,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020117,LN-501127,CUST-102923,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020178,LN-501162,CUST-107557,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020244,LN-501195,CUST-104846,2025-06-18,,MOBILE_PUSH,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020366,LN-501248,CUST-100679,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020421,LN-501276,CUST-102467,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020479,LN-501301,CUST-100565,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020491,LN-501307,CUST-107247,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020661,LN-501387,CUST-103865,2025-06-18,,MOBILE_PUSH,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60020789,LN-501449,CUST-107844,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60020957,LN-501528,CUST-103294,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60021132,LN-501609,CUST-103225,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60021243,LN-501660,CUST-102403,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60021471,LN-501769,CUST-102962,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60021594,LN-501834,CUST-101415,2025-06-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60022066,LN-502061,CUST-102138,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60022322,LN-502189,CUST-104089,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60022632,LN-502323,CUST-102698,2025-06-18,,MOBILE_PUSH,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60022770,LN-502393,CUST-102949,2025-06-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60022802,LN-502409,CUST-103002,2025-06-18,,MOBILE_PUSH,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60022812,LN-502414,CUST-107795,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60022978,LN-502499,CUST-100599,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60023392,LN-502697,CUST-101684,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60023574,LN-502780,CUST-104172,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60023707,LN-502837,CUST-100360,2025-06-18,,MOBILE_PUSH,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60023899,LN-502932,CUST-102752,2025-06-18,,MOBILE_PUSH,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60023911,LN-502935,CUST-101711,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60023996,LN-502981,CUST-104925,2025-06-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
