loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500761,APP-200815,CUST-106834,Personal,Personal Standard,2024-09-10,2024-09-12,24488.67,0.1975,60,False,None,24,R4,LOAN_SERVICING
LN-501123,APP-201201,CUST-102769,Personal,Personal Standard,2024-09-10,2024-09-11,10596.58,0.1616,36,False,None,2,R4,LOAN_SERVICING
LN-501584,APP-201708,CUST-106333,Auto,Auto Standard,2024-09-10,2024-09-10,29164.46,0.0725,58,True,Vehicle,23,R3,LOAN_SERVICING
LN-502863,APP-203100,CUST-101840,Mortgage,Mortgage Standard,2024-09-10,2024-09-11,447883.69,0.0581,193,True,Real Estate,7,R2,LOAN_SERVICING
LN-503243,APP-203516,CUST-103500,HELOC,HELOC Standard,2024-09-10,2024-09-12,121260.69,0.0842,175,True,Real Estate,3,R4,LOAN_SERVICING
LN-503479,APP-203775,CUST-103374,Mortgage,Mortgage Standard,2024-09-10,2024-09-12,387855.35,0.0613,321,True,Real Estate,20,R4,LOAN_SERVICING
LN-503686,APP-203995,CUST-107645,Auto,Auto Standard,2024-09-10,2024-09-10,24279.63,0.0909,54,True,Vehicle,23,R1,LOAN_SERVICING
LN-504579,APP-204959,CUST-103904,Auto,Auto Standard,2024-09-10,2024-09-11,34388.33,0.0893,63,True,Vehicle,25,R4,LOAN_SERVICING
LN-504694,APP-205089,CUST-106492,Credit Card,Credit Card Standard,2024-09-10,2024-09-10,4641.25,0.1948,0,False,None,5,R1,LOAN_SERVICING
LN-505106,APP-205551,CUST-106702,Auto,Auto Standard,2024-09-10,2024-09-12,20770.54,0.0493,57,True,Vehicle,10,R1,LOAN_SERVICING
LN-506171,APP-206702,CUST-104495,Personal,Personal Standard,2024-09-10,2024-09-10,20929.78,0.1934,20,False,None,7,R1,LOAN_SERVICING
LN-506578,APP-207150,CUST-104439,Personal,Personal Standard,2024-09-10,2024-09-10,34003.6,0.1191,13,False,None,27,R3,LOAN_SERVICING
LN-506661,APP-207235,CUST-105856,Personal,Personal Standard,2024-09-10,2024-09-10,16996.89,0.1272,34,False,None,5,R3,LOAN_SERVICING
LN-506767,APP-207353,CUST-105216,Credit Card,Credit Card Standard,2024-09-10,2024-09-12,23623.08,0.1959,0,False,None,3,R3,LOAN_SERVICING
LN-506768,APP-207354,CUST-101113,Auto,Auto Standard,2024-09-10,2024-09-12,35754.84,0.0841,56,True,Vehicle,27,R1,LOAN_SERVICING
LN-507202,APP-207818,CUST-104467,Personal,Personal Standard,2024-09-10,2024-09-12,14071.71,0.1199,15,False,None,26,R4,LOAN_SERVICING
LN-507495,APP-208141,CUST-102033,Credit Card,Credit Card Standard,2024-09-10,2024-09-10,24340.73,0.2524,0,False,None,20,R3,LOAN_SERVICING
LN-508249,APP-208945,CUST-102649,Auto,Auto Standard,2024-09-10,2024-09-11,21341.66,0.0787,54,True,Vehicle,25,R5,LOAN_SERVICING
