application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-201763,CUST-107670,Personal,15447.57,R5,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-201908,CUST-103521,Auto,53253.49,R4,2024-07-04,Approved,2024-07-05,RISK_ENGINE
APP-203298,CUST-107797,Personal,27084.44,R3,2024-07-04,Approved,2024-07-06,RISK_ENGINE
APP-203919,CUST-105094,Credit Card,1860.78,R4,2024-07-04,Approved,2024-07-07,RISK_ENGINE
APP-204054,CUST-102311,Auto,12082.98,R3,2024-07-04,Approved,2024-07-06,RISK_ENGINE
APP-204327,CUST-107449,HELOC,20824.19,R4,2024-07-04,Approved,2024-07-05,RISK_ENGINE
APP-204665,CUST-107489,Personal,9142.56,R5,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-205544,CUST-101654,Personal,5509.16,R5,2024-07-04,Declined,2024-07-05,RISK_ENGINE
APP-206135,CUST-105171,Personal,30863.23,R5,2024-07-04,Approved,2024-07-07,RISK_ENGINE
APP-207889,CUST-107271,Auto,13895.51,R1,2024-07-04,Approved,2024-07-07,RISK_ENGINE
APP-208070,CUST-103943,HELOC,124703.51,R2,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-208260,CUST-100388,Auto,47755.59,R2,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-209132,CUST-105993,Auto,43710.47,R3,2024-07-04,Declined,2024-07-06,RISK_ENGINE
APP-209220,CUST-106564,Personal,29707.57,R4,2024-07-04,Approved,2024-07-07,RISK_ENGINE
APP-209909,CUST-101151,Credit Card,22181.28,R2,2024-07-04,Approved,2024-07-06,RISK_ENGINE
APP-209934,CUST-105049,Personal,18799.41,R1,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-209949,CUST-103519,Auto,20454.75,R3,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-209961,CUST-104626,Personal,13604.64,R1,2024-07-04,Approved,2024-07-08,RISK_ENGINE
APP-210018,CUST-105230,HELOC,96658.63,R1,2024-07-04,Approved,2024-07-07,RISK_ENGINE
APP-210548,CUST-106689,Auto,16042.54,R5,2024-07-04,Approved,2024-07-08,RISK_ENGINE
