loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500169,APP-200179,CUST-104618,Personal,Personal Standard,2024-10-19,2024-10-21,18567.9,0.1622,24,False,None,13,R5,LOAN_SERVICING
LN-501333,APP-201432,CUST-104009,Credit Card,Credit Card Standard,2024-10-19,2024-10-20,10092.96,0.2009,0,False,None,13,R4,LOAN_SERVICING
LN-501706,APP-201845,CUST-101692,Credit Card,Credit Card Standard,2024-10-19,2024-10-21,13022.24,0.1843,0,False,None,7,R4,LOAN_SERVICING
LN-502110,APP-202283,CUST-104476,Auto,Auto Standard,2024-10-19,2024-10-21,9914.96,0.0645,53,True,Vehicle,4,R1,LOAN_SERVICING
LN-503583,APP-203885,CUST-105777,Credit Card,Credit Card Standard,2024-10-19,2024-10-19,8552.38,0.1659,0,False,None,6,R4,LOAN_SERVICING
LN-504837,APP-205244,CUST-100067,Credit Card,Credit Card Standard,2024-10-19,2024-10-19,2341.75,0.1785,0,False,None,6,R4,LOAN_SERVICING
LN-504866,APP-205273,CUST-104661,Personal,Personal Standard,2024-10-19,2024-10-20,30173.1,0.1444,12,False,None,20,R5,LOAN_SERVICING
LN-505286,APP-205741,CUST-101959,Credit Card,Credit Card Standard,2024-10-19,2024-10-19,23122.68,0.2088,0,False,None,26,R5,LOAN_SERVICING
LN-505402,APP-205870,CUST-105556,HELOC,HELOC Standard,2024-10-19,2024-10-21,63995.74,0.0834,102,True,Real Estate,26,R2,LOAN_SERVICING
LN-506419,APP-206982,CUST-100306,Auto,Auto Standard,2024-10-19,2024-10-21,18111.21,0.0731,52,True,Vehicle,5,R3,LOAN_SERVICING
LN-506797,APP-207383,CUST-106755,Auto,Auto Standard,2024-10-19,2024-10-21,44608.03,0.0788,63,True,Vehicle,11,R2,LOAN_SERVICING
LN-507882,APP-208550,CUST-100685,Personal,Personal Standard,2024-10-19,2024-10-21,22163.21,0.1476,29,False,None,14,R4,LOAN_SERVICING
LN-508638,APP-209372,CUST-102073,Auto,Auto Standard,2024-10-19,2024-10-19,54429.09,0.0797,70,True,Vehicle,17,R2,LOAN_SERVICING
LN-509359,APP-210148,CUST-101401,Auto,Auto Standard,2024-10-19,2024-10-21,27427.76,0.0577,46,True,Vehicle,23,R2,LOAN_SERVICING
LN-509833,APP-210670,CUST-103985,Auto,Auto Standard,2024-10-19,2024-10-21,16108.53,0.0875,71,True,Vehicle,5,R3,LOAN_SERVICING
