payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9007373,LN-502269,CUST-105743,2025-02-03,821.13,821.13,Scheduled,ACH,Posted,False,False,,2025-02-03,2025-02-09,True,False
PMT-9007444,LN-506662,CUST-101661,2025-02-03,875.99,875.99,Scheduled,Debit Card,Posted,False,False,,2025-02-03,2025-02-09,True,False
PMT-9007652,LN-508497,CUST-105702,2025-02-04,426.27,426.27,Scheduled,Check,Posted,False,False,,2025-02-04,2025-02-09,True,False
PMT-9007707,LN-508455,CUST-100327,2025-02-04,712.31,712.31,Scheduled,ACH,Posted,False,False,,2025-02-04,2025-02-09,True,False
PMT-9007804,LN-500658,CUST-102936,2025-02-05,827.34,827.34,Scheduled,ACH,Posted,False,False,,2025-02-05,2025-02-09,True,False
PMT-9007951,LN-502868,CUST-100872,2025-02-05,605.7,605.7,Scheduled,Check,Posted,False,False,,2025-02-05,2025-02-09,True,False
PMT-9008162,LN-505879,CUST-103672,2025-02-06,49.15,0.0,Extra,ACH,Posted,False,False,,2025-02-06,2025-02-09,True,False
PMT-9008333,LN-500767,CUST-102002,2025-02-07,382.09,382.09,Scheduled,ACH,Posted,False,False,,2025-02-07,2025-02-09,True,False
PMT-9008834,LN-505411,CUST-104316,2025-02-09,999.9,999.9,Scheduled,Cash,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008836,LN-503792,CUST-104480,2025-02-09,912.74,912.74,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008837,LN-509368,CUST-103597,2025-02-09,651.78,651.78,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008838,LN-506639,CUST-101222,2025-02-09,585.63,585.63,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008839,LN-507340,CUST-105910,2025-02-09,659.01,659.01,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008840,LN-502916,CUST-103173,2025-02-09,424.49,424.49,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008841,LN-501131,CUST-102957,2025-02-09,879.41,879.41,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008842,LN-507468,CUST-102951,2025-02-09,1412.56,1412.56,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008843,LN-507623,CUST-104058,2025-02-09,290.27,290.27,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008844,LN-507020,CUST-100747,2025-02-09,860.75,860.75,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008845,LN-501595,CUST-106103,2025-02-09,87.6,87.6,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008846,LN-504425,CUST-105756,2025-02-09,395.32,395.32,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008847,LN-506636,CUST-100607,2025-02-09,889.71,889.71,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008848,LN-501120,CUST-103273,2025-02-09,1117.09,1117.09,Scheduled,Check,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008849,LN-500843,CUST-106906,2025-02-09,146.0,146.0,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008851,LN-508029,CUST-106851,2025-02-09,570.5,570.5,Scheduled,Wire,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008852,LN-501617,CUST-103150,2025-02-09,1354.77,1354.77,Scheduled,Cash,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008853,LN-503345,CUST-102861,2025-02-09,998.42,998.42,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008854,LN-506065,CUST-107347,2025-02-09,1009.42,1009.42,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008855,LN-507322,CUST-106233,2025-02-09,553.01,553.01,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008856,LN-503077,CUST-103931,2025-02-09,691.44,691.44,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008857,LN-502940,CUST-102998,2025-02-09,437.75,437.75,Scheduled,Check,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008858,LN-509692,CUST-106220,2025-02-09,350.88,0.0,Extra,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008859,LN-509260,CUST-104949,2025-02-09,891.48,891.48,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008860,LN-501170,CUST-100273,2025-02-09,95.04,0.0,Extra,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008861,LN-509344,CUST-101846,2025-02-09,658.1,658.1,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008862,LN-509186,CUST-104626,2025-02-09,357.72,357.72,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008864,LN-508785,CUST-104660,2025-02-09,150.75,0.0,Extra,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008865,LN-506174,CUST-101715,2025-02-09,272.84,272.84,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008866,LN-507998,CUST-100726,2025-02-09,519.47,519.47,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008867,LN-507517,CUST-102566,2025-02-09,294.52,294.52,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008868,LN-501808,CUST-106734,2025-02-09,412.67,412.67,Scheduled,Cash,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008869,LN-506264,CUST-100677,2025-02-09,290.52,0.0,Extra,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008870,LN-507460,CUST-107761,2025-02-09,2027.17,2027.17,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008871,LN-506589,CUST-100026,2025-02-09,869.32,869.32,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008872,LN-508335,CUST-100002,2025-02-09,597.75,597.75,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008873,LN-504098,CUST-103097,2025-02-09,470.48,470.48,Scheduled,Wire,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008874,LN-504645,CUST-106617,2025-02-09,370.21,370.21,Scheduled,Check,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008875,LN-507626,CUST-102230,2025-02-09,965.39,965.39,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008876,LN-509563,CUST-104903,2025-02-09,375.14,375.14,Scheduled,Check,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008877,LN-502428,CUST-103720,2025-02-09,311.22,311.22,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008878,LN-506095,CUST-106229,2025-02-09,244.3,244.3,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008879,LN-504429,CUST-103094,2025-02-09,196.01,196.01,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008880,LN-506588,CUST-107442,2025-02-09,353.46,353.46,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008881,LN-506734,CUST-106705,2025-02-09,801.74,801.74,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008882,LN-502609,CUST-106759,2025-02-09,591.72,591.72,Scheduled,Cash,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008883,LN-506968,CUST-105433,2025-02-09,360.58,360.58,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008884,LN-500884,CUST-105791,2025-02-09,737.94,737.94,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008885,LN-503947,CUST-100722,2025-02-09,251.21,251.21,Scheduled,Debit Card,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008886,LN-501549,CUST-100526,2025-02-09,390.11,390.11,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008887,LN-506181,CUST-101953,2025-02-09,224.79,224.79,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008888,LN-506975,CUST-105100,2025-02-09,436.32,436.32,Scheduled,Check,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008889,LN-502128,CUST-103099,2025-02-09,984.3000000000001,328.1,Scheduled,Wire,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008890,LN-506572,CUST-107669,2025-02-09,397.65,397.65,Scheduled,Check,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008891,LN-509637,CUST-104695,2025-02-09,517.35,517.35,Scheduled,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
PMT-9008892,LN-500967,CUST-100862,2025-02-09,119.05,0.0,Extra,ACH,Posted,False,False,,2025-02-09,2025-02-09,False,False
