application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200019,CUST-107021,HELOC,91887.61,R3,2025-05-20,Approved,2025-05-21,RISK_ENGINE
APP-200217,CUST-100413,Credit Card,9077.45,R2,2025-05-20,Approved,2025-05-22,RISK_ENGINE
APP-201601,CUST-102140,Auto,46845.58,R2,2025-05-20,Approved,2025-05-22,RISK_ENGINE
APP-202034,CUST-103360,Auto,17598.13,R2,2025-05-20,Approved,2025-05-24,RISK_ENGINE
APP-202361,CUST-105036,Personal,3643.35,R3,2025-05-20,Approved,2025-05-23,RISK_ENGINE
APP-202498,CUST-102293,Personal,33414.17,R3,2025-05-20,Approved,2025-05-21,RISK_ENGINE
APP-203014,CUST-107917,Personal,27652.92,R6,2025-05-20,Approved,2025-05-22,RISK_ENGINE
APP-203147,CUST-104137,HELOC,31499.07,R4,2025-05-20,Approved,2025-05-22,RISK_ENGINE
APP-203362,CUST-100448,Credit Card,5167.76,R4,2025-05-20,Approved,2025-05-23,RISK_ENGINE
APP-203973,CUST-106182,Auto,23452.81,R3,2025-05-20,Approved,2025-05-22,RISK_ENGINE
APP-204338,CUST-100461,Credit Card,9886.42,R4,2025-05-20,Approved,2025-05-24,RISK_ENGINE
APP-204679,CUST-104386,Mortgage,202731.98,R4,2025-05-20,Approved,2025-05-22,RISK_ENGINE
APP-205124,CUST-103643,Auto,15798.7,R2,2025-05-20,Approved,2025-05-24,RISK_ENGINE
APP-205416,CUST-103706,Credit Card,12541.05,R2,2025-05-20,Approved,2025-05-24,RISK_ENGINE
APP-206174,CUST-103169,Auto,44978.57,R1,2025-05-20,Approved,2025-05-21,RISK_ENGINE
APP-206917,CUST-107141,Personal,10030.23,R5,2025-05-20,Approved,2025-05-21,RISK_ENGINE
APP-206973,CUST-102817,Personal,22667.41,R4,2025-05-20,Approved,2025-05-23,RISK_ENGINE
APP-207973,CUST-102057,Personal,22537.71,R1,2025-05-20,Approved,2025-05-23,RISK_ENGINE
APP-209803,CUST-101938,Personal,10018.78,R3,2025-05-20,Approved,2025-05-23,RISK_ENGINE
APP-209945,CUST-104575,Credit Card,22053.0,R4,2025-05-20,Approved,2025-05-23,RISK_ENGINE
