application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200791,CUST-102269,Credit Card,17430.59,R2,2024-08-23,Approved,2024-08-24,RISK_ENGINE
APP-201629,CUST-105179,HELOC,97513.75,R1,2024-08-23,Approved,2024-08-27,RISK_ENGINE
APP-202208,CUST-101103,Personal,8881.17,R1,2024-08-23,Approved,2024-08-25,RISK_ENGINE
APP-202374,CUST-105988,HELOC,50539.0,R3,2024-08-23,Approved,2024-08-27,RISK_ENGINE
APP-203226,CUST-101288,Credit Card,19291.04,R3,2024-08-23,Approved,2024-08-26,RISK_ENGINE
APP-203759,CUST-107115,Auto,10498.75,R3,2024-08-23,Approved,2024-08-24,RISK_ENGINE
APP-203943,CUST-106849,Auto,54474.39,R3,2024-08-23,Approved,2024-08-26,RISK_ENGINE
APP-203945,CUST-100508,Personal,33669.11,R4,2024-08-23,Approved,2024-08-26,RISK_ENGINE
APP-204404,CUST-105154,Auto,37084.19,R3,2024-08-23,Approved,2024-08-27,RISK_ENGINE
APP-204486,CUST-102547,Credit Card,19469.15,R3,2024-08-23,Approved,2024-08-27,RISK_ENGINE
APP-206252,CUST-101883,Auto,33980.06,R5,2024-08-23,Approved,2024-08-25,RISK_ENGINE
APP-208253,CUST-106607,Mortgage,465885.17,R1,2024-08-23,Approved,2024-08-26,RISK_ENGINE
APP-208298,CUST-103480,Auto,50728.95,R3,2024-08-23,Approved,2024-08-26,RISK_ENGINE
APP-208992,CUST-107474,Auto,10139.89,R4,2024-08-23,Approved,2024-08-24,RISK_ENGINE
APP-209203,CUST-100959,Personal,31037.15,R6,2024-08-23,Approved,2024-08-27,RISK_ENGINE
APP-209658,CUST-103528,Credit Card,15314.22,R1,2024-08-23,Declined,2024-08-24,RISK_ENGINE
APP-209940,CUST-102562,Personal,24933.4,R3,2024-08-23,Approved,2024-08-26,RISK_ENGINE
APP-210304,CUST-103663,Credit Card,3830.65,R2,2024-08-23,Approved,2024-08-27,RISK_ENGINE
APP-210336,CUST-105700,Auto,43274.53,R4,2024-08-23,Approved,2024-08-25,RISK_ENGINE
