contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000023,LN-500057,CUST-104604,2025-06-25,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000131,LN-500241,CUST-104678,2025-06-25,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001296,LN-502588,CUST-105399,2025-06-25,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001389,LN-502721,CUST-106411,2025-06-25,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001409,LN-502752,CUST-101155,2025-06-25,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001983,LN-503897,CUST-102361,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002276,LN-504454,CUST-104950,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003189,LN-506355,CUST-105809,2025-06-25,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003337,LN-506602,CUST-104264,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003696,LN-507291,CUST-104222,2025-06-25,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003705,LN-507294,CUST-103084,2025-06-25,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003788,LN-507476,CUST-106361,2025-06-25,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003924,LN-507805,CUST-106885,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004011,LN-507940,CUST-106514,2025-06-25,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004496,LN-508964,CUST-102459,2025-06-25,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004697,LN-509387,CUST-105278,2025-06-25,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004900,LN-509737,CUST-102793,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004930,LN-509817,CUST-106438,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004984,LN-509878,CUST-104898,2025-06-25,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005078,LN-510009,CUST-106296,2025-06-25,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
