application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200855,CUST-102001,Credit Card,5155.58,R3,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-201437,CUST-104970,Auto,53421.48,R3,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-203126,CUST-106825,Credit Card,11775.53,R1,2024-05-05,Approved,2024-05-07,RISK_ENGINE
APP-203289,CUST-105608,Credit Card,17555.09,R6,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-204403,CUST-106421,Personal,13740.46,R3,2024-05-05,Approved,2024-05-08,RISK_ENGINE
APP-204964,CUST-106863,Personal,14803.56,R3,2024-05-05,Approved,2024-05-09,RISK_ENGINE
APP-204995,CUST-101763,Personal,9629.76,R1,2024-05-05,Approved,2024-05-07,RISK_ENGINE
APP-206078,CUST-100653,HELOC,116759.64,R4,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-206428,CUST-100180,Auto,21486.3,R3,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-206750,CUST-106636,Personal,31392.25,R2,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-206944,CUST-101706,Personal,30382.37,R4,2024-05-05,Approved,2024-05-09,RISK_ENGINE
APP-207123,CUST-100297,Credit Card,23979.56,R5,2024-05-05,Approved,2024-05-07,RISK_ENGINE
APP-207147,CUST-104769,Auto,45007.56,R7,2024-05-05,Approved,2024-05-09,RISK_ENGINE
APP-207162,CUST-101956,Auto,30957.33,R6,2024-05-05,Approved,2024-05-09,RISK_ENGINE
APP-207214,CUST-107862,Auto,43412.74,R2,2024-05-05,Approved,2024-05-09,RISK_ENGINE
APP-207655,CUST-103812,Auto,26162.49,R3,2024-05-05,Approved,2024-05-08,RISK_ENGINE
APP-207788,CUST-102202,Personal,31432.52,R1,2024-05-05,Approved,2024-05-07,RISK_ENGINE
APP-207814,CUST-101601,Credit Card,21984.41,R2,2024-05-05,Approved,2024-05-06,RISK_ENGINE
APP-208388,CUST-107256,Auto,10054.79,R4,2024-05-05,Approved,2024-05-08,RISK_ENGINE
APP-208488,CUST-102468,Credit Card,2391.01,R6,2024-05-05,Approved,2024-05-08,RISK_ENGINE
APP-209196,CUST-103686,Credit Card,24896.02,R7,2024-05-05,Declined,2024-05-06,RISK_ENGINE
APP-209691,CUST-101454,Auto,45074.8,R3,2024-05-05,Approved,2024-05-07,RISK_ENGINE
