application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200164,CUST-105467,Auto,45812.89,R4,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-200470,CUST-105618,Auto,10136.58,R3,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-200595,CUST-105585,Credit Card,19892.51,R2,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-201485,CUST-103424,Credit Card,10750.41,R5,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-201780,CUST-103898,Auto,43015.59,R2,2025-03-01,Approved,2025-03-04,RISK_ENGINE
APP-202241,CUST-104454,HELOC,54758.93,R3,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-203266,CUST-107792,Auto,17086.37,R4,2025-03-01,Declined,2025-03-02,RISK_ENGINE
APP-203393,CUST-106564,Auto,26862.32,R4,2025-03-01,Approved,2025-03-04,RISK_ENGINE
APP-203496,CUST-100617,Auto,42539.2,R2,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-203581,CUST-107261,Auto,26785.8,R4,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-203628,CUST-106914,Auto,27688.86,R3,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-204124,CUST-101861,Personal,13031.86,R1,2025-03-01,Approved,2025-03-04,RISK_ENGINE
APP-204351,CUST-100403,Credit Card,11886.9,R3,2025-03-01,Approved,2025-03-04,RISK_ENGINE
APP-204428,CUST-102150,Auto,33704.53,R7,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-205281,CUST-105050,Personal,29025.44,R2,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-205571,CUST-107616,HELOC,51257.45,R3,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-205983,CUST-101017,Personal,14420.38,R6,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-206095,CUST-103610,Credit Card,23250.65,R6,2025-03-01,Approved,2025-03-02,RISK_ENGINE
APP-206232,CUST-106443,Auto,8879.79,R2,2025-03-01,Approved,2025-03-03,RISK_ENGINE
APP-208015,CUST-100064,Personal,12265.76,R6,2025-03-01,Approved,2025-03-05,RISK_ENGINE
APP-208710,CUST-102864,Personal,3428.3,R1,2025-03-01,Declined,2025-03-04,RISK_ENGINE
APP-208752,CUST-100065,Credit Card,4591.72,R5,2025-03-01,Approved,2025-03-04,RISK_ENGINE
APP-208867,CUST-103580,Auto,51962.81,R1,2025-03-01,Approved,2025-03-04,RISK_ENGINE
APP-209936,CUST-104735,Personal,19651.74,R5,2025-03-01,Approved,2025-03-03,RISK_ENGINE
