application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200139,CUST-105311,Auto,12463.94,R1,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-200281,CUST-106242,Auto,21634.58,R2,2025-02-07,Approved,2025-02-11,RISK_ENGINE
APP-200345,CUST-107608,Auto,23670.73,R7,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-200442,CUST-105734,Auto,24969.81,R4,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-200587,CUST-100032,Personal,21707.58,R2,2025-02-07,Approved,2025-02-10,RISK_ENGINE
APP-201186,CUST-101499,Credit Card,23487.01,R2,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-201448,CUST-105095,Auto,25481.9,R1,2025-02-07,Approved,2025-02-10,RISK_ENGINE
APP-201516,CUST-104510,Mortgage,591472.02,R1,2025-02-07,Declined,2025-02-08,RISK_ENGINE
APP-201543,CUST-106688,HELOC,110831.79,R2,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-201728,CUST-101307,Personal,33117.09,R4,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-201931,CUST-101924,Personal,25427.58,R4,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-202060,CUST-101107,Auto,52432.12,R3,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-202141,CUST-100007,Auto,20909.67,R5,2025-02-07,Approved,2025-02-11,RISK_ENGINE
APP-202684,CUST-104756,Auto,38250.15,R1,2025-02-07,Declined,2025-02-09,RISK_ENGINE
APP-203381,CUST-101378,Personal,7266.78,R3,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-203408,CUST-107249,Auto,31117.83,R3,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-203526,CUST-100288,Auto,54303.52,R3,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-203800,CUST-100081,Auto,22121.6,R1,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-203985,CUST-104216,Personal,11925.45,R3,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-205426,CUST-104585,Auto,46896.07,R6,2025-02-07,Approved,2025-02-11,RISK_ENGINE
APP-205598,CUST-101605,HELOC,139743.8,R5,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-205639,CUST-103432,Personal,5692.57,R3,2025-02-07,Approved,2025-02-11,RISK_ENGINE
APP-205771,CUST-101772,Credit Card,12197.78,R3,2025-02-07,Approved,2025-02-10,RISK_ENGINE
APP-207017,CUST-104207,Credit Card,18046.77,R5,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-207047,CUST-101481,Auto,19873.33,R2,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-207490,CUST-106595,Auto,29273.39,R1,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-207883,CUST-103412,Mortgage,141349.78,R5,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-207921,CUST-104445,Credit Card,11984.88,R5,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-208682,CUST-103151,Auto,38059.07,R3,2025-02-07,Approved,2025-02-09,RISK_ENGINE
APP-208954,CUST-100441,Auto,13275.56,R1,2025-02-07,Approved,2025-02-08,RISK_ENGINE
APP-209004,CUST-104155,Auto,51566.66,R4,2025-02-07,Declined,2025-02-10,RISK_ENGINE
APP-209031,CUST-102998,Credit Card,5675.5,R5,2025-02-07,Declined,2025-02-09,RISK_ENGINE
APP-209696,CUST-101042,Auto,16456.21,R1,2025-02-07,Approved,2025-02-10,RISK_ENGINE
APP-210484,CUST-107563,Auto,43945.64,R1,2025-02-07,Approved,2025-02-09,RISK_ENGINE
