application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200066,CUST-101479,Auto,43218.43,R3,2024-11-27,Approved,2024-11-28,RISK_ENGINE
APP-201099,CUST-101237,Credit Card,20524.37,R3,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-201194,CUST-103562,Auto,38171.72,R5,2024-11-27,Approved,2024-11-29,RISK_ENGINE
APP-201626,CUST-107011,Auto,37886.19,R5,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-202139,CUST-106556,Auto,30657.01,R3,2024-11-27,Approved,2024-11-28,RISK_ENGINE
APP-202440,CUST-104290,Auto,44114.49,R4,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-202792,CUST-102695,HELOC,101297.43,R5,2024-11-27,Approved,2024-12-01,RISK_ENGINE
APP-203034,CUST-106861,Personal,25187.06,R1,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-203608,CUST-102953,Personal,25564.85,R5,2024-11-27,Approved,2024-11-29,RISK_ENGINE
APP-203676,CUST-104053,Credit Card,20169.85,R4,2024-11-27,Approved,2024-11-29,RISK_ENGINE
APP-203687,CUST-106094,Credit Card,9721.22,R4,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-204043,CUST-104418,Credit Card,13451.74,R2,2024-11-27,Approved,2024-12-01,RISK_ENGINE
APP-204640,CUST-106421,Credit Card,23498.88,R5,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-204736,CUST-107431,Credit Card,18691.19,R7,2024-11-27,Approved,2024-11-29,RISK_ENGINE
APP-204838,CUST-101725,Credit Card,9608.31,R4,2024-11-27,Approved,2024-12-01,RISK_ENGINE
APP-205770,CUST-102230,Auto,24078.42,R2,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-206340,CUST-105347,Auto,40529.82,R5,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-206614,CUST-103680,Personal,16872.24,R4,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-206868,CUST-101473,Personal,4889.82,R5,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-207173,CUST-102623,Personal,13452.76,R6,2024-11-27,Declined,2024-12-01,RISK_ENGINE
APP-208105,CUST-100028,Personal,11628.49,R2,2024-11-27,Approved,2024-11-28,RISK_ENGINE
APP-208518,CUST-105081,Auto,33689.91,R4,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-208831,CUST-104743,HELOC,46352.85,R3,2024-11-27,Approved,2024-12-01,RISK_ENGINE
APP-208933,CUST-105465,Auto,27157.73,R3,2024-11-27,Approved,2024-12-01,RISK_ENGINE
APP-209895,CUST-106698,Auto,36415.07,R6,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-210249,CUST-103582,Auto,37538.04,R6,2024-11-27,Declined,2024-11-29,RISK_ENGINE
APP-210293,CUST-105352,Personal,12387.53,R5,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-210499,CUST-103293,Personal,3984.28,R3,2024-11-27,Approved,2024-11-30,RISK_ENGINE
APP-210682,CUST-104006,Credit Card,2329.25,R3,2024-11-27,Approved,2024-11-29,RISK_ENGINE
