application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200158,CUST-100560,Credit Card,7863.82,R5,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-200234,CUST-101291,Personal,10609.45,R6,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-200367,CUST-102160,Credit Card,20046.44,R1,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-200882,CUST-102848,HELOC,74182.08,R4,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-201040,CUST-101555,Personal,9130.37,R5,2025-03-19,Approved,2025-03-23,RISK_ENGINE
APP-201889,CUST-101178,Auto,14031.61,R3,2025-03-19,Approved,2025-03-23,RISK_ENGINE
APP-201996,CUST-105002,Mortgage,268057.91,R2,2025-03-19,Approved,2025-03-23,RISK_ENGINE
APP-202322,CUST-105747,Auto,47854.61,R1,2025-03-19,Declined,2025-03-23,RISK_ENGINE
APP-202378,CUST-106579,Credit Card,21453.28,R4,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-203194,CUST-101736,Auto,30012.24,R2,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-203817,CUST-107306,Auto,20034.86,R2,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-204209,CUST-105476,Auto,37642.28,R1,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-204600,CUST-106251,Credit Card,17806.14,R4,2025-03-19,Approved,2025-03-20,RISK_ENGINE
APP-205438,CUST-103252,Credit Card,8821.73,R3,2025-03-19,Approved,2025-03-20,RISK_ENGINE
APP-205595,CUST-105141,HELOC,69409.52,R5,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-206068,CUST-100675,Personal,16152.44,R2,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-206448,CUST-105287,HELOC,116584.33,R5,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-206495,CUST-100061,Mortgage,202566.72,R2,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-206834,CUST-106472,HELOC,49991.1,R5,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-206857,CUST-104833,Auto,51231.28,R3,2025-03-19,Approved,2025-03-23,RISK_ENGINE
APP-207268,CUST-103203,Personal,17075.21,R1,2025-03-19,Declined,2025-03-21,RISK_ENGINE
APP-207366,CUST-105347,Personal,30215.7,R5,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-207641,CUST-101606,HELOC,90473.61,R5,2025-03-19,Approved,2025-03-20,RISK_ENGINE
APP-208157,CUST-100196,Auto,42861.08,R4,2025-03-19,Declined,2025-03-21,RISK_ENGINE
APP-208339,CUST-107484,Auto,11519.34,R1,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-208383,CUST-102199,Mortgage,172468.65,R4,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-208785,CUST-100573,Auto,43918.24,R5,2025-03-19,Declined,2025-03-23,RISK_ENGINE
APP-208921,CUST-103412,Personal,18336.13,R1,2025-03-19,Approved,2025-03-20,RISK_ENGINE
APP-209273,CUST-100657,Credit Card,12009.75,R4,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-209335,CUST-103265,Credit Card,14688.57,R5,2025-03-19,Approved,2025-03-23,RISK_ENGINE
APP-209366,CUST-100373,Personal,25401.82,R4,2025-03-19,Approved,2025-03-22,RISK_ENGINE
APP-209640,CUST-104547,Credit Card,13408.72,R7,2025-03-19,Approved,2025-03-21,RISK_ENGINE
APP-209757,CUST-101890,Credit Card,21842.32,R3,2025-03-19,Approved,2025-03-20,RISK_ENGINE
APP-209952,CUST-105528,Credit Card,9704.76,R2,2025-03-19,Approved,2025-03-20,RISK_ENGINE
APP-210231,CUST-105384,Auto,9480.66,R6,2025-03-19,Approved,2025-03-22,RISK_ENGINE
