customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-105367,2025-06-03,2025-06-16,669,R4,True,CREDIT_BUREAU
CUST-100001,2025-06-03,2025-06-16,667,R4,True,CREDIT_BUREAU
CUST-107250,2025-06-03,2025-06-16,604,R6,True,CREDIT_BUREAU
CUST-102615,2025-06-03,2025-06-16,590,R6,True,CREDIT_BUREAU
CUST-104598,2025-06-03,2025-06-16,673,R4,True,CREDIT_BUREAU
CUST-106632,2025-06-03,2025-06-16,584,R6,True,CREDIT_BUREAU
CUST-101581,2025-06-03,2025-06-16,819,R1,True,CREDIT_BUREAU
CUST-107631,2025-06-03,2025-06-16,820,R1,True,CREDIT_BUREAU
CUST-102901,2025-06-03,2025-06-16,744,R2,True,CREDIT_BUREAU
CUST-102768,2025-06-03,2025-06-16,831,R1,True,CREDIT_BUREAU
CUST-107747,2025-06-03,2025-06-16,638,R5,True,CREDIT_BUREAU
CUST-105846,2025-06-03,2025-06-16,825,R1,True,CREDIT_BUREAU
CUST-103252,2025-06-03,2025-06-16,762,R2,True,CREDIT_BUREAU
CUST-107727,2025-06-03,2025-06-16,724,R3,True,CREDIT_BUREAU
CUST-102166,2025-06-03,2025-06-16,768,R2,True,CREDIT_BUREAU
CUST-102790,2025-06-03,2025-06-16,722,R3,True,CREDIT_BUREAU
CUST-101742,2025-06-03,2025-06-16,751,R2,True,CREDIT_BUREAU
CUST-105945,2025-06-03,2025-06-16,672,R4,True,CREDIT_BUREAU
CUST-101032,2025-06-03,2025-06-16,758,R2,True,CREDIT_BUREAU
CUST-106144,2025-06-03,2025-06-16,703,R3,True,CREDIT_BUREAU
CUST-106251,2025-06-03,2025-06-16,679,R4,True,CREDIT_BUREAU
CUST-100913,2025-06-03,2025-06-16,810,R1,True,CREDIT_BUREAU
CUST-104605,2025-06-03,2025-06-16,761,R2,True,CREDIT_BUREAU
CUST-100085,2025-06-03,2025-06-16,585,R6,True,CREDIT_BUREAU
CUST-105279,2025-06-03,2025-06-16,769,R2,True,CREDIT_BUREAU
CUST-104619,2025-06-03,2025-06-16,803,R1,True,CREDIT_BUREAU
CUST-102626,2025-06-03,2025-06-16,657,R5,True,CREDIT_BUREAU
CUST-106003,2025-06-03,2025-06-16,728,R3,True,CREDIT_BUREAU
CUST-101337,2025-06-03,2025-06-16,811,R1,True,CREDIT_BUREAU
CUST-105656,2025-06-03,2025-06-16,638,R5,True,CREDIT_BUREAU
CUST-101781,2025-06-03,2025-06-16,774,R2,True,CREDIT_BUREAU
CUST-107359,2025-06-03,2025-06-16,734,R3,True,CREDIT_BUREAU
CUST-103380,2025-06-03,2025-06-16,626,R5,True,CREDIT_BUREAU
CUST-104289,2025-06-03,2025-06-16,721,R3,True,CREDIT_BUREAU
CUST-107243,2025-06-03,2025-06-16,767,R2,True,CREDIT_BUREAU
CUST-100429,2025-06-03,2025-06-16,757,R2,True,CREDIT_BUREAU
CUST-105837,2025-06-03,2025-06-16,815,R1,True,CREDIT_BUREAU
CUST-101869,2025-06-03,2025-06-16,785,R1,True,CREDIT_BUREAU
CUST-104803,2025-06-03,2025-06-16,756,R2,True,CREDIT_BUREAU
CUST-105799,2025-06-03,2025-06-16,596,R6,True,CREDIT_BUREAU
CUST-100331,2025-06-03,2025-06-16,590,R6,True,CREDIT_BUREAU
CUST-100922,2025-06-03,2025-06-16,714,R3,True,CREDIT_BUREAU
CUST-101864,2025-06-03,2025-06-16,705,R3,True,CREDIT_BUREAU
CUST-105689,2025-06-03,2025-06-16,697,R4,True,CREDIT_BUREAU
CUST-107714,2025-06-03,2025-06-16,771,R2,True,CREDIT_BUREAU
CUST-107986,2025-06-03,2025-06-16,725,R3,True,CREDIT_BUREAU
CUST-105883,2025-06-03,2025-06-16,655,R5,True,CREDIT_BUREAU
CUST-106669,2025-06-03,2025-06-16,422,R7,True,CREDIT_BUREAU
CUST-103141,2025-06-03,2025-06-16,633,R5,True,CREDIT_BUREAU
