customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-104946,2025-06-03,2025-06-11,683,R4,True,CREDIT_BUREAU
CUST-104215,2025-06-03,2025-06-11,745,R2,True,CREDIT_BUREAU
CUST-106847,2025-06-03,2025-06-11,741,R2,True,CREDIT_BUREAU
CUST-103110,2025-06-03,2025-06-11,695,R4,True,CREDIT_BUREAU
CUST-104316,2025-06-03,2025-06-11,811,R1,True,CREDIT_BUREAU
CUST-100130,2025-06-03,2025-06-11,752,R2,True,CREDIT_BUREAU
CUST-102503,2025-06-03,2025-06-11,834,R1,True,CREDIT_BUREAU
CUST-107345,2025-06-03,2025-06-11,690,R4,True,CREDIT_BUREAU
CUST-105497,2025-06-03,2025-06-11,753,R2,True,CREDIT_BUREAU
CUST-105812,2025-06-03,2025-06-11,799,R1,True,CREDIT_BUREAU
CUST-105767,2025-06-03,2025-06-11,666,R4,True,CREDIT_BUREAU
CUST-104421,2025-06-03,2025-06-11,741,R2,True,CREDIT_BUREAU
CUST-105370,2025-06-03,2025-06-11,630,R5,True,CREDIT_BUREAU
CUST-105414,2025-06-03,2025-06-11,676,R4,True,CREDIT_BUREAU
CUST-105694,2025-06-03,2025-06-11,714,R3,True,CREDIT_BUREAU
CUST-100424,2025-06-03,2025-06-11,432,R7,True,CREDIT_BUREAU
CUST-100689,2025-06-03,2025-06-11,640,R5,True,CREDIT_BUREAU
CUST-107187,2025-06-03,2025-06-11,803,R1,True,CREDIT_BUREAU
CUST-103250,2025-06-03,2025-06-11,720,R3,True,CREDIT_BUREAU
CUST-107152,2025-06-03,2025-06-11,689,R4,True,CREDIT_BUREAU
CUST-100597,2025-06-03,2025-06-11,594,R6,True,CREDIT_BUREAU
CUST-106621,2025-06-03,2025-06-11,729,R3,True,CREDIT_BUREAU
CUST-105246,2025-06-03,2025-06-11,699,R4,True,CREDIT_BUREAU
CUST-107396,2025-06-03,2025-06-11,607,R6,True,CREDIT_BUREAU
CUST-104758,2025-06-03,2025-06-11,670,R4,True,CREDIT_BUREAU
CUST-100925,2025-06-03,2025-06-11,746,R2,True,CREDIT_BUREAU
CUST-100382,2025-06-03,2025-06-11,731,R3,True,CREDIT_BUREAU
CUST-101562,2025-06-03,2025-06-11,685,R4,True,CREDIT_BUREAU
CUST-107786,2025-06-03,2025-06-11,695,R4,True,CREDIT_BUREAU
CUST-107310,2025-06-03,2025-06-11,695,R4,True,CREDIT_BUREAU
CUST-102933,2025-06-03,2025-06-11,682,R4,True,CREDIT_BUREAU
CUST-106062,2025-06-03,2025-06-11,646,R5,True,CREDIT_BUREAU
CUST-100120,2025-06-03,2025-06-11,668,R4,True,CREDIT_BUREAU
CUST-102050,2025-06-03,2025-06-11,813,R1,True,CREDIT_BUREAU
CUST-106868,2025-06-03,2025-06-11,648,R5,True,CREDIT_BUREAU
CUST-101489,2025-06-03,2025-06-11,808,R1,True,CREDIT_BUREAU
CUST-104475,2025-06-03,2025-06-11,646,R5,True,CREDIT_BUREAU
CUST-103026,2025-06-03,2025-06-11,824,R1,True,CREDIT_BUREAU
