customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-107883,2025-06-03,2025-06-13,598,R6,True,CREDIT_BUREAU
CUST-100654,2025-06-03,2025-06-13,721,R3,True,CREDIT_BUREAU
CUST-102903,2025-06-03,2025-06-13,654,R5,True,CREDIT_BUREAU
CUST-100212,2025-06-03,2025-06-13,743,R2,True,CREDIT_BUREAU
CUST-106620,2025-06-03,2025-06-13,778,R2,True,CREDIT_BUREAU
CUST-102950,2025-06-03,2025-06-13,837,R1,True,CREDIT_BUREAU
CUST-107162,2025-06-03,2025-06-13,692,R4,True,CREDIT_BUREAU
CUST-101295,2025-06-03,2025-06-13,840,R1,True,CREDIT_BUREAU
CUST-104643,2025-06-03,2025-06-13,753,R2,True,CREDIT_BUREAU
CUST-106793,2025-06-03,2025-06-13,823,R1,True,CREDIT_BUREAU
CUST-100261,2025-06-03,2025-06-13,799,R1,True,CREDIT_BUREAU
CUST-105169,2025-06-03,2025-06-13,729,R3,True,CREDIT_BUREAU
CUST-103036,2025-06-03,2025-06-13,822,R1,True,CREDIT_BUREAU
CUST-107216,2025-06-03,2025-06-13,754,R2,True,CREDIT_BUREAU
CUST-106825,2025-06-03,2025-06-13,792,R1,True,CREDIT_BUREAU
CUST-103920,2025-06-03,2025-06-13,675,R4,True,CREDIT_BUREAU
CUST-103781,2025-06-03,2025-06-13,692,R4,True,CREDIT_BUREAU
CUST-102996,2025-06-03,2025-06-13,613,R6,True,CREDIT_BUREAU
CUST-101861,2025-06-03,2025-06-13,801,R1,True,CREDIT_BUREAU
CUST-107355,2025-06-03,2025-06-13,715,R3,True,CREDIT_BUREAU
CUST-104066,2025-06-03,2025-06-13,649,R5,True,CREDIT_BUREAU
CUST-101061,2025-06-03,2025-06-13,622,R5,True,CREDIT_BUREAU
CUST-104166,2025-06-03,2025-06-13,680,R4,True,CREDIT_BUREAU
CUST-103953,2025-06-03,2025-06-13,653,R5,True,CREDIT_BUREAU
CUST-107626,2025-06-03,2025-06-13,600,R6,True,CREDIT_BUREAU
CUST-103377,2025-06-03,2025-06-13,653,R5,True,CREDIT_BUREAU
CUST-106767,2025-06-03,2025-06-13,674,R4,True,CREDIT_BUREAU
CUST-102032,2025-06-03,2025-06-13,647,R5,True,CREDIT_BUREAU
CUST-104850,2025-06-03,2025-06-13,755,R2,True,CREDIT_BUREAU
CUST-100846,2025-06-03,2025-06-13,759,R2,True,CREDIT_BUREAU
CUST-104666,2025-06-03,2025-06-13,796,R1,True,CREDIT_BUREAU
CUST-102036,2025-06-03,2025-06-13,658,R5,True,CREDIT_BUREAU
CUST-107725,2025-06-03,2025-06-13,648,R5,True,CREDIT_BUREAU
CUST-100094,2025-06-03,2025-06-13,822,R1,True,CREDIT_BUREAU
CUST-104504,2025-06-03,2025-06-13,618,R6,True,CREDIT_BUREAU
CUST-103260,2025-06-03,2025-06-13,634,R5,True,CREDIT_BUREAU
CUST-107181,2025-06-03,2025-06-13,678,R4,True,CREDIT_BUREAU
CUST-102506,2025-06-03,2025-06-13,433,R7,True,CREDIT_BUREAU
CUST-100802,2025-06-03,2025-06-13,820,R1,True,CREDIT_BUREAU
CUST-105628,2025-06-03,2025-06-13,723,R3,True,CREDIT_BUREAU
