loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500448,APP-200478,CUST-101750,Personal,Personal Standard,2025-05-13,2025-05-15,29958.84,0.1899,56,False,None,19,R1,LOAN_SERVICING
LN-501381,APP-201484,CUST-103436,Personal,Personal Standard,2025-05-13,2025-05-14,14131.36,0.173,40,False,None,9,R2,LOAN_SERVICING
LN-501840,APP-201989,CUST-104689,Personal,Personal Standard,2025-05-13,2025-05-15,32383.2,0.0996,23,False,None,23,R2,LOAN_SERVICING
LN-501918,APP-202071,CUST-107299,Credit Card,Credit Card Standard,2025-05-13,2025-05-15,21207.46,0.1997,0,False,None,7,R3,LOAN_SERVICING
LN-501923,APP-202077,CUST-106816,Personal,Personal Standard,2025-05-13,2025-05-13,3907.23,0.1093,13,False,None,7,R4,LOAN_SERVICING
LN-502144,APP-202318,CUST-100497,Personal,Personal Standard,2025-05-13,2025-05-13,17005.1,0.1253,59,False,None,10,R2,LOAN_SERVICING
LN-502467,APP-202671,CUST-104347,HELOC,HELOC Standard,2025-05-13,2025-05-13,91868.5,0.0758,67,True,Real Estate,26,R4,LOAN_SERVICING
LN-502584,APP-202799,CUST-105681,Credit Card,Credit Card Standard,2025-05-13,2025-05-14,10197.45,0.2475,0,False,None,16,R1,LOAN_SERVICING
LN-502774,APP-203005,CUST-107308,Auto,Auto Standard,2025-05-13,2025-05-13,16651.41,0.0732,56,True,Vehicle,5,R4,LOAN_SERVICING
LN-502926,APP-203167,CUST-103625,Credit Card,Credit Card Standard,2025-05-13,2025-05-14,12806.74,0.2576,0,False,None,12,R1,LOAN_SERVICING
LN-502959,APP-203202,CUST-100104,Personal,Personal Standard,2025-05-13,2025-05-15,11426.13,0.0892,25,False,None,16,R4,LOAN_SERVICING
LN-503107,APP-203368,CUST-103317,Personal,Personal Standard,2025-05-13,2025-05-14,23127.39,0.2055,38,False,None,15,R3,LOAN_SERVICING
LN-503204,APP-203473,CUST-103766,Personal,Personal Standard,2025-05-13,2025-05-14,32012.59,0.2081,30,False,None,19,R3,LOAN_SERVICING
LN-503506,APP-203804,CUST-105227,Credit Card,Credit Card Standard,2025-05-13,2025-05-15,10392.3,0.1692,0,False,None,14,R4,LOAN_SERVICING
LN-503574,APP-203875,CUST-102197,Auto,Auto Standard,2025-05-13,2025-05-13,24159.75,0.1044,62,True,Vehicle,12,R5,LOAN_SERVICING
LN-504707,APP-205104,CUST-105400,Personal,Personal Standard,2025-05-13,2025-05-13,31522.15,0.1926,12,False,None,18,R7,LOAN_SERVICING
LN-504720,APP-205118,CUST-103966,Personal,Personal Standard,2025-05-13,2025-05-15,34787.39,0.1043,21,False,None,11,R2,LOAN_SERVICING
LN-504884,APP-205293,CUST-103693,HELOC,HELOC Standard,2025-05-13,2025-05-14,55454.4,0.0908,79,True,Real Estate,23,R6,LOAN_SERVICING
LN-505513,APP-205989,CUST-104697,Mortgage,Mortgage Standard,2025-05-13,2025-05-14,245176.13,0.0654,244,True,Real Estate,24,R4,LOAN_SERVICING
LN-505674,APP-206168,CUST-107683,Personal,Personal Standard,2025-05-13,2025-05-14,11136.55,0.0995,16,False,None,27,R5,LOAN_SERVICING
LN-505716,APP-206213,CUST-105389,HELOC,HELOC Standard,2025-05-13,2025-05-13,136054.96,0.0919,108,True,Real Estate,11,R3,LOAN_SERVICING
LN-507075,APP-207680,CUST-105489,Mortgage,Mortgage Standard,2025-05-13,2025-05-13,132156.18,0.0748,227,True,Real Estate,3,R3,LOAN_SERVICING
LN-507177,APP-207791,CUST-103576,Auto,Auto Standard,2025-05-13,2025-05-15,10924.78,0.0842,58,True,Vehicle,23,R2,LOAN_SERVICING
LN-507562,APP-208214,CUST-101886,Auto,Auto Standard,2025-05-13,2025-05-13,49591.21,0.0456,49,True,Vehicle,19,R4,LOAN_SERVICING
LN-507765,APP-208424,CUST-103372,Auto,Auto Standard,2025-05-13,2025-05-13,30574.33,0.1066,48,True,Vehicle,20,R2,LOAN_SERVICING
LN-508332,APP-209038,CUST-107222,Auto,Auto Standard,2025-05-13,2025-05-15,40520.45,0.0548,49,True,Vehicle,2,R6,LOAN_SERVICING
LN-508622,APP-209353,CUST-102752,Credit Card,Credit Card Standard,2025-05-13,2025-05-14,17915.52,0.2359,0,False,None,23,R6,LOAN_SERVICING
LN-508795,APP-209539,CUST-105121,Auto,Auto Standard,2025-05-13,2025-05-14,27781.01,0.0514,46,True,Vehicle,22,R6,LOAN_SERVICING
LN-508959,APP-209714,CUST-101286,Auto,Auto Standard,2025-05-13,2025-05-13,18124.46,0.0705,51,True,Vehicle,2,R5,LOAN_SERVICING
LN-509182,APP-209957,CUST-101290,HELOC,HELOC Standard,2025-05-13,2025-05-15,137369.44,0.0928,160,True,Real Estate,9,R3,LOAN_SERVICING
