customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-106796,2025-01-03,2025-01-14,758,R2,True,CREDIT_BUREAU
CUST-102463,2025-01-03,2025-01-14,738,R3,True,CREDIT_BUREAU
CUST-106369,2025-01-03,2025-01-14,820,R1,True,CREDIT_BUREAU
CUST-100272,2025-01-03,2025-01-14,440,R7,True,CREDIT_BUREAU
CUST-101919,2025-01-03,2025-01-14,772,R2,True,CREDIT_BUREAU
CUST-105664,2025-01-03,2025-01-14,443,R7,True,CREDIT_BUREAU
CUST-100821,2025-01-03,2025-01-14,721,R3,True,CREDIT_BUREAU
CUST-106115,2025-01-03,2025-01-14,720,R3,True,CREDIT_BUREAU
CUST-102761,2025-01-03,2025-01-14,753,R2,True,CREDIT_BUREAU
CUST-106380,2025-01-03,2025-01-14,648,R5,True,CREDIT_BUREAU
CUST-103713,2025-01-03,2025-01-14,717,R3,True,CREDIT_BUREAU
CUST-100849,2025-01-03,2025-01-14,824,R1,True,CREDIT_BUREAU
CUST-105798,2025-01-03,2025-01-14,635,R5,True,CREDIT_BUREAU
CUST-100920,2025-01-03,2025-01-14,660,R4,True,CREDIT_BUREAU
CUST-100684,2025-01-03,2025-01-14,681,R4,True,CREDIT_BUREAU
CUST-104801,2025-01-03,2025-01-14,639,R5,True,CREDIT_BUREAU
CUST-102431,2025-01-03,2025-01-14,766,R2,True,CREDIT_BUREAU
CUST-105569,2025-01-03,2025-01-14,753,R2,True,CREDIT_BUREAU
CUST-107460,2025-01-03,2025-01-14,773,R2,True,CREDIT_BUREAU
CUST-105746,2025-01-03,2025-01-14,671,R4,True,CREDIT_BUREAU
CUST-101216,2025-01-03,2025-01-14,797,R1,True,CREDIT_BUREAU
CUST-104029,2025-01-03,2025-01-14,734,R3,True,CREDIT_BUREAU
CUST-106863,2025-01-03,2025-01-14,713,R3,True,CREDIT_BUREAU
CUST-102527,2025-01-03,2025-01-14,747,R2,True,CREDIT_BUREAU
CUST-107607,2025-01-03,2025-01-14,626,R5,True,CREDIT_BUREAU
CUST-100847,2025-01-03,2025-01-14,750,R2,True,CREDIT_BUREAU
CUST-101442,2025-01-03,2025-01-14,816,R1,True,CREDIT_BUREAU
CUST-103813,2025-01-03,2025-01-14,638,R5,True,CREDIT_BUREAU
CUST-103183,2025-01-03,2025-01-14,589,R6,True,CREDIT_BUREAU
CUST-106709,2025-01-03,2025-01-14,622,R5,True,CREDIT_BUREAU
CUST-104666,2025-01-03,2025-01-14,840,R1,True,CREDIT_BUREAU
CUST-101786,2025-01-03,2025-01-14,750,R2,True,CREDIT_BUREAU
CUST-104853,2025-01-03,2025-01-14,719,R3,True,CREDIT_BUREAU
CUST-100398,2025-01-03,2025-01-14,819,R1,True,CREDIT_BUREAU
CUST-104504,2025-01-03,2025-01-14,616,R6,True,CREDIT_BUREAU
CUST-105615,2025-01-03,2025-01-14,729,R3,True,CREDIT_BUREAU
CUST-107885,2025-01-03,2025-01-14,768,R2,True,CREDIT_BUREAU
CUST-106299,2025-01-03,2025-01-14,632,R5,True,CREDIT_BUREAU
CUST-101472,2025-01-03,2025-01-14,723,R3,True,CREDIT_BUREAU
CUST-102508,2025-01-03,2025-01-14,753,R2,True,CREDIT_BUREAU
CUST-106725,2025-01-03,2025-01-14,800,R1,True,CREDIT_BUREAU
