application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200129,CUST-107859,Credit Card,14675.66,R6,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-200739,CUST-107636,Auto,42366.66,R2,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-201030,CUST-107062,Credit Card,1861.28,R2,2025-03-31,Approved,2025-04-01,RISK_ENGINE
APP-202178,CUST-101424,Mortgage,607815.44,R4,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-202310,CUST-107577,Personal,18938.22,R3,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-202865,CUST-104573,Auto,8877.06,R2,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-203514,CUST-107175,Auto,17534.57,R4,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-203577,CUST-104215,Credit Card,892.05,R1,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-204086,CUST-107969,HELOC,10300.52,R3,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-204402,CUST-107863,Personal,10012.8,R2,2025-03-31,Approved,2025-04-01,RISK_ENGINE
APP-204875,CUST-104762,HELOC,76455.25,R5,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-205135,CUST-100721,Credit Card,4556.31,R6,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-205214,CUST-102788,Personal,22526.21,R6,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-205695,CUST-107023,Auto,23486.46,R5,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-205811,CUST-104279,Personal,15440.74,R4,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-205998,CUST-100573,Personal,21568.54,R2,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-206019,CUST-103899,Personal,26836.96,R4,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-206383,CUST-103362,Personal,10241.9,R3,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-206464,CUST-106246,Auto,22755.76,R3,2025-03-31,Approved,2025-04-01,RISK_ENGINE
APP-208012,CUST-102799,Credit Card,20378.6,R4,2025-03-31,Approved,2025-04-04,RISK_ENGINE
APP-208078,CUST-107631,Auto,10937.62,R1,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-209405,CUST-101427,Credit Card,3854.75,R5,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-209789,CUST-107738,Auto,52282.24,R2,2025-03-31,Approved,2025-04-01,RISK_ENGINE
APP-209824,CUST-103927,Auto,29363.55,R4,2025-03-31,Approved,2025-04-03,RISK_ENGINE
APP-210295,CUST-103149,Auto,48431.71,R3,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-210308,CUST-105462,Auto,40464.97,R4,2025-03-31,Approved,2025-04-02,RISK_ENGINE
APP-210317,CUST-103492,Credit Card,6624.7,R2,2025-03-31,Approved,2025-04-03,RISK_ENGINE
