loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500683,APP-200732,CUST-104202,Auto,Auto Standard,2024-07-08,2024-07-09,16922.44,0.0699,64,True,Vehicle,27,R4,LOAN_SERVICING
LN-501916,APP-202069,CUST-106132,Auto,Auto Standard,2024-07-08,2024-07-08,43008.4,0.0532,63,True,Vehicle,11,R4,LOAN_SERVICING
LN-502962,APP-203205,CUST-106796,Personal,Personal Standard,2024-07-08,2024-07-09,23680.76,0.124,59,False,None,27,R1,LOAN_SERVICING
LN-503612,APP-203919,CUST-105094,Credit Card,Credit Card Standard,2024-07-08,2024-07-10,12215.06,0.2095,0,False,None,15,R4,LOAN_SERVICING
LN-504891,APP-205302,CUST-107156,Auto,Auto Standard,2024-07-08,2024-07-10,16584.76,0.1063,67,True,Vehicle,4,R5,LOAN_SERVICING
LN-504939,APP-205357,CUST-106738,Auto,Auto Standard,2024-07-08,2024-07-08,46993.43,0.1086,60,True,Vehicle,15,R1,LOAN_SERVICING
LN-505130,APP-205575,CUST-101634,Personal,Personal Standard,2024-07-08,2024-07-10,27321.13,0.1621,38,False,None,20,R6,LOAN_SERVICING
LN-505202,APP-205654,CUST-107764,Auto,Auto Standard,2024-07-08,2024-07-10,53463.78,0.0911,45,True,Vehicle,24,R1,LOAN_SERVICING
LN-505645,APP-206135,CUST-105171,Personal,Personal Standard,2024-07-08,2024-07-08,31033.6,0.0974,19,False,None,15,R5,LOAN_SERVICING
LN-507269,APP-207889,CUST-107271,Auto,Auto Standard,2024-07-08,2024-07-10,19438.2,0.0711,52,True,Vehicle,2,R1,LOAN_SERVICING
LN-508498,APP-209220,CUST-106564,Personal,Personal Standard,2024-07-08,2024-07-08,34872.99,0.2128,43,False,None,21,R4,LOAN_SERVICING
LN-509236,APP-210018,CUST-105230,HELOC,HELOC Standard,2024-07-08,2024-07-08,47188.6,0.0882,132,True,Real Estate,26,R1,LOAN_SERVICING
LN-509314,APP-210100,CUST-101233,Auto,Auto Standard,2024-07-08,2024-07-09,31144.75,0.1072,67,True,Vehicle,10,R7,LOAN_SERVICING
LN-510011,APP-210865,CUST-100844,Auto,Auto Standard,2024-07-08,2024-07-10,54390.26,0.0818,63,True,Vehicle,27,R2,LOAN_SERVICING
