application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200751,CUST-104525,Personal,29540.11,R3,2024-11-13,Approved,2024-11-16,RISK_ENGINE
APP-202105,CUST-107048,HELOC,79217.82,R4,2024-11-13,Approved,2024-11-16,RISK_ENGINE
APP-202720,CUST-101434,Personal,21277.55,R2,2024-11-13,Approved,2024-11-14,RISK_ENGINE
APP-202924,CUST-101254,Auto,26721.8,R1,2024-11-13,Approved,2024-11-15,RISK_ENGINE
APP-204110,CUST-102285,Auto,53641.23,R3,2024-11-13,Approved,2024-11-17,RISK_ENGINE
APP-204531,CUST-104737,HELOC,25688.77,R5,2024-11-13,Approved,2024-11-17,RISK_ENGINE
APP-204877,CUST-104254,Personal,30089.24,R3,2024-11-13,Declined,2024-11-16,RISK_ENGINE
APP-205560,CUST-105939,Auto,18457.36,R3,2024-11-13,Approved,2024-11-14,RISK_ENGINE
APP-207004,CUST-102764,Credit Card,16075.79,R3,2024-11-13,Approved,2024-11-15,RISK_ENGINE
APP-208683,CUST-107703,HELOC,22542.9,R6,2024-11-13,Approved,2024-11-17,RISK_ENGINE
