application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200438,CUST-104948,Auto,44355.31,R2,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-200508,CUST-106174,Personal,34913.62,R4,2024-07-08,Approved,2024-07-11,RISK_ENGINE
APP-200651,CUST-102328,Credit Card,22932.05,R4,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-201155,CUST-103121,Auto,13750.04,R3,2024-07-08,Approved,2024-07-12,RISK_ENGINE
APP-201429,CUST-104266,Auto,27107.83,R2,2024-07-08,Approved,2024-07-12,RISK_ENGINE
APP-202108,CUST-102194,Credit Card,14090.31,R3,2024-07-08,Approved,2024-07-12,RISK_ENGINE
APP-202307,CUST-104287,Auto,29844.2,R2,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-203065,CUST-101072,Personal,11038.8,R4,2024-07-08,Approved,2024-07-12,RISK_ENGINE
APP-203340,CUST-106447,Auto,17065.16,R3,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-203480,CUST-106724,HELOC,127135.14,R3,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-203850,CUST-103456,Credit Card,24537.32,R4,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-205022,CUST-101718,Auto,27344.99,R4,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-205368,CUST-105539,Personal,19896.58,R2,2024-07-08,Declined,2024-07-10,RISK_ENGINE
APP-205537,CUST-103633,Auto,25834.66,R4,2024-07-08,Approved,2024-07-11,RISK_ENGINE
APP-205803,CUST-107567,Auto,36193.79,R3,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-206269,CUST-100448,Personal,34123.99,R7,2024-07-08,Approved,2024-07-12,RISK_ENGINE
APP-206745,CUST-103083,Auto,29868.06,R6,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-206866,CUST-105682,Auto,24123.14,R7,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-207138,CUST-106046,Personal,3911.4,R3,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-208229,CUST-105647,Credit Card,21185.63,R4,2024-07-08,Approved,2024-07-12,RISK_ENGINE
APP-208716,CUST-103526,Personal,28497.69,R6,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-208780,CUST-106896,Personal,10523.39,R1,2024-07-08,Approved,2024-07-10,RISK_ENGINE
APP-209467,CUST-105138,HELOC,22530.27,R3,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-209653,CUST-106150,Auto,45585.47,R1,2024-07-08,Approved,2024-07-11,RISK_ENGINE
APP-209967,CUST-103657,Auto,22529.64,R5,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-210178,CUST-107758,Personal,15746.76,R2,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-210180,CUST-105278,Auto,23742.26,R5,2024-07-08,Approved,2024-07-09,RISK_ENGINE
APP-210426,CUST-105628,Personal,3726.22,R3,2024-07-08,Approved,2024-07-10,RISK_ENGINE
