application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200156,CUST-104528,Auto,20077.54,R5,2024-02-22,Approved,2024-02-25,RISK_ENGINE
APP-200378,CUST-102598,Auto,54282.86,R4,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-200793,CUST-102440,Credit Card,6075.29,R4,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-201311,CUST-104810,Personal,27232.66,R2,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-201754,CUST-100555,Auto,33546.24,R2,2024-02-22,Approved,2024-02-23,RISK_ENGINE
APP-202023,CUST-105335,Auto,14382.09,R3,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-202336,CUST-103971,Personal,21079.05,R2,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-202544,CUST-105160,HELOC,90563.34,R5,2024-02-22,Approved,2024-02-23,RISK_ENGINE
APP-203235,CUST-100782,Mortgage,175929.35,R6,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-203331,CUST-101506,Mortgage,143377.16,R4,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-203488,CUST-102864,HELOC,136689.41,R2,2024-02-22,Approved,2024-02-25,RISK_ENGINE
APP-205431,CUST-104200,Auto,33918.34,R3,2024-02-22,Approved,2024-02-25,RISK_ENGINE
APP-205600,CUST-105526,Credit Card,6981.07,R2,2024-02-22,Approved,2024-02-25,RISK_ENGINE
APP-205923,CUST-103061,Auto,26296.75,R1,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-206219,CUST-104894,Personal,28327.68,R3,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-206480,CUST-102599,Auto,15658.03,R6,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-206838,CUST-106821,Personal,18432.79,R2,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-206962,CUST-102738,Auto,12132.43,R1,2024-02-22,Approved,2024-02-25,RISK_ENGINE
APP-208077,CUST-105813,HELOC,54802.42,R4,2024-02-22,Approved,2024-02-23,RISK_ENGINE
APP-208165,CUST-100094,Auto,32076.76,R1,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-208270,CUST-104877,Auto,21791.99,R3,2024-02-22,Approved,2024-02-24,RISK_ENGINE
APP-208832,CUST-103652,Personal,14316.62,R6,2024-02-22,Approved,2024-02-26,RISK_ENGINE
APP-209440,CUST-106993,Mortgage,302336.57,R4,2024-02-22,Approved,2024-02-23,RISK_ENGINE
APP-209698,CUST-101070,Auto,54339.67,R4,2024-02-22,Approved,2024-02-23,RISK_ENGINE
APP-210163,CUST-105221,Auto,37357.18,R2,2024-02-22,Approved,2024-02-25,RISK_ENGINE
APP-210512,CUST-106474,Auto,42091.55,R6,2024-02-22,Approved,2024-02-26,RISK_ENGINE
