loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500632,APP-200676,CUST-107098,Auto,Auto Standard,2024-10-17,2024-10-17,21581.92,0.0877,50,True,Vehicle,27,R1,LOAN_SERVICING
LN-501567,APP-201689,CUST-105143,Auto,Auto Standard,2024-10-17,2024-10-18,54964.31,0.1069,55,True,Vehicle,9,R5,LOAN_SERVICING
LN-501783,APP-201930,CUST-107299,Auto,Auto Standard,2024-10-17,2024-10-17,45219.2,0.0997,72,True,Vehicle,17,R1,LOAN_SERVICING
LN-502056,APP-202222,CUST-105811,Auto,Auto Standard,2024-10-17,2024-10-19,33193.34,0.0962,54,True,Vehicle,6,R2,LOAN_SERVICING
LN-502381,APP-202576,CUST-101092,Auto,Auto Standard,2024-10-17,2024-10-19,51323.72,0.0624,36,True,Vehicle,25,R1,LOAN_SERVICING
LN-502555,APP-202770,CUST-101900,Auto,Auto Standard,2024-10-17,2024-10-18,28480.83,0.103,40,True,Vehicle,25,R3,LOAN_SERVICING
LN-502702,APP-202928,CUST-102029,Mortgage,Mortgage Standard,2024-10-17,2024-10-17,174724.29,0.0646,201,True,Real Estate,13,R4,LOAN_SERVICING
LN-502726,APP-202956,CUST-102971,Auto,Auto Standard,2024-10-17,2024-10-19,28468.53,0.0553,63,True,Vehicle,22,R3,LOAN_SERVICING
LN-503882,APP-204208,CUST-103887,Auto,Auto Standard,2024-10-17,2024-10-19,26360.64,0.0607,57,True,Vehicle,4,R4,LOAN_SERVICING
LN-504268,APP-204630,CUST-105764,Auto,Auto Standard,2024-10-17,2024-10-17,27350.24,0.0504,47,True,Vehicle,13,R4,LOAN_SERVICING
LN-504543,APP-204919,CUST-107130,Auto,Auto Standard,2024-10-17,2024-10-18,35806.02,0.0944,38,True,Vehicle,16,R1,LOAN_SERVICING
LN-504805,APP-205209,CUST-105190,Auto,Auto Standard,2024-10-17,2024-10-17,43594.92,0.1014,62,True,Vehicle,21,R5,LOAN_SERVICING
LN-505227,APP-205679,CUST-105617,Personal,Personal Standard,2024-10-17,2024-10-19,19785.59,0.2148,25,False,None,7,R4,LOAN_SERVICING
LN-505963,APP-206478,CUST-106908,Auto,Auto Standard,2024-10-17,2024-10-19,27288.52,0.0454,53,True,Vehicle,22,R3,LOAN_SERVICING
LN-506742,APP-207325,CUST-105043,Credit Card,Credit Card Standard,2024-10-17,2024-10-17,6926.29,0.2257,0,False,None,21,R7,LOAN_SERVICING
LN-507539,APP-208191,CUST-104491,Auto,Auto Standard,2024-10-17,2024-10-18,50788.95,0.1013,67,True,Vehicle,19,R5,LOAN_SERVICING
LN-508244,APP-208939,CUST-104752,Personal,Personal Standard,2024-10-17,2024-10-18,19263.72,0.195,15,False,None,1,R2,LOAN_SERVICING
LN-508325,APP-209030,CUST-105594,HELOC,HELOC Standard,2024-10-17,2024-10-19,101482.66,0.0603,75,True,Real Estate,23,R3,LOAN_SERVICING
LN-508655,APP-209390,CUST-106675,Personal,Personal Standard,2024-10-17,2024-10-17,14326.86,0.1944,24,False,None,20,R2,LOAN_SERVICING
LN-509241,APP-210024,CUST-107793,Auto,Auto Standard,2024-10-17,2024-10-19,36044.9,0.1093,36,True,Vehicle,12,R3,LOAN_SERVICING
LN-509985,APP-210834,CUST-106179,Personal,Personal Standard,2024-10-17,2024-10-18,29031.93,0.1586,34,False,None,28,R5,LOAN_SERVICING
