loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500055,APP-200058,CUST-100227,Personal,Personal Standard,2025-05-15,2025-05-17,7961.24,0.1632,25,False,None,22,R4,LOAN_SERVICING
LN-500159,APP-200168,CUST-100960,Personal,Personal Standard,2025-05-15,2025-05-15,33320.7,0.1261,39,False,None,8,R4,LOAN_SERVICING
LN-500810,APP-200870,CUST-105872,Personal,Personal Standard,2025-05-15,2025-05-16,22362.79,0.2042,49,False,None,9,R6,LOAN_SERVICING
LN-501130,APP-201209,CUST-100470,Credit Card,Credit Card Standard,2025-05-15,2025-05-17,17117.29,0.212,0,False,None,24,R4,LOAN_SERVICING
LN-502127,APP-202301,CUST-103577,Auto,Auto Standard,2025-05-15,2025-05-17,8670.97,0.1037,36,True,Vehicle,2,R3,LOAN_SERVICING
LN-502423,APP-202622,CUST-102825,Personal,Personal Standard,2025-05-15,2025-05-16,27977.81,0.1823,28,False,None,27,R1,LOAN_SERVICING
LN-502604,APP-202825,CUST-107378,Credit Card,Credit Card Standard,2025-05-15,2025-05-15,614.61,0.2429,0,False,None,8,R6,LOAN_SERVICING
LN-502634,APP-202857,CUST-107769,Auto,Auto Standard,2025-05-15,2025-05-17,24047.12,0.0823,72,True,Vehicle,22,R3,LOAN_SERVICING
LN-503213,APP-203483,CUST-107976,Mortgage,Mortgage Standard,2025-05-15,2025-05-15,423124.0,0.0621,210,True,Real Estate,23,R3,LOAN_SERVICING
LN-503489,APP-203785,CUST-102070,Personal,Personal Standard,2025-05-15,2025-05-17,16307.31,0.0936,17,False,None,28,R6,LOAN_SERVICING
LN-504066,APP-204413,CUST-106856,Personal,Personal Standard,2025-05-15,2025-05-17,2143.81,0.0843,32,False,None,8,R3,LOAN_SERVICING
LN-504539,APP-204914,CUST-103497,Auto,Auto Standard,2025-05-15,2025-05-15,29985.08,0.0839,55,True,Vehicle,16,R4,LOAN_SERVICING
LN-505065,APP-205504,CUST-104865,Personal,Personal Standard,2025-05-15,2025-05-17,28807.55,0.2013,45,False,None,13,R4,LOAN_SERVICING
LN-506008,APP-206528,CUST-102000,Auto,Auto Standard,2025-05-15,2025-05-17,36264.59,0.0908,56,True,Vehicle,11,R6,LOAN_SERVICING
LN-506021,APP-206541,CUST-104075,Personal,Personal Standard,2025-05-15,2025-05-16,30126.99,0.154,15,False,None,11,R5,LOAN_SERVICING
LN-506186,APP-206717,CUST-107263,Credit Card,Credit Card Standard,2025-05-15,2025-05-15,2266.46,0.232,0,False,None,21,R7,LOAN_SERVICING
LN-506602,APP-207175,CUST-104264,HELOC,HELOC Standard,2025-05-15,2025-05-16,54457.88,0.0809,104,True,Real Estate,24,R6,LOAN_SERVICING
LN-507417,APP-208055,CUST-106283,Auto,Auto Standard,2025-05-15,2025-05-15,34027.32,0.0618,64,True,Vehicle,19,R3,LOAN_SERVICING
LN-507643,APP-208299,CUST-103723,Auto,Auto Standard,2025-05-15,2025-05-16,24064.43,0.1013,59,True,Vehicle,12,R6,LOAN_SERVICING
LN-509527,APP-210333,CUST-107414,Credit Card,Credit Card Standard,2025-05-15,2025-05-17,20101.15,0.2167,0,False,None,22,R3,LOAN_SERVICING
LN-509754,APP-210581,CUST-107156,Credit Card,Credit Card Standard,2025-05-15,2025-05-15,15337.04,0.2476,0,False,None,25,R5,LOAN_SERVICING
