customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-102249,2025-02-03,2025-02-15,642,R5,True,CREDIT_BUREAU
CUST-102449,2025-02-03,2025-02-15,716,R3,True,CREDIT_BUREAU
CUST-104226,2025-02-03,2025-02-15,646,R5,True,CREDIT_BUREAU
CUST-103742,2025-02-03,2025-02-15,698,R4,True,CREDIT_BUREAU
CUST-104420,2025-02-03,2025-02-15,740,R2,True,CREDIT_BUREAU
CUST-100356,2025-02-03,2025-02-15,771,R2,True,CREDIT_BUREAU
CUST-104910,2025-02-03,2025-02-15,776,R2,True,CREDIT_BUREAU
CUST-101942,2025-02-03,2025-02-15,729,R3,True,CREDIT_BUREAU
CUST-106691,2025-02-03,2025-02-15,774,R2,True,CREDIT_BUREAU
CUST-107652,2025-02-03,2025-02-15,652,R5,True,CREDIT_BUREAU
CUST-102769,2025-02-03,2025-02-15,705,R3,True,CREDIT_BUREAU
CUST-106397,2025-02-03,2025-02-15,649,R5,True,CREDIT_BUREAU
CUST-100992,2025-02-03,2025-02-15,758,R2,True,CREDIT_BUREAU
CUST-102702,2025-02-03,2025-02-15,805,R1,True,CREDIT_BUREAU
CUST-103064,2025-02-03,2025-02-15,675,R4,True,CREDIT_BUREAU
CUST-107399,2025-02-03,2025-02-15,604,R6,True,CREDIT_BUREAU
CUST-102446,2025-02-03,2025-02-15,718,R3,True,CREDIT_BUREAU
CUST-100643,2025-02-03,2025-02-15,638,R5,True,CREDIT_BUREAU
CUST-104102,2025-02-03,2025-02-15,722,R3,True,CREDIT_BUREAU
CUST-103539,2025-02-03,2025-02-15,689,R4,True,CREDIT_BUREAU
CUST-107710,2025-02-03,2025-02-15,770,R2,True,CREDIT_BUREAU
CUST-101253,2025-02-03,2025-02-15,733,R3,True,CREDIT_BUREAU
CUST-104727,2025-02-03,2025-02-15,715,R3,True,CREDIT_BUREAU
CUST-107487,2025-02-03,2025-02-15,750,R2,True,CREDIT_BUREAU
CUST-107948,2025-02-03,2025-02-15,685,R4,True,CREDIT_BUREAU
CUST-107361,2025-02-03,2025-02-15,769,R2,True,CREDIT_BUREAU
CUST-107441,2025-02-03,2025-02-15,738,R3,True,CREDIT_BUREAU
CUST-100458,2025-02-03,2025-02-15,432,R7,True,CREDIT_BUREAU
CUST-101131,2025-02-03,2025-02-15,757,R2,True,CREDIT_BUREAU
CUST-107953,2025-02-03,2025-02-15,727,R3,True,CREDIT_BUREAU
CUST-107531,2025-02-03,2025-02-15,807,R1,True,CREDIT_BUREAU
CUST-101296,2025-02-03,2025-02-15,749,R2,True,CREDIT_BUREAU
CUST-106416,2025-02-03,2025-02-15,738,R3,True,CREDIT_BUREAU
CUST-100241,2025-02-03,2025-02-15,672,R4,True,CREDIT_BUREAU
CUST-103055,2025-02-03,2025-02-15,661,R4,True,CREDIT_BUREAU
CUST-107256,2025-02-03,2025-02-15,696,R4,True,CREDIT_BUREAU
CUST-100228,2025-02-03,2025-02-15,642,R5,True,CREDIT_BUREAU
CUST-107089,2025-02-03,2025-02-15,829,R1,True,CREDIT_BUREAU
CUST-103091,2025-02-03,2025-02-15,643,R5,True,CREDIT_BUREAU
CUST-104685,2025-02-03,2025-02-15,738,R3,True,CREDIT_BUREAU
CUST-105981,2025-02-03,2025-02-15,807,R1,True,CREDIT_BUREAU
CUST-100254,2025-02-03,2025-02-15,685,R4,True,CREDIT_BUREAU
CUST-100590,2025-02-03,2025-02-15,745,R2,True,CREDIT_BUREAU
CUST-103119,2025-02-03,2025-02-15,716,R3,True,CREDIT_BUREAU
CUST-101528,2025-02-03,2025-02-15,684,R4,True,CREDIT_BUREAU
CUST-106800,2025-02-03,2025-02-15,597,R6,True,CREDIT_BUREAU
CUST-103025,2025-02-03,2025-02-15,620,R5,True,CREDIT_BUREAU
