loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500068,APP-200072,CUST-105336,Auto,Auto Standard,2025-05-10,2025-05-10,40297.16,0.0801,60,True,Vehicle,3,R4,LOAN_SERVICING
LN-500229,APP-200242,CUST-104082,Auto,Auto Standard,2025-05-10,2025-05-11,40553.74,0.0479,52,True,Vehicle,4,R1,LOAN_SERVICING
LN-500438,APP-200468,CUST-101106,Mortgage,Mortgage Standard,2025-05-10,2025-05-11,366725.6,0.0723,351,True,Real Estate,15,R6,LOAN_SERVICING
LN-500542,APP-200576,CUST-105122,Personal,Personal Standard,2025-05-10,2025-05-12,28705.36,0.1295,31,False,None,13,R1,LOAN_SERVICING
LN-501030,APP-201101,CUST-101985,Personal,Personal Standard,2025-05-10,2025-05-10,18082.3,0.1044,19,False,None,21,R2,LOAN_SERVICING
LN-501654,APP-201783,CUST-100821,Credit Card,Credit Card Standard,2025-05-10,2025-05-10,20679.61,0.2017,0,False,None,9,R3,LOAN_SERVICING
LN-501666,APP-201797,CUST-104316,HELOC,HELOC Standard,2025-05-10,2025-05-10,127650.28,0.0723,113,True,Real Estate,26,R1,LOAN_SERVICING
LN-502513,APP-202724,CUST-103269,Auto,Auto Standard,2025-05-10,2025-05-11,22215.88,0.08,72,True,Vehicle,16,R1,LOAN_SERVICING
LN-503193,APP-203462,CUST-104689,Credit Card,Credit Card Standard,2025-05-10,2025-05-11,3961.96,0.19,0,False,None,16,R5,LOAN_SERVICING
LN-504039,APP-204381,CUST-102084,Auto,Auto Standard,2025-05-10,2025-05-12,47904.59,0.0453,71,True,Vehicle,1,R3,LOAN_SERVICING
LN-504348,APP-204714,CUST-104854,Personal,Personal Standard,2025-05-10,2025-05-12,29997.35,0.1682,19,False,None,9,R2,LOAN_SERVICING
LN-504557,APP-204935,CUST-102014,Auto,Auto Standard,2025-05-10,2025-05-11,28563.69,0.1039,64,True,Vehicle,17,R4,LOAN_SERVICING
LN-504945,APP-205363,CUST-103254,Personal,Personal Standard,2025-05-10,2025-05-10,6540.55,0.1071,55,False,None,20,R3,LOAN_SERVICING
LN-505539,APP-206018,CUST-105920,Auto,Auto Standard,2025-05-10,2025-05-10,15126.68,0.078,58,True,Vehicle,16,R4,LOAN_SERVICING
LN-506905,APP-207498,CUST-106208,Auto,Auto Standard,2025-05-10,2025-05-10,8218.71,0.056,62,True,Vehicle,9,R4,LOAN_SERVICING
LN-507476,APP-208121,CUST-106361,Personal,Personal Standard,2025-05-10,2025-05-12,7296.88,0.1387,56,False,None,25,R3,LOAN_SERVICING
LN-507715,APP-208374,CUST-107455,Personal,Personal Standard,2025-05-10,2025-05-12,24835.11,0.1478,28,False,None,20,R2,LOAN_SERVICING
LN-509448,APP-210246,CUST-107278,Auto,Auto Standard,2025-05-10,2025-05-11,49382.52,0.0595,58,True,Vehicle,28,R1,LOAN_SERVICING
LN-509803,APP-210636,CUST-101702,Personal,Personal Standard,2025-05-10,2025-05-10,4973.05,0.1637,20,False,None,16,R5,LOAN_SERVICING
