customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-102882,2025-02-03,2025-02-10,728,R3,True,CREDIT_BUREAU
CUST-105541,2025-02-03,2025-02-10,820,R1,True,CREDIT_BUREAU
CUST-101750,2025-02-03,2025-02-10,823,R1,True,CREDIT_BUREAU
CUST-105425,2025-02-03,2025-02-10,690,R4,True,CREDIT_BUREAU
CUST-102066,2025-02-03,2025-02-10,602,R6,True,CREDIT_BUREAU
CUST-107156,2025-02-03,2025-02-10,723,R3,True,CREDIT_BUREAU
CUST-101239,2025-02-03,2025-02-10,712,R3,True,CREDIT_BUREAU
CUST-103425,2025-02-03,2025-02-10,590,R6,True,CREDIT_BUREAU
CUST-105903,2025-02-03,2025-02-10,789,R1,True,CREDIT_BUREAU
CUST-104551,2025-02-03,2025-02-10,717,R3,True,CREDIT_BUREAU
CUST-101570,2025-02-03,2025-02-10,690,R4,True,CREDIT_BUREAU
CUST-100747,2025-02-03,2025-02-10,773,R2,True,CREDIT_BUREAU
CUST-106053,2025-02-03,2025-02-10,763,R2,True,CREDIT_BUREAU
CUST-107413,2025-02-03,2025-02-10,592,R6,True,CREDIT_BUREAU
CUST-104560,2025-02-03,2025-02-10,760,R2,True,CREDIT_BUREAU
CUST-106891,2025-02-03,2025-02-10,815,R1,True,CREDIT_BUREAU
CUST-107264,2025-02-03,2025-02-10,430,R7,True,CREDIT_BUREAU
CUST-102197,2025-02-03,2025-02-10,640,R5,True,CREDIT_BUREAU
CUST-107698,2025-02-03,2025-02-10,806,R1,True,CREDIT_BUREAU
CUST-106276,2025-02-03,2025-02-10,821,R1,True,CREDIT_BUREAU
CUST-104461,2025-02-03,2025-02-10,748,R2,True,CREDIT_BUREAU
CUST-100222,2025-02-03,2025-02-10,748,R2,True,CREDIT_BUREAU
CUST-107826,2025-02-03,2025-02-10,683,R4,True,CREDIT_BUREAU
CUST-100493,2025-02-03,2025-02-10,736,R3,True,CREDIT_BUREAU
CUST-107839,2025-02-03,2025-02-10,684,R4,True,CREDIT_BUREAU
CUST-100678,2025-02-03,2025-02-10,703,R3,True,CREDIT_BUREAU
CUST-101599,2025-02-03,2025-02-10,751,R2,True,CREDIT_BUREAU
CUST-103213,2025-02-03,2025-02-10,421,R7,True,CREDIT_BUREAU
CUST-101481,2025-02-03,2025-02-10,762,R2,True,CREDIT_BUREAU
CUST-102603,2025-02-03,2025-02-10,676,R4,True,CREDIT_BUREAU
CUST-101888,2025-02-03,2025-02-10,811,R1,True,CREDIT_BUREAU
CUST-100322,2025-02-03,2025-02-10,714,R3,True,CREDIT_BUREAU
CUST-105574,2025-02-03,2025-02-10,670,R4,True,CREDIT_BUREAU
CUST-102103,2025-02-03,2025-02-10,702,R3,True,CREDIT_BUREAU
CUST-106289,2025-02-03,2025-02-10,699,R4,True,CREDIT_BUREAU
CUST-100002,2025-02-03,2025-02-10,715,R3,True,CREDIT_BUREAU
CUST-103790,2025-02-03,2025-02-10,732,R3,True,CREDIT_BUREAU
CUST-103830,2025-02-03,2025-02-10,592,R6,True,CREDIT_BUREAU
CUST-107714,2025-02-03,2025-02-10,747,R2,True,CREDIT_BUREAU
