payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9026527,LN-506587,CUST-105260,2025-04-17,178.86,178.86,Scheduled,Check,Posted,False,False,,2025-04-17,2025-04-27,True,False
PMT-9026609,LN-501482,CUST-102538,2025-04-17,271.77,271.77,Scheduled,ACH,Posted,False,False,,2025-04-17,2025-04-27,True,False
PMT-9027083,LN-507126,CUST-106473,2025-04-19,266.63,266.63,Scheduled,Debit Card,Posted,False,False,,2025-04-19,2025-04-27,True,False
PMT-9027106,LN-507862,CUST-104338,2025-04-19,456.96,456.96,Scheduled,Check,Posted,False,False,,2025-04-19,2025-04-27,True,False
PMT-9027125,LN-501819,CUST-104716,2025-04-19,408.39,408.39,Scheduled,ACH,Posted,False,False,,2025-04-19,2025-04-27,True,False
PMT-9027188,LN-503069,CUST-101100,2025-04-19,308.72,308.72,Scheduled,ACH,Posted,False,False,,2025-04-19,2025-04-27,True,False
PMT-9027349,LN-504201,CUST-107684,2025-04-20,68.26,0.0,Extra,ACH,Posted,False,False,,2025-04-20,2025-04-27,True,False
PMT-9027418,LN-503128,CUST-103189,2025-04-20,622.16,622.16,Scheduled,ACH,Posted,False,False,,2025-04-20,2025-04-27,True,False
PMT-9027844,LN-502641,CUST-101048,2025-04-22,377.66,377.66,Scheduled,ACH,Posted,False,False,,2025-04-22,2025-04-27,True,False
PMT-9028125,LN-508797,CUST-104874,2025-04-23,62.04,62.04,Scheduled,Check,Posted,False,False,,2025-04-23,2025-04-27,True,False
PMT-9028784,LN-507198,CUST-104268,2025-04-25,112.58,112.58,Scheduled,ACH,Posted,False,False,,2025-04-25,2025-04-27,True,False
PMT-9028864,LN-509830,CUST-105745,2025-04-25,144.09,144.09,Scheduled,Check,Posted,False,False,,2025-04-25,2025-04-27,True,False
PMT-9028963,LN-500880,CUST-100399,2025-04-25,548.22,548.22,Scheduled,ACH,Posted,False,False,,2025-04-25,2025-04-27,True,False
PMT-9029270,LN-506173,CUST-107831,2025-04-27,25.9,0.0,Extra,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029271,LN-501368,CUST-104313,2025-04-27,533.41,533.41,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029272,LN-500229,CUST-104082,2025-04-27,230.42,0.0,Extra,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029273,LN-506284,CUST-107457,2025-04-27,1140.71,1140.71,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029274,LN-508837,CUST-101961,2025-04-27,698.39,698.39,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029275,LN-508129,CUST-106938,2025-04-27,1195.68,1195.68,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029276,LN-501092,CUST-104403,2025-04-27,300.24,300.24,Scheduled,ACH,Returned,False,True,,2025-04-27,2025-04-27,False,False
PMT-9029277,LN-505275,CUST-104530,2025-04-27,408.87,408.87,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029278,LN-504094,CUST-103614,2025-04-27,129.24,129.24,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029280,LN-502220,CUST-104013,2025-04-27,62.39,62.39,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029282,LN-504651,CUST-102719,2025-04-27,420.8,420.8,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029283,LN-506124,CUST-103197,2025-04-27,422.93,422.93,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029284,LN-503279,CUST-105295,2025-04-27,542.02,542.02,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029285,LN-504481,CUST-107515,2025-04-27,752.38,752.38,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029286,LN-502547,CUST-104472,2025-04-27,551.62,551.62,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029287,LN-507867,CUST-106021,2025-04-27,173.57,173.57,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029288,LN-504149,CUST-102000,2025-04-27,145.53,145.53,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029289,LN-508954,CUST-106065,2025-04-27,323.18,323.18,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029290,LN-502129,CUST-106936,2025-04-27,423.39,423.39,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029292,LN-506768,CUST-101113,2025-04-27,638.48,638.48,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029293,LN-503314,CUST-103257,2025-04-27,764.54,764.54,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029294,LN-508299,CUST-102291,2025-04-27,40.12,40.12,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029295,LN-508653,CUST-101363,2025-04-27,721.76,721.76,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029296,LN-507534,CUST-103380,2025-04-27,696.5,696.5,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029297,LN-509516,CUST-101348,2025-04-27,340.98,340.98,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029298,LN-501557,CUST-105132,2025-04-27,660.66,660.66,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029299,LN-509197,CUST-101805,2025-04-27,307.12,0.0,Extra,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029300,LN-501372,CUST-103369,2025-04-27,758.73,758.73,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029301,LN-505515,CUST-103060,2025-04-27,266.35,266.35,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029302,LN-506549,CUST-105459,2025-04-27,393.67,393.67,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029304,LN-507411,CUST-107388,2025-04-27,597.08,597.08,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029305,LN-503079,CUST-101506,2025-04-27,505.49,505.49,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029306,LN-509796,CUST-105731,2025-04-27,435.09,435.09,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029307,LN-509595,CUST-106001,2025-04-27,840.61,840.61,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029308,LN-502447,CUST-100392,2025-04-27,622.31,622.31,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029309,LN-500771,CUST-105663,2025-04-27,80.21,80.21,Scheduled,Wire,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029310,LN-507150,CUST-107212,2025-04-27,356.24,356.24,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029311,LN-504981,CUST-103558,2025-04-27,375.62,375.62,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029312,LN-508545,CUST-105902,2025-04-27,728.71,728.71,Scheduled,Cash,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029313,LN-500732,CUST-101398,2025-04-27,191.1,0.0,Extra,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029314,LN-505384,CUST-103502,2025-04-27,363.12,363.12,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029315,LN-509489,CUST-102228,2025-04-27,578.0,578.0,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029316,LN-505256,CUST-104176,2025-04-27,435.97,435.97,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029317,LN-502602,CUST-104145,2025-04-27,565.41,565.41,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029318,LN-508108,CUST-100114,2025-04-27,279.11,0.0,Extra,ACH,Returned,False,True,,2025-04-27,2025-04-27,False,False
PMT-9029319,LN-504453,CUST-102693,2025-04-27,538.32,538.32,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029320,LN-500157,CUST-103741,2025-04-27,696.57,696.57,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029321,LN-506728,CUST-107572,2025-04-27,799.09,799.09,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029322,LN-509190,CUST-106831,2025-04-27,439.13,439.13,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029323,LN-508760,CUST-102173,2025-04-27,963.14,963.14,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029324,LN-503984,CUST-105709,2025-04-27,532.51,532.51,Scheduled,Check,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029325,LN-503753,CUST-102215,2025-04-27,213.26,213.26,Scheduled,Cash,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029327,LN-501211,CUST-106349,2025-04-27,962.73,962.73,Scheduled,Wire,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029328,LN-502373,CUST-100889,2025-04-27,975.96,975.96,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029329,LN-505386,CUST-106783,2025-04-27,178.34,178.34,Scheduled,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029330,LN-501598,CUST-105825,2025-04-27,63.68,0.0,Extra,Debit Card,Posted,False,False,,2025-04-27,2025-04-27,False,False
PMT-9029331,LN-503550,CUST-101646,2025-04-27,843.8,843.8,Scheduled,ACH,Posted,False,False,,2025-04-27,2025-04-27,False,False
