application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200295,CUST-100811,HELOC,141119.72,R3,2025-05-19,Approved,2025-05-21,RISK_ENGINE
APP-200613,CUST-101078,Auto,29350.55,R2,2025-05-19,Approved,2025-05-21,RISK_ENGINE
APP-201449,CUST-102499,Auto,37138.77,R4,2025-05-19,Approved,2025-05-23,RISK_ENGINE
APP-201523,CUST-106614,Auto,44700.61,R7,2025-05-19,Approved,2025-05-20,RISK_ENGINE
APP-201540,CUST-105940,Auto,11652.52,R7,2025-05-19,Approved,2025-05-23,RISK_ENGINE
APP-201808,CUST-101739,Auto,33903.87,R7,2025-05-19,Declined,2025-05-20,RISK_ENGINE
APP-202073,CUST-107283,Auto,36267.68,R3,2025-05-19,Declined,2025-05-20,RISK_ENGINE
APP-202323,CUST-103172,Auto,37456.53,R4,2025-05-19,Approved,2025-05-20,RISK_ENGINE
APP-202571,CUST-103283,Auto,37579.02,R2,2025-05-19,Approved,2025-05-20,RISK_ENGINE
APP-202717,CUST-106063,Personal,8684.48,R2,2025-05-19,Approved,2025-05-20,RISK_ENGINE
APP-202996,CUST-100849,Auto,19302.46,R1,2025-05-19,Approved,2025-05-20,RISK_ENGINE
APP-203796,CUST-104706,Personal,16011.71,R2,2025-05-19,Approved,2025-05-21,RISK_ENGINE
APP-204148,CUST-106730,Auto,15425.72,R2,2025-05-19,Approved,2025-05-20,RISK_ENGINE
APP-205937,CUST-101757,Credit Card,13341.94,R1,2025-05-19,Declined,2025-05-21,RISK_ENGINE
APP-206234,CUST-104816,Personal,4689.01,R4,2025-05-19,Approved,2025-05-23,RISK_ENGINE
APP-207843,CUST-107564,Auto,44272.13,R2,2025-05-19,Approved,2025-05-22,RISK_ENGINE
APP-208326,CUST-106786,Personal,8010.68,R7,2025-05-19,Approved,2025-05-22,RISK_ENGINE
APP-208749,CUST-100157,Auto,39801.15,R3,2025-05-19,Approved,2025-05-21,RISK_ENGINE
APP-208788,CUST-106599,Credit Card,15124.81,R4,2025-05-19,Approved,2025-05-22,RISK_ENGINE
APP-209083,CUST-100015,Auto,45689.01,R5,2025-05-19,Approved,2025-05-21,RISK_ENGINE
APP-209090,CUST-103048,HELOC,84493.41,R5,2025-05-19,Approved,2025-05-23,RISK_ENGINE
APP-209357,CUST-105325,Personal,33155.9,R2,2025-05-19,Approved,2025-05-23,RISK_ENGINE
APP-210517,CUST-103974,Personal,27714.94,R6,2025-05-19,Approved,2025-05-21,RISK_ENGINE
APP-210722,CUST-106386,Personal,25335.29,R3,2025-05-19,Approved,2025-05-23,RISK_ENGINE
APP-210813,CUST-103134,Auto,24374.85,R2,2025-05-19,Declined,2025-05-21,RISK_ENGINE
