application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200211,CUST-107657,Personal,26509.21,R7,2024-04-28,Approved,2024-04-30,RISK_ENGINE
APP-201228,CUST-104909,Credit Card,18675.28,R2,2024-04-28,Approved,2024-04-30,RISK_ENGINE
APP-201714,CUST-101716,Personal,4067.03,R5,2024-04-28,Approved,2024-04-30,RISK_ENGINE
APP-201844,CUST-101350,HELOC,73622.87,R4,2024-04-28,Approved,2024-04-30,RISK_ENGINE
APP-202059,CUST-101669,HELOC,50741.4,R3,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-202948,CUST-103623,Personal,12496.98,R1,2024-04-28,Approved,2024-05-02,RISK_ENGINE
APP-203965,CUST-103499,Credit Card,5707.82,R4,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-205203,CUST-107311,HELOC,112896.07,R4,2024-04-28,Approved,2024-04-29,RISK_ENGINE
APP-205446,CUST-102412,Personal,21614.78,R4,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-205817,CUST-102026,Auto,33906.82,R3,2024-04-28,Declined,2024-04-30,RISK_ENGINE
APP-206211,CUST-104596,Credit Card,15434.42,R5,2024-04-28,Approved,2024-05-02,RISK_ENGINE
APP-206648,CUST-106159,Credit Card,21827.7,R1,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-206657,CUST-107507,Personal,23893.63,R1,2024-04-28,Approved,2024-04-29,RISK_ENGINE
APP-207076,CUST-105613,Personal,15309.01,R4,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-207143,CUST-105275,Credit Card,1490.15,R3,2024-04-28,Declined,2024-05-02,RISK_ENGINE
APP-207645,CUST-105053,Auto,29163.36,R2,2024-04-28,Approved,2024-04-29,RISK_ENGINE
APP-208194,CUST-100034,Auto,12452.2,R3,2024-04-28,Approved,2024-04-29,RISK_ENGINE
APP-208942,CUST-105269,Credit Card,4501.43,R1,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-208951,CUST-101068,Personal,29688.17,R1,2024-04-28,Approved,2024-04-30,RISK_ENGINE
APP-209164,CUST-105729,HELOC,119009.02,R3,2024-04-28,Approved,2024-05-02,RISK_ENGINE
APP-209316,CUST-107694,Auto,9905.88,R1,2024-04-28,Approved,2024-04-30,RISK_ENGINE
APP-209855,CUST-103414,Credit Card,18635.63,R2,2024-04-28,Approved,2024-05-02,RISK_ENGINE
APP-209856,CUST-105970,Credit Card,17527.65,R3,2024-04-28,Approved,2024-05-01,RISK_ENGINE
APP-210152,CUST-103370,Personal,24462.63,R3,2024-04-28,Approved,2024-05-02,RISK_ENGINE
APP-210853,CUST-103646,Credit Card,10565.53,R1,2024-04-28,Declined,2024-05-02,RISK_ENGINE
