loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501884,APP-202035,CUST-102877,Personal,Personal Standard,2024-04-02,2024-04-02,3409.32,0.1259,52,False,None,12,R3,LOAN_SERVICING
LN-502203,APP-202382,CUST-105771,Personal,Personal Standard,2024-04-02,2024-04-04,21636.77,0.1934,21,False,None,22,R2,LOAN_SERVICING
LN-502209,APP-202388,CUST-102990,Personal,Personal Standard,2024-04-02,2024-04-04,31166.22,0.1512,36,False,None,28,R3,LOAN_SERVICING
LN-502628,APP-202850,CUST-101080,Auto,Auto Standard,2024-04-02,2024-04-04,18005.99,0.064,56,True,Vehicle,2,R5,LOAN_SERVICING
LN-502717,APP-202946,CUST-106394,Auto,Auto Standard,2024-04-02,2024-04-02,42077.76,0.0672,38,True,Vehicle,20,R1,LOAN_SERVICING
LN-502891,APP-203130,CUST-105986,HELOC,HELOC Standard,2024-04-02,2024-04-04,75508.91,0.0642,110,True,Real Estate,13,R4,LOAN_SERVICING
LN-503035,APP-203286,CUST-100892,Auto,Auto Standard,2024-04-02,2024-04-04,36571.92,0.0947,59,True,Vehicle,10,R7,LOAN_SERVICING
LN-503222,APP-203493,CUST-106179,Auto,Auto Standard,2024-04-02,2024-04-04,20164.86,0.1031,60,True,Vehicle,12,R5,LOAN_SERVICING
LN-503273,APP-203548,CUST-102705,Mortgage,Mortgage Standard,2024-04-02,2024-04-04,583639.41,0.0592,276,True,Real Estate,23,R5,LOAN_SERVICING
LN-503813,APP-204132,CUST-103046,Auto,Auto Standard,2024-04-02,2024-04-04,39200.19,0.0643,58,True,Vehicle,6,R1,LOAN_SERVICING
LN-504471,APP-204844,CUST-102585,Mortgage,Mortgage Standard,2024-04-02,2024-04-02,136990.62,0.0647,309,True,Real Estate,2,R3,LOAN_SERVICING
LN-504752,APP-205152,CUST-102943,Auto,Auto Standard,2024-04-02,2024-04-04,34019.72,0.053,42,True,Vehicle,22,R4,LOAN_SERVICING
LN-505803,APP-206305,CUST-107176,Credit Card,Credit Card Standard,2024-04-02,2024-04-02,3016.34,0.2037,0,False,None,3,R6,LOAN_SERVICING
LN-505840,APP-206347,CUST-102281,Personal,Personal Standard,2024-04-02,2024-04-03,25774.62,0.1883,38,False,None,4,R5,LOAN_SERVICING
LN-506056,APP-206579,CUST-102897,Auto,Auto Standard,2024-04-02,2024-04-03,17213.15,0.1078,66,True,Vehicle,10,R1,LOAN_SERVICING
LN-506201,APP-206733,CUST-102303,Personal,Personal Standard,2024-04-02,2024-04-04,31500.46,0.2054,46,False,None,10,R5,LOAN_SERVICING
LN-506225,APP-206764,CUST-101712,Credit Card,Credit Card Standard,2024-04-02,2024-04-03,778.54,0.21,0,False,None,20,R6,LOAN_SERVICING
LN-506353,APP-206908,CUST-106548,Credit Card,Credit Card Standard,2024-04-02,2024-04-04,19794.78,0.1695,0,False,None,20,R2,LOAN_SERVICING
LN-507338,APP-207968,CUST-105875,Credit Card,Credit Card Standard,2024-04-02,2024-04-03,10167.08,0.1808,0,False,None,23,R4,LOAN_SERVICING
LN-507956,APP-208630,CUST-105874,Personal,Personal Standard,2024-04-02,2024-04-03,14598.54,0.1457,22,False,None,10,R2,LOAN_SERVICING
LN-508859,APP-209608,CUST-107615,Auto,Auto Standard,2024-04-02,2024-04-04,50025.0,0.0831,65,True,Vehicle,21,R4,LOAN_SERVICING
LN-508904,APP-209656,CUST-103095,Auto,Auto Standard,2024-04-02,2024-04-04,47852.69,0.0623,42,True,Vehicle,5,R5,LOAN_SERVICING
LN-509619,APP-210433,CUST-100583,Personal,Personal Standard,2024-04-02,2024-04-02,11744.43,0.1829,34,False,None,9,R2,LOAN_SERVICING
