application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200007,CUST-104241,Personal,11804.0,R1,2024-01-21,Approved,2024-01-25,RISK_ENGINE
APP-201558,CUST-107844,Credit Card,21740.47,R2,2024-01-21,Approved,2024-01-25,RISK_ENGINE
APP-201715,CUST-104267,Credit Card,6704.2,R2,2024-01-21,Approved,2024-01-22,RISK_ENGINE
APP-202579,CUST-106925,Auto,47409.36,R4,2024-01-21,Approved,2024-01-25,RISK_ENGINE
APP-203236,CUST-102392,Auto,54988.46,R3,2024-01-21,Approved,2024-01-22,RISK_ENGINE
APP-203915,CUST-101058,Personal,13010.04,R3,2024-01-21,Declined,2024-01-22,RISK_ENGINE
APP-204417,CUST-103817,Auto,54381.18,R3,2024-01-21,Approved,2024-01-22,RISK_ENGINE
APP-204638,CUST-100318,Personal,18744.06,R6,2024-01-21,Approved,2024-01-23,RISK_ENGINE
APP-204791,CUST-105092,Mortgage,571292.06,R4,2024-01-21,Approved,2024-01-24,RISK_ENGINE
APP-204940,CUST-106676,Personal,8128.55,R3,2024-01-21,Approved,2024-01-22,RISK_ENGINE
APP-205204,CUST-107943,Auto,31307.76,R3,2024-01-21,Approved,2024-01-24,RISK_ENGINE
APP-205365,CUST-104078,Credit Card,15809.67,R3,2024-01-21,Approved,2024-01-25,RISK_ENGINE
APP-206660,CUST-103101,Personal,2203.37,R1,2024-01-21,Declined,2024-01-22,RISK_ENGINE
APP-207098,CUST-100163,Auto,27852.56,R2,2024-01-21,Approved,2024-01-24,RISK_ENGINE
APP-207396,CUST-104231,Auto,21585.63,R5,2024-01-21,Approved,2024-01-25,RISK_ENGINE
APP-207573,CUST-101422,Mortgage,252765.75,R2,2024-01-21,Approved,2024-01-23,RISK_ENGINE
APP-207670,CUST-102202,Auto,13468.56,R5,2024-01-21,Approved,2024-01-24,RISK_ENGINE
APP-207796,CUST-100419,Credit Card,21431.52,R2,2024-01-21,Approved,2024-01-23,RISK_ENGINE
APP-210002,CUST-103670,Personal,30161.89,R2,2024-01-21,Approved,2024-01-25,RISK_ENGINE
APP-210096,CUST-101263,Personal,9125.49,R2,2024-01-21,Approved,2024-01-24,RISK_ENGINE
APP-210429,CUST-102282,Auto,35450.6,R1,2024-01-21,Declined,2024-01-22,RISK_ENGINE
APP-210652,CUST-106438,Personal,21745.08,R2,2024-01-21,Approved,2024-01-22,RISK_ENGINE
