application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200479,CUST-105601,Personal,3698.7,R5,2024-07-25,Approved,2024-07-27,RISK_ENGINE
APP-200501,CUST-101174,Auto,12031.32,R1,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-201646,CUST-101876,Personal,26259.93,R3,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-202342,CUST-101541,Mortgage,452325.22,R4,2024-07-25,Approved,2024-07-26,RISK_ENGINE
APP-202647,CUST-106249,Personal,25992.85,R2,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-203730,CUST-104194,Credit Card,21091.75,R2,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-204127,CUST-106352,Personal,10764.74,R5,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-204372,CUST-104549,Auto,35596.98,R4,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-204527,CUST-103624,Personal,12420.74,R4,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-204876,CUST-102089,Personal,26670.9,R5,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-205199,CUST-100706,Credit Card,11941.54,R3,2024-07-25,Approved,2024-07-27,RISK_ENGINE
APP-205311,CUST-100649,Personal,21083.93,R6,2024-07-25,Declined,2024-07-26,RISK_ENGINE
APP-205763,CUST-106362,Personal,2081.85,R1,2024-07-25,Approved,2024-07-27,RISK_ENGINE
APP-205776,CUST-102445,HELOC,64438.58,R6,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-205778,CUST-101457,Credit Card,12853.9,R3,2024-07-25,Approved,2024-07-26,RISK_ENGINE
APP-205974,CUST-100110,Personal,28005.52,R4,2024-07-25,Approved,2024-07-27,RISK_ENGINE
APP-206058,CUST-100452,Personal,5437.5,R6,2024-07-25,Approved,2024-07-29,RISK_ENGINE
APP-206348,CUST-106219,Auto,35732.37,R4,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-207187,CUST-107872,Mortgage,335839.13,R5,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-207311,CUST-107572,Auto,46190.69,R6,2024-07-25,Approved,2024-07-27,RISK_ENGINE
APP-207986,CUST-101874,Credit Card,5907.87,R6,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-208917,CUST-106308,Auto,8946.53,R3,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-209603,CUST-103476,Personal,17360.23,R3,2024-07-25,Declined,2024-07-28,RISK_ENGINE
APP-209838,CUST-101023,Credit Card,4598.52,R1,2024-07-25,Approved,2024-07-27,RISK_ENGINE
APP-209858,CUST-107070,Credit Card,9896.45,R1,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-210014,CUST-106279,Auto,16435.35,R6,2024-07-25,Approved,2024-07-26,RISK_ENGINE
APP-210547,CUST-102152,Personal,14239.11,R5,2024-07-25,Approved,2024-07-28,RISK_ENGINE
APP-210678,CUST-107342,Credit Card,1255.04,R3,2024-07-25,Approved,2024-07-27,RISK_ENGINE
