customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-102541,2025-05-03,2025-05-14,787,R1,True,CREDIT_BUREAU
CUST-102870,2025-05-03,2025-05-14,727,R3,True,CREDIT_BUREAU
CUST-105658,2025-05-03,2025-05-14,655,R5,True,CREDIT_BUREAU
CUST-107248,2025-05-03,2025-05-14,782,R1,True,CREDIT_BUREAU
CUST-105705,2025-05-03,2025-05-14,760,R2,True,CREDIT_BUREAU
CUST-106963,2025-05-03,2025-05-14,706,R3,True,CREDIT_BUREAU
CUST-102290,2025-05-03,2025-05-14,645,R5,True,CREDIT_BUREAU
CUST-105638,2025-05-03,2025-05-14,639,R5,True,CREDIT_BUREAU
CUST-106470,2025-05-03,2025-05-14,745,R2,True,CREDIT_BUREAU
CUST-106713,2025-05-03,2025-05-14,599,R6,True,CREDIT_BUREAU
CUST-102762,2025-05-03,2025-05-14,763,R2,True,CREDIT_BUREAU
CUST-101288,2025-05-03,2025-05-14,735,R3,True,CREDIT_BUREAU
CUST-106399,2025-05-03,2025-05-14,649,R5,True,CREDIT_BUREAU
CUST-102287,2025-05-03,2025-05-14,634,R5,True,CREDIT_BUREAU
CUST-105206,2025-05-03,2025-05-14,651,R5,True,CREDIT_BUREAU
CUST-105723,2025-05-03,2025-05-14,764,R2,True,CREDIT_BUREAU
CUST-101349,2025-05-03,2025-05-14,650,R5,True,CREDIT_BUREAU
CUST-104450,2025-05-03,2025-05-14,669,R4,True,CREDIT_BUREAU
CUST-104325,2025-05-03,2025-05-14,711,R3,True,CREDIT_BUREAU
CUST-100109,2025-05-03,2025-05-14,445,R7,True,CREDIT_BUREAU
CUST-104292,2025-05-03,2025-05-14,650,R5,True,CREDIT_BUREAU
CUST-107132,2025-05-03,2025-05-14,728,R3,True,CREDIT_BUREAU
CUST-101612,2025-05-03,2025-05-14,801,R1,True,CREDIT_BUREAU
CUST-101770,2025-05-03,2025-05-14,729,R3,True,CREDIT_BUREAU
CUST-102410,2025-05-03,2025-05-14,727,R3,True,CREDIT_BUREAU
CUST-100393,2025-05-03,2025-05-14,771,R2,True,CREDIT_BUREAU
CUST-102545,2025-05-03,2025-05-14,441,R7,True,CREDIT_BUREAU
CUST-106616,2025-05-03,2025-05-14,734,R3,True,CREDIT_BUREAU
CUST-103826,2025-05-03,2025-05-14,758,R2,True,CREDIT_BUREAU
CUST-105936,2025-05-03,2025-05-14,699,R4,True,CREDIT_BUREAU
CUST-106366,2025-05-03,2025-05-14,787,R1,True,CREDIT_BUREAU
CUST-101798,2025-05-03,2025-05-14,772,R2,True,CREDIT_BUREAU
CUST-100028,2025-05-03,2025-05-14,745,R2,True,CREDIT_BUREAU
CUST-103380,2025-05-03,2025-05-14,645,R5,True,CREDIT_BUREAU
CUST-104173,2025-05-03,2025-05-14,699,R4,True,CREDIT_BUREAU
CUST-103824,2025-05-03,2025-05-14,593,R6,True,CREDIT_BUREAU
CUST-103926,2025-05-03,2025-05-14,820,R1,True,CREDIT_BUREAU
CUST-101346,2025-05-03,2025-05-14,708,R3,True,CREDIT_BUREAU
CUST-105065,2025-05-03,2025-05-14,625,R5,True,CREDIT_BUREAU
CUST-107505,2025-05-03,2025-05-14,653,R5,True,CREDIT_BUREAU
CUST-102286,2025-05-03,2025-05-14,602,R6,True,CREDIT_BUREAU
CUST-101574,2025-05-03,2025-05-14,695,R4,True,CREDIT_BUREAU
