application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200829,CUST-107615,Personal,17584.78,R3,2024-10-12,Approved,2024-10-15,RISK_ENGINE
APP-200908,CUST-100117,Auto,39372.18,R5,2024-10-12,Approved,2024-10-14,RISK_ENGINE
APP-201792,CUST-107273,Personal,2136.3,R2,2024-10-12,Approved,2024-10-15,RISK_ENGINE
APP-202080,CUST-103083,Auto,14619.7,R5,2024-10-12,Approved,2024-10-13,RISK_ENGINE
APP-202222,CUST-105811,Auto,15019.38,R2,2024-10-12,Approved,2024-10-16,RISK_ENGINE
APP-202280,CUST-103064,Personal,34712.87,R5,2024-10-12,Approved,2024-10-14,RISK_ENGINE
APP-202576,CUST-101092,Auto,51018.86,R1,2024-10-12,Approved,2024-10-16,RISK_ENGINE
APP-202956,CUST-102971,Auto,43060.37,R3,2024-10-12,Approved,2024-10-16,RISK_ENGINE
APP-203813,CUST-100468,Credit Card,2690.22,R2,2024-10-12,Approved,2024-10-15,RISK_ENGINE
APP-204255,CUST-101127,Auto,31493.03,R4,2024-10-12,Declined,2024-10-13,RISK_ENGINE
APP-204526,CUST-107933,Credit Card,13717.2,R7,2024-10-12,Approved,2024-10-13,RISK_ENGINE
APP-204950,CUST-106148,Personal,5943.12,R4,2024-10-12,Approved,2024-10-13,RISK_ENGINE
APP-205029,CUST-101777,Credit Card,15575.8,R4,2024-10-12,Declined,2024-10-15,RISK_ENGINE
APP-206263,CUST-107458,Auto,26517.43,R1,2024-10-12,Approved,2024-10-15,RISK_ENGINE
APP-206419,CUST-100746,HELOC,91029.55,R3,2024-10-12,Approved,2024-10-13,RISK_ENGINE
APP-206478,CUST-106908,Auto,26831.01,R3,2024-10-12,Approved,2024-10-16,RISK_ENGINE
APP-207032,CUST-100931,Personal,4927.72,R2,2024-10-12,Approved,2024-10-14,RISK_ENGINE
APP-207401,CUST-103601,Auto,43126.63,R2,2024-10-12,Approved,2024-10-14,RISK_ENGINE
APP-209359,CUST-107518,Personal,30989.03,R5,2024-10-12,Approved,2024-10-15,RISK_ENGINE
APP-209418,CUST-106040,Mortgage,221262.53,R4,2024-10-12,Declined,2024-10-16,RISK_ENGINE
APP-209672,CUST-101941,HELOC,79580.74,R3,2024-10-12,Approved,2024-10-15,RISK_ENGINE
APP-210024,CUST-107793,Auto,20596.85,R3,2024-10-12,Approved,2024-10-16,RISK_ENGINE
APP-210418,CUST-105640,Personal,16390.72,R6,2024-10-12,Approved,2024-10-14,RISK_ENGINE
APP-210834,CUST-106179,Personal,11676.45,R5,2024-10-12,Approved,2024-10-16,RISK_ENGINE
