application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200421,CUST-106964,Credit Card,2626.71,R2,2025-03-17,Approved,2025-03-19,RISK_ENGINE
APP-201672,CUST-106792,Auto,21761.12,R3,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-201963,CUST-104138,Auto,26485.67,R3,2025-03-17,Approved,2025-03-20,RISK_ENGINE
APP-203003,CUST-107052,Credit Card,11682.61,R3,2025-03-17,Approved,2025-03-19,RISK_ENGINE
APP-203109,CUST-102258,Personal,27246.69,R3,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-203154,CUST-107353,Credit Card,1444.32,R2,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-203690,CUST-103727,Personal,26359.02,R2,2025-03-17,Declined,2025-03-18,RISK_ENGINE
APP-204370,CUST-107983,Auto,43429.71,R2,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-204853,CUST-107497,Personal,32667.18,R2,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-204986,CUST-103468,Auto,22512.95,R2,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-205713,CUST-100991,HELOC,96487.5,R4,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-205772,CUST-101050,Mortgage,532558.38,R2,2025-03-17,Approved,2025-03-19,RISK_ENGINE
APP-205924,CUST-101985,Auto,40021.42,R3,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-206239,CUST-101633,Personal,3938.06,R2,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-206255,CUST-107292,Personal,5370.26,R7,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-206489,CUST-106673,Auto,31457.5,R3,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-206585,CUST-105186,Auto,35445.36,R3,2025-03-17,Approved,2025-03-21,RISK_ENGINE
APP-206675,CUST-104278,HELOC,47007.3,R3,2025-03-17,Approved,2025-03-20,RISK_ENGINE
APP-207089,CUST-101766,Auto,37587.47,R1,2025-03-17,Approved,2025-03-20,RISK_ENGINE
APP-207798,CUST-105249,HELOC,109176.16,R3,2025-03-17,Approved,2025-03-19,RISK_ENGINE
APP-208513,CUST-101485,Auto,51264.93,R5,2025-03-17,Declined,2025-03-21,RISK_ENGINE
APP-209100,CUST-107947,HELOC,92764.05,R2,2025-03-17,Approved,2025-03-20,RISK_ENGINE
APP-209241,CUST-101923,Auto,43449.58,R3,2025-03-17,Approved,2025-03-19,RISK_ENGINE
APP-209270,CUST-105902,Auto,11391.95,R4,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-209504,CUST-107161,HELOC,139620.48,R2,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-210181,CUST-102273,Credit Card,20657.06,R1,2025-03-17,Approved,2025-03-18,RISK_ENGINE
APP-210285,CUST-107190,Mortgage,131052.68,R5,2025-03-17,Approved,2025-03-18,RISK_ENGINE
