application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200902,CUST-106411,Personal,3109.1,R4,2024-10-20,Approved,2024-10-21,RISK_ENGINE
APP-201322,CUST-101373,Personal,28735.06,R3,2024-10-20,Approved,2024-10-22,RISK_ENGINE
APP-203405,CUST-101445,Auto,35426.33,R2,2024-10-20,Approved,2024-10-24,RISK_ENGINE
APP-203664,CUST-100688,Personal,11872.03,R5,2024-10-20,Approved,2024-10-21,RISK_ENGINE
APP-205366,CUST-107035,Auto,14446.62,R2,2024-10-20,Declined,2024-10-22,RISK_ENGINE
APP-206162,CUST-103842,HELOC,71733.05,R2,2024-10-20,Approved,2024-10-24,RISK_ENGINE
APP-206470,CUST-103082,Mortgage,205094.27,R5,2024-10-20,Approved,2024-10-24,RISK_ENGINE
APP-207035,CUST-101709,Credit Card,13714.27,R5,2024-10-20,Declined,2024-10-23,RISK_ENGINE
APP-207276,CUST-100898,Auto,32082.19,R5,2024-10-20,Approved,2024-10-24,RISK_ENGINE
APP-207873,CUST-107549,Auto,45402.57,R1,2024-10-20,Approved,2024-10-24,RISK_ENGINE
APP-207935,CUST-103942,Credit Card,19292.41,R2,2024-10-20,Approved,2024-10-23,RISK_ENGINE
APP-209005,CUST-104230,Personal,19708.79,R3,2024-10-20,Approved,2024-10-22,RISK_ENGINE
APP-210366,CUST-102722,Personal,21612.82,R2,2024-10-20,Approved,2024-10-24,RISK_ENGINE
APP-210625,CUST-104954,Auto,11172.37,R5,2024-10-20,Approved,2024-10-23,RISK_ENGINE
