application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200842,CUST-104780,Personal,18411.41,R5,2025-02-11,Approved,2025-02-15,RISK_ENGINE
APP-201087,CUST-105638,Personal,9867.82,R5,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-201211,CUST-104569,Auto,45673.69,R5,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-202111,CUST-101990,Personal,32878.58,R4,2025-02-11,Approved,2025-02-15,RISK_ENGINE
APP-202407,CUST-103955,Personal,24137.38,R3,2025-02-11,Approved,2025-02-12,RISK_ENGINE
APP-203111,CUST-106503,Auto,33044.45,R7,2025-02-11,Approved,2025-02-13,RISK_ENGINE
APP-203385,CUST-107836,Personal,19520.39,R3,2025-02-11,Approved,2025-02-15,RISK_ENGINE
APP-203461,CUST-106604,Personal,15344.2,R3,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-204369,CUST-107222,Auto,40757.49,R1,2025-02-11,Approved,2025-02-15,RISK_ENGINE
APP-204386,CUST-102243,HELOC,136277.6,R3,2025-02-11,Approved,2025-02-13,RISK_ENGINE
APP-205449,CUST-102419,Credit Card,13436.59,R3,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-205838,CUST-104517,Auto,34675.86,R3,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-205851,CUST-103502,Credit Card,5421.58,R2,2025-02-11,Approved,2025-02-12,RISK_ENGINE
APP-205915,CUST-101374,Auto,21855.3,R5,2025-02-11,Approved,2025-02-15,RISK_ENGINE
APP-206150,CUST-107125,Auto,46199.26,R1,2025-02-11,Approved,2025-02-13,RISK_ENGINE
APP-206151,CUST-107403,Mortgage,273501.65,R1,2025-02-11,Approved,2025-02-12,RISK_ENGINE
APP-208028,CUST-106719,Credit Card,5865.37,R3,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-208913,CUST-105270,Personal,32146.75,R2,2025-02-11,Approved,2025-02-13,RISK_ENGINE
APP-209181,CUST-106894,Auto,12921.33,R3,2025-02-11,Approved,2025-02-12,RISK_ENGINE
APP-209548,CUST-103857,Personal,6438.31,R4,2025-02-11,Approved,2025-02-13,RISK_ENGINE
APP-210629,CUST-105306,Auto,45175.72,R4,2025-02-11,Approved,2025-02-14,RISK_ENGINE
APP-210659,CUST-107796,Auto,43013.27,R2,2025-02-11,Approved,2025-02-15,RISK_ENGINE
APP-210744,CUST-104137,Auto,33828.88,R3,2025-02-11,Approved,2025-02-12,RISK_ENGINE
APP-210754,CUST-100730,Personal,23092.7,R5,2025-02-11,Approved,2025-02-14,RISK_ENGINE
