contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000564,LN-501008,CUST-103490,2025-06-04,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000669,LN-501262,CUST-105119,2025-06-04,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001063,LN-502060,CUST-106586,2025-06-04,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001065,LN-502073,CUST-106619,2025-06-04,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001080,LN-502111,CUST-103951,2025-06-04,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001174,LN-502336,CUST-105891,2025-06-04,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001191,LN-502371,CUST-102113,2025-06-04,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001348,LN-502659,CUST-104873,2025-06-04,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001363,LN-502670,CUST-103367,2025-06-04,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001424,LN-502785,CUST-100144,2025-06-04,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002462,LN-504824,CUST-102602,2025-06-04,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002761,LN-505408,CUST-101406,2025-06-04,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002941,LN-505849,CUST-102904,2025-06-04,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002959,LN-505876,CUST-106139,2025-06-04,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003013,LN-505952,CUST-101007,2025-06-04,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003145,LN-506268,CUST-105783,2025-06-04,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003247,LN-506458,CUST-105012,2025-06-04,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
