application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200212,CUST-103157,Personal,11782.73,R3,2024-02-07,Declined,2024-02-08,RISK_ENGINE
APP-200600,CUST-102534,Personal,27320.51,R4,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-200640,CUST-104878,Personal,25013.66,R7,2024-02-07,Approved,2024-02-09,RISK_ENGINE
APP-200653,CUST-102453,Auto,22180.74,R2,2024-02-07,Approved,2024-02-08,RISK_ENGINE
APP-200801,CUST-104385,Auto,52142.99,R6,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-201111,CUST-100712,Mortgage,413719.28,R5,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-201143,CUST-105977,Auto,9515.99,R3,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-201256,CUST-101580,Auto,22506.67,R2,2024-02-07,Approved,2024-02-09,RISK_ENGINE
APP-201459,CUST-103545,Auto,13812.61,R4,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-202494,CUST-103640,Auto,24653.42,R5,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-203215,CUST-107294,Auto,51796.3,R1,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-203675,CUST-106388,Auto,52512.81,R5,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-203764,CUST-102487,Credit Card,3451.24,R1,2024-02-07,Approved,2024-02-09,RISK_ENGINE
APP-204095,CUST-104269,HELOC,113531.92,R3,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-204331,CUST-103419,Auto,10517.28,R6,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-205379,CUST-100704,Personal,10416.42,R3,2024-02-07,Approved,2024-02-11,RISK_ENGINE
APP-205795,CUST-102215,Auto,51576.33,R5,2024-02-07,Approved,2024-02-09,RISK_ENGINE
APP-205904,CUST-105459,Credit Card,3583.17,R5,2024-02-07,Approved,2024-02-08,RISK_ENGINE
APP-206002,CUST-105397,Credit Card,3022.3,R4,2024-02-07,Approved,2024-02-08,RISK_ENGINE
APP-206128,CUST-106126,Mortgage,467233.74,R5,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-206293,CUST-102075,Credit Card,8891.74,R2,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-206609,CUST-105143,Personal,28698.74,R6,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-206635,CUST-104175,Auto,9340.59,R5,2024-02-07,Approved,2024-02-08,RISK_ENGINE
APP-207596,CUST-107183,Personal,19350.13,R6,2024-02-07,Approved,2024-02-08,RISK_ENGINE
APP-208009,CUST-105341,HELOC,62102.58,R1,2024-02-07,Approved,2024-02-10,RISK_ENGINE
APP-208081,CUST-106578,Personal,3671.77,R5,2024-02-07,Approved,2024-02-09,RISK_ENGINE
APP-208943,CUST-105557,Mortgage,274427.48,R5,2024-02-07,Declined,2024-02-09,RISK_ENGINE
APP-209744,CUST-107731,Personal,18874.7,R3,2024-02-07,Declined,2024-02-08,RISK_ENGINE
APP-210230,CUST-107388,Personal,2857.57,R2,2024-02-07,Approved,2024-02-09,RISK_ENGINE
APP-210348,CUST-105620,Personal,28146.67,R1,2024-02-07,Approved,2024-02-08,RISK_ENGINE
APP-210379,CUST-106496,Auto,27017.32,R2,2024-02-07,Approved,2024-02-11,RISK_ENGINE
