payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9022165,LN-500464,CUST-100289,2025-04-03,837.28,837.28,Scheduled,ACH,Posted,False,False,,2025-04-03,2025-04-12,True,False
PMT-9022202,LN-507201,CUST-104963,2025-04-03,870.25,870.25,Scheduled,ACH,Posted,False,False,,2025-04-03,2025-04-12,True,False
PMT-9022359,LN-500055,CUST-100227,2025-04-03,285.55,0.0,Extra,Cash,Posted,False,False,,2025-04-03,2025-04-12,True,False
PMT-9022450,LN-504504,CUST-103915,2025-04-03,735.15,735.15,Scheduled,ACH,Posted,False,False,,2025-04-03,2025-04-12,True,False
PMT-9022561,LN-503742,CUST-102311,2025-04-04,414.28,414.28,Scheduled,ACH,Posted,False,False,,2025-04-04,2025-04-12,True,False
PMT-9022967,LN-509304,CUST-102619,2025-04-05,290.35,290.35,Scheduled,Debit Card,Posted,False,False,,2025-04-05,2025-04-12,True,False
PMT-9023749,LN-504322,CUST-107820,2025-04-08,698.88,698.88,Scheduled,ACH,Posted,False,False,,2025-04-08,2025-04-12,True,False
PMT-9024219,LN-509186,CUST-104626,2025-04-09,357.72,357.72,Scheduled,Debit Card,Posted,False,False,,2025-04-09,2025-04-12,True,False
PMT-9024882,LN-503532,CUST-105772,2025-04-12,602.44,602.44,Scheduled,Debit Card,Posted,False,False,,2025-04-12,2025-04-12,False,False
PMT-9024883,LN-502749,CUST-100108,2025-04-12,469.42,469.42,Scheduled,Debit Card,Posted,False,False,,2025-04-12,2025-04-12,False,False
PMT-9024885,LN-502367,CUST-101512,2025-04-12,474.08,474.08,Scheduled,Check,Posted,False,False,,2025-04-12,2025-04-12,False,False
PMT-9024886,LN-506145,CUST-101650,2025-04-12,264.11,264.11,Scheduled,ACH,Posted,False,False,,2025-04-12,2025-04-12,False,False
