payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9043806,LN-506283,CUST-103155,2025-06-14,545.71,545.71,Scheduled,ACH,Posted,False,False,,2025-06-14,2025-06-24,True,False
PMT-9043835,LN-501234,CUST-103635,2025-06-14,585.31,585.31,Scheduled,Check,Posted,False,False,,2025-06-14,2025-06-24,True,False
PMT-9043863,LN-505814,CUST-102229,2025-06-15,219.61,219.61,Scheduled,Wire,Posted,False,False,,2025-06-15,2025-06-24,True,False
PMT-9044316,LN-501138,CUST-106667,2025-06-16,716.53,716.53,Scheduled,Check,Posted,False,False,,2025-06-16,2025-06-24,True,False
PMT-9044509,LN-500012,CUST-102210,2025-06-16,177.86,177.86,Scheduled,ACH,Posted,False,False,,2025-06-16,2025-06-24,True,False
PMT-9044695,LN-501979,CUST-106647,2025-06-17,95.8,95.8,Scheduled,ACH,Posted,False,False,,2025-06-17,2025-06-24,True,False
PMT-9044927,LN-502990,CUST-102392,2025-06-18,339.97,339.97,Scheduled,ACH,Posted,False,False,,2025-06-18,2025-06-24,True,False
PMT-9045017,LN-506680,CUST-105428,2025-06-18,446.76,446.76,Scheduled,ACH,Posted,False,False,,2025-06-18,2025-06-24,True,False
PMT-9045103,LN-500282,CUST-105662,2025-06-18,243.65,243.65,Scheduled,Check,Posted,False,False,,2025-06-18,2025-06-24,True,False
PMT-9045185,LN-505452,CUST-105521,2025-06-18,1036.18,1036.18,Scheduled,Cash,Posted,False,False,,2025-06-18,2025-06-24,True,False
PMT-9045239,LN-507204,CUST-105609,2025-06-19,61.73,61.73,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-24,True,False
PMT-9045618,LN-504831,CUST-107927,2025-06-20,848.56,848.56,Scheduled,ACH,Posted,False,False,,2025-06-20,2025-06-24,True,False
PMT-9045834,LN-508685,CUST-100612,2025-06-20,718.11,718.11,Scheduled,ACH,Posted,False,False,,2025-06-20,2025-06-24,True,False
PMT-9045948,LN-501484,CUST-107244,2025-06-21,1014.57,1014.57,Scheduled,Check,Posted,False,False,,2025-06-21,2025-06-24,True,False
PMT-9046131,LN-509575,CUST-101420,2025-06-21,113.17,113.17,Scheduled,ACH,Posted,False,False,,2025-06-21,2025-06-24,True,False
PMT-9046222,LN-504360,CUST-106077,2025-06-22,207.48,207.48,Scheduled,ACH,Posted,False,False,,2025-06-22,2025-06-24,True,False
PMT-9046289,LN-502775,CUST-102105,2025-06-22,347.15,347.15,Scheduled,Check,Posted,False,False,,2025-06-22,2025-06-24,True,False
PMT-9046857,LN-500398,CUST-104131,2025-06-24,258.98,258.98,Scheduled,ACH,Posted,False,False,,2025-06-24,2025-06-24,False,False
