loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500517,APP-200550,CUST-101929,Auto,Auto Standard,2025-02-11,2025-02-13,19056.03,0.1019,63,True,Vehicle,24,R3,LOAN_SERVICING
LN-500552,APP-200587,CUST-100032,Personal,Personal Standard,2025-02-11,2025-02-11,9302.13,0.1332,20,False,None,17,R2,LOAN_SERVICING
LN-501348,APP-201448,CUST-105095,Auto,Auto Standard,2025-02-11,2025-02-13,24316.99,0.096,62,True,Vehicle,20,R1,LOAN_SERVICING
LN-502120,APP-202294,CUST-101377,Auto,Auto Standard,2025-02-11,2025-02-13,32249.42,0.0817,50,True,Vehicle,13,R5,LOAN_SERVICING
LN-502197,APP-202376,CUST-102397,Personal,Personal Standard,2025-02-11,2025-02-11,2157.47,0.2171,33,False,None,4,R3,LOAN_SERVICING
LN-502961,APP-203204,CUST-105063,Auto,Auto Standard,2025-02-11,2025-02-13,16821.12,0.0556,47,True,Vehicle,22,R4,LOAN_SERVICING
LN-503381,APP-203668,CUST-105593,Credit Card,Credit Card Standard,2025-02-11,2025-02-11,17992.74,0.17,0,False,None,16,R3,LOAN_SERVICING
LN-504185,APP-204544,CUST-104467,Credit Card,Credit Card Standard,2025-02-11,2025-02-13,13722.82,0.1842,0,False,None,6,R3,LOAN_SERVICING
LN-504210,APP-204570,CUST-105774,Personal,Personal Standard,2025-02-11,2025-02-11,8836.16,0.1316,53,False,None,6,R3,LOAN_SERVICING
LN-505031,APP-205468,CUST-104987,Auto,Auto Standard,2025-02-11,2025-02-11,44812.17,0.0468,72,True,Vehicle,20,R2,LOAN_SERVICING
LN-505162,APP-205610,CUST-105803,HELOC,HELOC Standard,2025-02-11,2025-02-13,13073.29,0.0762,101,True,Real Estate,17,R1,LOAN_SERVICING
LN-505314,APP-205771,CUST-101772,Credit Card,Credit Card Standard,2025-02-11,2025-02-11,17293.48,0.2284,0,False,None,1,R3,LOAN_SERVICING
LN-505443,APP-205911,CUST-103201,Auto,Auto Standard,2025-02-11,2025-02-13,38870.57,0.0948,42,True,Vehicle,3,R2,LOAN_SERVICING
LN-505453,APP-205921,CUST-103070,Auto,Auto Standard,2025-02-11,2025-02-13,46750.47,0.0885,51,True,Vehicle,22,R3,LOAN_SERVICING
LN-506226,APP-206765,CUST-100863,Auto,Auto Standard,2025-02-11,2025-02-11,38748.99,0.0879,43,True,Vehicle,20,R3,LOAN_SERVICING
LN-506293,APP-206837,CUST-106625,Auto,Auto Standard,2025-02-11,2025-02-12,34834.1,0.0923,53,True,Vehicle,20,R4,LOAN_SERVICING
LN-506346,APP-206900,CUST-107663,Auto,Auto Standard,2025-02-11,2025-02-13,38609.56,0.0577,67,True,Vehicle,24,R3,LOAN_SERVICING
LN-507413,APP-208050,CUST-103705,Personal,Personal Standard,2025-02-11,2025-02-12,13314.5,0.1946,16,False,None,18,R3,LOAN_SERVICING
LN-507589,APP-208241,CUST-107935,Auto,Auto Standard,2025-02-11,2025-02-11,10725.98,0.0612,50,True,Vehicle,4,R5,LOAN_SERVICING
LN-507791,APP-208454,CUST-107282,Auto,Auto Standard,2025-02-11,2025-02-11,44920.55,0.0914,60,True,Vehicle,9,R5,LOAN_SERVICING
LN-507877,APP-208544,CUST-101932,Auto,Auto Standard,2025-02-11,2025-02-13,11877.36,0.0955,45,True,Vehicle,21,R3,LOAN_SERVICING
LN-508562,APP-209290,CUST-107081,Personal,Personal Standard,2025-02-11,2025-02-13,22781.08,0.2077,42,False,None,11,R5,LOAN_SERVICING
LN-508942,APP-209696,CUST-101042,Auto,Auto Standard,2025-02-11,2025-02-12,33677.73,0.0963,60,True,Vehicle,22,R1,LOAN_SERVICING
LN-509292,APP-210078,CUST-105413,Auto,Auto Standard,2025-02-11,2025-02-12,38037.5,0.1057,49,True,Vehicle,10,R3,LOAN_SERVICING
LN-509716,APP-210541,CUST-102140,Personal,Personal Standard,2025-02-11,2025-02-12,23058.44,0.1197,18,False,None,1,R6,LOAN_SERVICING
