contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000152,LN-500273,CUST-100608,2025-01-08,COL-1067,OUTBOUND_CALL,Outbound,No Answer,False,42.0,False,CALL_CENTER,False
CTC-60000327,LN-500582,CUST-105572,2025-01-08,COL-1079,OUTBOUND_CALL,Outbound,Right Party Contact,True,63.0,False,CALL_CENTER,False
CTC-60001186,LN-502359,CUST-107746,2025-01-08,COL-1053,OUTBOUND_CALL,Outbound,Wrong Party,False,23.0,False,CALL_CENTER,False
CTC-60002052,LN-504034,CUST-103774,2025-01-08,COL-1010,OUTBOUND_CALL,Outbound,No Answer,False,10.0,False,CALL_CENTER,False
CTC-60002793,LN-505449,CUST-103180,2025-01-08,COL-1020,OUTBOUND_CALL,Outbound,Wrong Party,False,31.0,False,CALL_CENTER,False
CTC-60003365,LN-506682,CUST-101455,2025-01-08,COL-1076,OUTBOUND_CALL,Outbound,Voicemail,False,35.0,False,CALL_CENTER,False
CTC-60003957,LN-507861,CUST-100587,2025-01-08,COL-1019,OUTBOUND_CALL,Outbound,Right Party Contact,True,537.0,False,CALL_CENTER,False
CTC-60004385,LN-508782,CUST-105177,2025-01-08,COL-1019,OUTBOUND_CALL,Outbound,No Answer,False,23.0,False,CALL_CENTER,False
CTC-60005876,LN-502128,CUST-103099,2025-01-08,COL-1046,OUTBOUND_CALL,Outbound,Wrong Party,False,31.0,False,CALL_CENTER,False
CTC-60006776,LN-504384,CUST-103540,2025-01-08,COL-1050,OUTBOUND_CALL,Outbound,Voicemail,False,44.0,False,CALL_CENTER,False
CTC-60006805,LN-504468,CUST-101523,2025-01-08,COL-1103,OUTBOUND_CALL,Outbound,Right Party Contact,True,613.0,False,CALL_CENTER,False
CTC-60006838,LN-504623,CUST-100109,2025-01-08,COL-1031,OUTBOUND_CALL,Outbound,Right Party Contact,True,533.0,False,CALL_CENTER,False
CTC-60006859,LN-504693,CUST-103728,2025-01-08,COL-1031,OUTBOUND_CALL,Outbound,No Answer,False,13.0,False,CALL_CENTER,False
CTC-60007288,LN-505917,CUST-104586,2025-01-08,COL-1072,OUTBOUND_CALL,Outbound,Right Party Contact,True,274.0,False,CALL_CENTER,False
CTC-60007564,LN-506835,CUST-104774,2025-01-08,COL-1008,OUTBOUND_CALL,Outbound,No Answer,False,16.0,False,CALL_CENTER,False
CTC-60007959,LN-507889,CUST-107046,2025-01-08,COL-1001,OUTBOUND_CALL,Outbound,Right Party Contact,True,331.0,False,CALL_CENTER,False
CTC-60009312,LN-501664,CUST-107279,2025-01-08,COL-1036,OUTBOUND_CALL,Outbound,Right Party Contact,True,593.0,False,CALL_CENTER,False
CTC-60009847,LN-503324,CUST-100512,2025-01-08,COL-1036,OUTBOUND_CALL,Outbound,No Answer,False,9.0,False,CALL_CENTER,False
CTC-60009961,LN-503727,CUST-102369,2025-01-08,COL-1085,OUTBOUND_CALL,Outbound,Right Party Contact,True,590.0,False,CALL_CENTER,False
CTC-60010082,LN-504087,CUST-106826,2025-01-08,COL-1032,OUTBOUND_CALL,Outbound,Right Party Contact,True,210.0,False,CALL_CENTER,False
CTC-60010117,LN-504152,CUST-105220,2025-01-08,COL-1077,OUTBOUND_CALL,Outbound,No Answer,False,15.0,False,CALL_CENTER,False
CTC-60011047,LN-507501,CUST-102100,2025-01-08,COL-1049,OUTBOUND_CALL,Outbound,No Answer,False,19.0,False,CALL_CENTER,False
CTC-60012330,LN-501093,CUST-100201,2025-01-08,COL-1106,OUTBOUND_CALL,Outbound,Right Party Contact,True,52.0,False,CALL_CENTER,False
CTC-60012588,LN-501545,CUST-102191,2025-01-08,COL-1108,OUTBOUND_CALL,Outbound,Right Party Contact,True,710.0,False,CALL_CENTER,False
CTC-60012824,LN-501892,CUST-107465,2025-01-08,COL-1022,OUTBOUND_CALL,Outbound,Wrong Party,False,16.0,False,CALL_CENTER,False
CTC-60013618,LN-503407,CUST-107454,2025-01-08,COL-1106,OUTBOUND_CALL,Outbound,Busy,False,20.0,False,CALL_CENTER,False
CTC-60013995,LN-503905,CUST-100424,2025-01-08,COL-1083,OUTBOUND_CALL,Outbound,Right Party Contact,True,398.0,False,CALL_CENTER,False
CTC-60014047,LN-503996,CUST-105079,2025-01-08,COL-1084,OUTBOUND_CALL,Outbound,Right Party Contact,True,336.0,False,CALL_CENTER,False
CTC-60014210,LN-504327,CUST-103488,2025-01-08,COL-1034,OUTBOUND_CALL,Outbound,No Answer,False,31.0,False,CALL_CENTER,False
CTC-60015662,LN-506758,CUST-100692,2025-01-08,COL-1017,OUTBOUND_CALL,Outbound,Right Party Contact,True,150.0,False,CALL_CENTER,False
CTC-60015829,LN-507117,CUST-103609,2025-01-08,COL-1039,OUTBOUND_CALL,Outbound,Right Party Contact,True,419.0,False,CALL_CENTER,False
CTC-60016304,LN-507896,CUST-100115,2025-01-08,COL-1075,OUTBOUND_CALL,Outbound,Busy,False,30.0,False,CALL_CENTER,False
CTC-60016986,LN-508726,CUST-102149,2025-01-08,COL-1006,OUTBOUND_CALL,Outbound,Wrong Party,False,22.0,False,CALL_CENTER,False
CTC-60017218,LN-509157,CUST-100866,2025-01-08,COL-1092,OUTBOUND_CALL,Outbound,Right Party Contact,True,580.0,False,CALL_CENTER,False
