application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200098,CUST-102555,HELOC,12480.09,R4,2024-04-30,Approved,2024-05-02,RISK_ENGINE
APP-200695,CUST-102141,Mortgage,368405.74,R4,2024-04-30,Approved,2024-05-02,RISK_ENGINE
APP-200735,CUST-106996,Auto,38521.82,R2,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-200765,CUST-107753,Credit Card,16390.46,R5,2024-04-30,Approved,2024-05-01,RISK_ENGINE
APP-201899,CUST-107127,Auto,33176.09,R3,2024-04-30,Approved,2024-05-02,RISK_ENGINE
APP-202138,CUST-106647,Personal,12613.09,R7,2024-04-30,Approved,2024-05-04,RISK_ENGINE
APP-202194,CUST-101449,Credit Card,6468.21,R5,2024-04-30,Approved,2024-05-02,RISK_ENGINE
APP-205039,CUST-102719,Auto,48030.75,R4,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-205117,CUST-107450,Auto,11804.6,R4,2024-04-30,Approved,2024-05-02,RISK_ENGINE
APP-205388,CUST-105877,Personal,18197.96,R2,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-206301,CUST-104022,Auto,25038.8,R4,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-206413,CUST-105869,Auto,50260.32,R1,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-206508,CUST-105458,Auto,54627.09,R1,2024-04-30,Approved,2024-05-04,RISK_ENGINE
APP-207740,CUST-101340,Personal,22461.19,R1,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-207888,CUST-103438,Mortgage,385982.7,R7,2024-04-30,Approved,2024-05-02,RISK_ENGINE
APP-208497,CUST-100791,Personal,17118.71,R7,2024-04-30,Approved,2024-05-03,RISK_ENGINE
APP-209846,CUST-106109,Personal,29182.74,R1,2024-04-30,Approved,2024-05-01,RISK_ENGINE
