contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000192,LN-500336,CUST-100097,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000352,LN-500628,CUST-103504,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000373,LN-500685,CUST-106963,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000670,LN-501262,CUST-105119,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000938,LN-501805,CUST-103427,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001062,LN-502047,CUST-104949,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001404,LN-502745,CUST-101009,2025-06-16,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001421,LN-502782,CUST-103585,2025-06-16,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001881,LN-503698,CUST-101843,2025-06-16,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002108,LN-504146,CUST-101906,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002182,LN-504270,CUST-102768,2025-06-16,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002275,LN-504450,CUST-105165,2025-06-16,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002827,LN-505558,CUST-107916,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002887,LN-505729,CUST-105087,2025-06-16,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002960,LN-505876,CUST-106139,2025-06-16,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002994,LN-505926,CUST-104585,2025-06-16,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003000,LN-505941,CUST-100431,2025-06-16,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
