customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-107311,2025-01-03,2025-01-17,594,R6,True,CREDIT_BUREAU
CUST-103414,2025-01-03,2025-01-17,786,R1,True,CREDIT_BUREAU
CUST-103103,2025-01-03,2025-01-17,668,R4,True,CREDIT_BUREAU
CUST-101118,2025-01-03,2025-01-17,672,R4,True,CREDIT_BUREAU
CUST-103289,2025-01-03,2025-01-17,675,R4,True,CREDIT_BUREAU
CUST-101605,2025-01-03,2025-01-17,748,R2,True,CREDIT_BUREAU
CUST-103497,2025-01-03,2025-01-17,771,R2,True,CREDIT_BUREAU
CUST-100788,2025-01-03,2025-01-17,675,R4,True,CREDIT_BUREAU
CUST-101464,2025-01-03,2025-01-17,715,R3,True,CREDIT_BUREAU
CUST-100061,2025-01-03,2025-01-17,811,R1,True,CREDIT_BUREAU
CUST-103655,2025-01-03,2025-01-17,635,R5,True,CREDIT_BUREAU
CUST-101281,2025-01-03,2025-01-17,774,R2,True,CREDIT_BUREAU
CUST-107784,2025-01-03,2025-01-17,815,R1,True,CREDIT_BUREAU
CUST-101364,2025-01-03,2025-01-17,738,R3,True,CREDIT_BUREAU
CUST-102562,2025-01-03,2025-01-17,806,R1,True,CREDIT_BUREAU
CUST-105376,2025-01-03,2025-01-17,682,R4,True,CREDIT_BUREAU
CUST-105595,2025-01-03,2025-01-17,631,R5,True,CREDIT_BUREAU
CUST-102665,2025-01-03,2025-01-17,638,R5,True,CREDIT_BUREAU
CUST-100815,2025-01-03,2025-01-17,830,R1,True,CREDIT_BUREAU
CUST-106644,2025-01-03,2025-01-17,719,R3,True,CREDIT_BUREAU
CUST-104287,2025-01-03,2025-01-17,769,R2,True,CREDIT_BUREAU
CUST-102837,2025-01-03,2025-01-17,587,R6,True,CREDIT_BUREAU
CUST-101111,2025-01-03,2025-01-17,740,R2,True,CREDIT_BUREAU
CUST-106891,2025-01-03,2025-01-17,805,R1,True,CREDIT_BUREAU
CUST-107301,2025-01-03,2025-01-17,630,R5,True,CREDIT_BUREAU
CUST-106094,2025-01-03,2025-01-17,682,R4,True,CREDIT_BUREAU
CUST-104158,2025-01-03,2025-01-17,598,R6,True,CREDIT_BUREAU
CUST-100468,2025-01-03,2025-01-17,747,R2,True,CREDIT_BUREAU
CUST-104806,2025-01-03,2025-01-17,820,R1,True,CREDIT_BUREAU
CUST-106771,2025-01-03,2025-01-17,738,R3,True,CREDIT_BUREAU
CUST-104072,2025-01-03,2025-01-17,716,R3,True,CREDIT_BUREAU
CUST-101718,2025-01-03,2025-01-17,657,R5,True,CREDIT_BUREAU
CUST-102812,2025-01-03,2025-01-17,672,R4,True,CREDIT_BUREAU
CUST-101612,2025-01-03,2025-01-17,816,R1,True,CREDIT_BUREAU
CUST-104305,2025-01-03,2025-01-17,809,R1,True,CREDIT_BUREAU
CUST-102063,2025-01-03,2025-01-17,600,R6,True,CREDIT_BUREAU
CUST-101568,2025-01-03,2025-01-17,667,R4,True,CREDIT_BUREAU
CUST-107531,2025-01-03,2025-01-17,827,R1,True,CREDIT_BUREAU
CUST-104943,2025-01-03,2025-01-17,593,R6,True,CREDIT_BUREAU
CUST-104718,2025-01-03,2025-01-17,689,R4,True,CREDIT_BUREAU
CUST-104381,2025-01-03,2025-01-17,814,R1,True,CREDIT_BUREAU
CUST-101340,2025-01-03,2025-01-17,816,R1,True,CREDIT_BUREAU
CUST-107186,2025-01-03,2025-01-17,803,R1,True,CREDIT_BUREAU
CUST-106554,2025-01-03,2025-01-17,809,R1,True,CREDIT_BUREAU
CUST-102686,2025-01-03,2025-01-17,823,R1,True,CREDIT_BUREAU
CUST-107332,2025-01-03,2025-01-17,623,R5,True,CREDIT_BUREAU
CUST-102518,2025-01-03,2025-01-17,641,R5,True,CREDIT_BUREAU
CUST-101801,2025-01-03,2025-01-17,728,R3,True,CREDIT_BUREAU
CUST-104941,2025-01-03,2025-01-17,752,R2,True,CREDIT_BUREAU
CUST-101008,2025-01-03,2025-01-17,793,R1,True,CREDIT_BUREAU
CUST-103460,2025-01-03,2025-01-17,741,R2,True,CREDIT_BUREAU
CUST-107520,2025-01-03,2025-01-17,746,R2,True,CREDIT_BUREAU
CUST-106232,2025-01-03,2025-01-17,727,R3,True,CREDIT_BUREAU
CUST-105620,2025-01-03,2025-01-17,809,R1,True,CREDIT_BUREAU
CUST-105153,2025-01-03,2025-01-17,819,R1,True,CREDIT_BUREAU
