loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500474,APP-200505,CUST-107841,Auto,Auto Standard,2025-05-21,2025-05-21,44094.47,0.0503,71,True,Vehicle,20,R5,LOAN_SERVICING
LN-501207,APP-201295,CUST-100086,Auto,Auto Standard,2025-05-21,2025-05-23,53972.81,0.0659,58,True,Vehicle,13,R4,LOAN_SERVICING
LN-501416,APP-201523,CUST-106614,Auto,Auto Standard,2025-05-21,2025-05-21,17764.17,0.075,38,True,Vehicle,10,R7,LOAN_SERVICING
LN-502148,APP-202323,CUST-103172,Auto,Auto Standard,2025-05-21,2025-05-23,38474.21,0.1027,38,True,Vehicle,21,R4,LOAN_SERVICING
LN-502151,APP-202326,CUST-106047,Credit Card,Credit Card Standard,2025-05-21,2025-05-23,19317.22,0.2511,0,False,None,15,R5,LOAN_SERVICING
LN-502376,APP-202571,CUST-103283,Auto,Auto Standard,2025-05-21,2025-05-21,22491.71,0.0543,49,True,Vehicle,10,R2,LOAN_SERVICING
LN-502506,APP-202717,CUST-106063,Personal,Personal Standard,2025-05-21,2025-05-21,3827.5,0.1836,25,False,None,14,R2,LOAN_SERVICING
LN-502510,APP-202721,CUST-103338,Personal,Personal Standard,2025-05-21,2025-05-22,4473.42,0.2091,52,False,None,13,R1,LOAN_SERVICING
LN-502766,APP-202996,CUST-100849,Auto,Auto Standard,2025-05-21,2025-05-23,29603.4,0.0797,37,True,Vehicle,11,R1,LOAN_SERVICING
LN-503261,APP-203534,CUST-101974,Auto,Auto Standard,2025-05-21,2025-05-22,47923.8,0.0809,43,True,Vehicle,4,R1,LOAN_SERVICING
LN-503828,APP-204148,CUST-106730,Auto,Auto Standard,2025-05-21,2025-05-22,18350.21,0.0956,67,True,Vehicle,25,R2,LOAN_SERVICING
LN-503833,APP-204156,CUST-107579,Mortgage,Mortgage Standard,2025-05-21,2025-05-23,511153.31,0.0722,352,True,Real Estate,14,R6,LOAN_SERVICING
LN-504447,APP-204818,CUST-106860,Personal,Personal Standard,2025-05-21,2025-05-21,23146.44,0.1417,41,False,None,26,R3,LOAN_SERVICING
LN-504513,APP-204888,CUST-106335,Mortgage,Mortgage Standard,2025-05-21,2025-05-23,637362.82,0.0695,271,True,Real Estate,2,R3,LOAN_SERVICING
LN-505399,APP-205867,CUST-102389,Personal,Personal Standard,2025-05-21,2025-05-23,25556.2,0.1145,16,False,None,11,R5,LOAN_SERVICING
LN-505925,APP-206437,CUST-105966,Personal,Personal Standard,2025-05-21,2025-05-21,18408.97,0.2127,15,False,None,10,R4,LOAN_SERVICING
LN-507076,APP-207681,CUST-100709,Auto,Auto Standard,2025-05-21,2025-05-21,13288.67,0.0756,36,True,Vehicle,24,R2,LOAN_SERVICING
LN-508009,APP-208686,CUST-101311,Credit Card,Credit Card Standard,2025-05-21,2025-05-21,24977.45,0.2405,0,False,None,8,R3,LOAN_SERVICING
LN-509035,APP-209798,CUST-100311,Credit Card,Credit Card Standard,2025-05-21,2025-05-23,7219.84,0.2339,0,False,None,4,R1,LOAN_SERVICING
