application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-201453,CUST-104734,Auto,23378.98,R3,2025-04-07,Approved,2025-04-10,RISK_ENGINE
APP-201501,CUST-107084,Auto,47919.13,R1,2025-04-07,Approved,2025-04-09,RISK_ENGINE
APP-201813,CUST-107879,Auto,52429.1,R3,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-202126,CUST-105365,Mortgage,541615.1,R1,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-202179,CUST-104051,Auto,40678.66,R4,2025-04-07,Approved,2025-04-09,RISK_ENGINE
APP-202411,CUST-103509,Auto,8477.92,R7,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-202648,CUST-106659,Personal,19426.95,R1,2025-04-07,Approved,2025-04-10,RISK_ENGINE
APP-202876,CUST-102426,Personal,33312.56,R7,2025-04-07,Approved,2025-04-09,RISK_ENGINE
APP-203152,CUST-105679,Auto,44007.83,R6,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-203214,CUST-103700,HELOC,46015.3,R2,2025-04-07,Declined,2025-04-08,RISK_ENGINE
APP-203468,CUST-101802,Personal,29829.53,R7,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-203869,CUST-106192,HELOC,108086.19,R3,2025-04-07,Approved,2025-04-09,RISK_ENGINE
APP-203911,CUST-107780,HELOC,93447.32,R2,2025-04-07,Approved,2025-04-10,RISK_ENGINE
APP-204118,CUST-100618,Personal,18022.57,R2,2025-04-07,Approved,2025-04-10,RISK_ENGINE
APP-204207,CUST-107715,Personal,12173.24,R4,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-204400,CUST-100039,Personal,23478.11,R1,2025-04-07,Approved,2025-04-09,RISK_ENGINE
APP-204887,CUST-106040,HELOC,15085.0,R1,2025-04-07,Approved,2025-04-10,RISK_ENGINE
APP-205032,CUST-105642,Auto,41173.97,R5,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-205849,CUST-106471,Credit Card,2863.12,R6,2025-04-07,Declined,2025-04-11,RISK_ENGINE
APP-206023,CUST-100806,Credit Card,14952.24,R3,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-206374,CUST-104578,Personal,31532.41,R1,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-206830,CUST-103308,Personal,27935.07,R3,2025-04-07,Approved,2025-04-10,RISK_ENGINE
APP-207558,CUST-105166,Personal,13944.05,R3,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-208091,CUST-104827,Auto,32553.2,R3,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-208318,CUST-104958,Personal,21370.01,R1,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-208462,CUST-105857,Personal,29389.36,R1,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-208636,CUST-103854,HELOC,103066.3,R2,2025-04-07,Approved,2025-04-09,RISK_ENGINE
APP-209478,CUST-106886,Mortgage,140021.62,R1,2025-04-07,Approved,2025-04-08,RISK_ENGINE
APP-209616,CUST-103663,Auto,37154.53,R5,2025-04-07,Approved,2025-04-11,RISK_ENGINE
APP-210466,CUST-106793,Auto,20292.45,R7,2025-04-07,Approved,2025-04-09,RISK_ENGINE
