loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500005,APP-200006,CUST-104278,Auto,Auto Standard,2025-05-07,2025-05-08,37053.16,0.0672,69,True,Vehicle,7,R4,LOAN_SERVICING
LN-500094,APP-200100,CUST-105337,Auto,Auto Standard,2025-05-07,2025-05-09,21863.23,0.0953,66,True,Vehicle,8,R2,LOAN_SERVICING
LN-500197,APP-200209,CUST-104510,Personal,Personal Standard,2025-05-07,2025-05-07,17857.53,0.082,46,False,None,15,R5,LOAN_SERVICING
LN-500397,APP-200422,CUST-103604,Auto,Auto Standard,2025-05-07,2025-05-09,32659.75,0.0621,64,True,Vehicle,18,R1,LOAN_SERVICING
LN-501300,APP-201396,CUST-103353,Auto,Auto Standard,2025-05-07,2025-05-07,16333.59,0.0566,40,True,Vehicle,24,R7,LOAN_SERVICING
LN-502724,APP-202953,CUST-105869,Auto,Auto Standard,2025-05-07,2025-05-08,29851.86,0.1042,67,True,Vehicle,7,R5,LOAN_SERVICING
LN-502973,APP-203219,CUST-107413,Personal,Personal Standard,2025-05-07,2025-05-09,2118.74,0.1254,15,False,None,15,R4,LOAN_SERVICING
LN-503031,APP-203282,CUST-107613,Personal,Personal Standard,2025-05-07,2025-05-09,28985.87,0.1668,44,False,None,4,R3,LOAN_SERVICING
LN-503291,APP-203568,CUST-105089,Credit Card,Credit Card Standard,2025-05-07,2025-05-09,2712.45,0.1743,0,False,None,3,R2,LOAN_SERVICING
LN-503934,APP-204265,CUST-100364,Mortgage,Mortgage Standard,2025-05-07,2025-05-07,328858.91,0.0566,237,True,Real Estate,11,R3,LOAN_SERVICING
LN-504558,APP-204936,CUST-100905,Auto,Auto Standard,2025-05-07,2025-05-09,13232.94,0.1018,49,True,Vehicle,9,R2,LOAN_SERVICING
LN-504868,APP-205275,CUST-101493,HELOC,HELOC Standard,2025-05-07,2025-05-09,136157.18,0.0972,119,True,Real Estate,4,R2,LOAN_SERVICING
LN-505390,APP-205858,CUST-103498,Credit Card,Credit Card Standard,2025-05-07,2025-05-07,6775.38,0.1564,0,False,None,3,R2,LOAN_SERVICING
LN-505470,APP-205940,CUST-102692,Credit Card,Credit Card Standard,2025-05-07,2025-05-07,1754.28,0.1801,0,False,None,10,R4,LOAN_SERVICING
LN-505794,APP-206295,CUST-104978,Credit Card,Credit Card Standard,2025-05-07,2025-05-09,1516.64,0.1504,0,False,None,28,R3,LOAN_SERVICING
LN-506134,APP-206663,CUST-102051,Mortgage,Mortgage Standard,2025-05-07,2025-05-08,252382.1,0.0668,276,True,Real Estate,28,R5,LOAN_SERVICING
LN-506288,APP-206832,CUST-102744,Personal,Personal Standard,2025-05-07,2025-05-08,10392.12,0.2142,18,False,None,20,R4,LOAN_SERVICING
LN-506792,APP-207378,CUST-100698,Credit Card,Credit Card Standard,2025-05-07,2025-05-09,19911.11,0.1506,0,False,None,9,R5,LOAN_SERVICING
LN-507820,APP-208486,CUST-102984,Personal,Personal Standard,2025-05-07,2025-05-09,17664.04,0.1337,19,False,None,24,R2,LOAN_SERVICING
LN-507981,APP-208657,CUST-103094,Auto,Auto Standard,2025-05-07,2025-05-07,43721.55,0.1087,46,True,Vehicle,16,R1,LOAN_SERVICING
LN-508717,APP-209459,CUST-106203,Credit Card,Credit Card Standard,2025-05-07,2025-05-07,17583.43,0.2227,0,False,None,8,R3,LOAN_SERVICING
LN-509342,APP-210129,CUST-106591,Personal,Personal Standard,2025-05-07,2025-05-09,21388.91,0.0981,42,False,None,19,R3,LOAN_SERVICING
