loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500319,APP-200341,CUST-104728,Auto,Auto Standard,2024-01-25,2024-01-25,19466.28,0.0636,67,True,Vehicle,14,R3,LOAN_SERVICING
LN-501524,APP-201639,CUST-105517,Credit Card,Credit Card Standard,2024-01-25,2024-01-27,15021.78,0.2112,0,False,None,11,R1,LOAN_SERVICING
LN-502186,APP-202363,CUST-100731,Credit Card,Credit Card Standard,2024-01-25,2024-01-25,14993.63,0.1856,0,False,None,22,R5,LOAN_SERVICING
LN-503034,APP-203285,CUST-102132,Personal,Personal Standard,2024-01-25,2024-01-25,10519.79,0.175,48,False,None,25,R3,LOAN_SERVICING
LN-503755,APP-204069,CUST-102018,Auto,Auto Standard,2024-01-25,2024-01-26,51726.28,0.0963,61,True,Vehicle,7,R3,LOAN_SERVICING
LN-504396,APP-204763,CUST-100458,HELOC,HELOC Standard,2024-01-25,2024-01-27,147805.99,0.0974,133,True,Real Estate,18,R7,LOAN_SERVICING
LN-504423,APP-204791,CUST-105092,Mortgage,Mortgage Standard,2024-01-25,2024-01-25,540575.2,0.0712,330,True,Real Estate,16,R4,LOAN_SERVICING
LN-504561,APP-204941,CUST-101606,Personal,Personal Standard,2024-01-25,2024-01-25,31157.01,0.1487,13,False,None,24,R5,LOAN_SERVICING
LN-504800,APP-205204,CUST-107943,Auto,Auto Standard,2024-01-25,2024-01-27,13769.07,0.076,60,True,Vehicle,26,R3,LOAN_SERVICING
LN-506180,APP-206711,CUST-103441,Personal,Personal Standard,2024-01-25,2024-01-25,19617.3,0.1444,39,False,None,20,R6,LOAN_SERVICING
LN-506528,APP-207098,CUST-100163,Auto,Auto Standard,2024-01-25,2024-01-27,48879.0,0.0452,51,True,Vehicle,10,R2,LOAN_SERVICING
LN-507066,APP-207670,CUST-102202,Auto,Auto Standard,2024-01-25,2024-01-26,33160.97,0.101,70,True,Vehicle,15,R5,LOAN_SERVICING
LN-507210,APP-207826,CUST-107404,Personal,Personal Standard,2024-01-25,2024-01-26,24906.48,0.1201,39,False,None,14,R3,LOAN_SERVICING
LN-507740,APP-208399,CUST-105806,Auto,Auto Standard,2024-01-25,2024-01-27,10369.05,0.0956,38,True,Vehicle,24,R3,LOAN_SERVICING
LN-507884,APP-208552,CUST-104436,Auto,Auto Standard,2024-01-25,2024-01-25,10775.64,0.1008,36,True,Vehicle,4,R3,LOAN_SERVICING
LN-507932,APP-208604,CUST-100087,HELOC,HELOC Standard,2024-01-25,2024-01-25,57818.37,0.0993,121,True,Real Estate,3,R2,LOAN_SERVICING
LN-507968,APP-208643,CUST-106158,Auto,Auto Standard,2024-01-25,2024-01-26,25372.31,0.0833,51,True,Vehicle,23,R2,LOAN_SERVICING
LN-508262,APP-208959,CUST-103593,Personal,Personal Standard,2024-01-25,2024-01-27,23117.74,0.1038,50,False,None,26,R5,LOAN_SERVICING
LN-508686,APP-209426,CUST-100658,Personal,Personal Standard,2024-01-25,2024-01-27,30652.81,0.0908,15,False,None,24,R3,LOAN_SERVICING
LN-509136,APP-209908,CUST-100121,Credit Card,Credit Card Standard,2024-01-25,2024-01-25,20049.09,0.1927,0,False,None,16,R4,LOAN_SERVICING
LN-509310,APP-210096,CUST-101263,Personal,Personal Standard,2024-01-25,2024-01-25,20847.59,0.1141,13,False,None,10,R2,LOAN_SERVICING
LN-509621,APP-210435,CUST-105162,Personal,Personal Standard,2024-01-25,2024-01-25,21363.46,0.1445,57,False,None,19,R6,LOAN_SERVICING
LN-509768,APP-210597,CUST-107366,Auto,Auto Standard,2024-01-25,2024-01-26,50563.51,0.1054,60,True,Vehicle,23,R4,LOAN_SERVICING
