application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200199,CUST-106156,Mortgage,407744.43,R3,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-200630,CUST-105780,Personal,11453.34,R5,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-200911,CUST-102030,Personal,9082.47,R3,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-200948,CUST-103880,Credit Card,4664.02,R1,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-201733,CUST-103225,Personal,34286.69,R5,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-202468,CUST-101221,Credit Card,21103.94,R6,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-202701,CUST-104622,Credit Card,18961.96,R2,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-202707,CUST-104888,Credit Card,5328.17,R4,2025-05-25,Declined,2025-05-29,RISK_ENGINE
APP-203256,CUST-100602,Auto,25665.07,R1,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-203336,CUST-106660,HELOC,40024.47,R3,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-203440,CUST-105277,Credit Card,21817.08,R6,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-203845,CUST-101989,Auto,17823.63,R3,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-204407,CUST-101764,Credit Card,14399.75,R5,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-204759,CUST-106247,Auto,9345.52,R4,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-204786,CUST-106882,Auto,35431.47,R1,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-205042,CUST-104362,HELOC,107313.07,R2,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-205100,CUST-105342,Personal,12583.78,R2,2025-05-25,Approved,2025-05-26,RISK_ENGINE
APP-205126,CUST-101236,Personal,13428.15,R6,2025-05-25,Approved,2025-05-26,RISK_ENGINE
APP-205186,CUST-102683,Auto,34837.0,R3,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-205317,CUST-101165,Auto,33746.71,R1,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-206792,CUST-103527,Auto,9474.7,R3,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-206920,CUST-107223,Auto,18363.95,R4,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-207811,CUST-103184,Personal,22741.56,R5,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-208041,CUST-107944,Auto,27167.94,R4,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-208164,CUST-107132,Mortgage,562844.31,R3,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-208791,CUST-103769,Auto,47888.29,R4,2025-05-25,Approved,2025-05-29,RISK_ENGINE
APP-209542,CUST-107085,Mortgage,230444.6,R4,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-209606,CUST-101439,Auto,38888.78,R3,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-209797,CUST-107709,Personal,23831.74,R3,2025-05-25,Approved,2025-05-27,RISK_ENGINE
APP-210021,CUST-102477,Auto,26063.98,R2,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-210119,CUST-104410,HELOC,111171.0,R6,2025-05-25,Approved,2025-05-28,RISK_ENGINE
APP-210729,CUST-104942,Personal,6971.77,R6,2025-05-25,Approved,2025-05-27,RISK_ENGINE
