payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9029993,LN-504928,CUST-101997,2025-05-01,323.77,323.77,Scheduled,ACH,Posted,False,False,,2025-05-01,2025-05-10,True,False
PMT-9030133,LN-506963,CUST-101635,2025-05-01,1413.26,1413.26,Scheduled,Check,Posted,False,False,,2025-05-01,2025-05-10,True,False
PMT-9030455,LN-506346,CUST-107663,2025-05-02,379.72,0.0,Extra,Check,Posted,False,False,,2025-05-02,2025-05-10,True,False
PMT-9030608,LN-501235,CUST-107164,2025-05-03,372.94,372.94,Scheduled,ACH,Posted,False,False,,2025-05-03,2025-05-10,True,False
PMT-9030699,LN-504852,CUST-107626,2025-05-03,672.46,672.46,Scheduled,ACH,Posted,False,False,,2025-05-03,2025-05-10,True,False
PMT-9030831,LN-505872,CUST-106606,2025-05-03,240.77,240.77,Scheduled,Debit Card,Posted,False,False,,2025-05-03,2025-05-10,True,False
PMT-9030957,LN-505075,CUST-100492,2025-05-04,118.64,118.64,Scheduled,Debit Card,Posted,False,False,,2025-05-04,2025-05-10,True,False
PMT-9031025,LN-506019,CUST-101561,2025-05-04,1189.1,1189.1,Scheduled,ACH,Posted,False,False,,2025-05-04,2025-05-10,True,False
PMT-9031326,LN-501812,CUST-103079,2025-05-05,297.11,297.11,Scheduled,Check,Posted,False,False,,2025-05-05,2025-05-10,True,False
PMT-9032022,LN-505361,CUST-105916,2025-05-07,920.3,920.3,Scheduled,ACH,Posted,False,False,,2025-05-07,2025-05-10,True,False
PMT-9032224,LN-502954,CUST-101829,2025-05-07,357.2,357.2,Scheduled,ACH,Posted,False,False,,2025-05-07,2025-05-10,True,False
PMT-9032263,LN-508161,CUST-107729,2025-05-08,72.73,72.73,Scheduled,Debit Card,Posted,False,False,,2025-05-08,2025-05-10,True,False
PMT-9032553,LN-503498,CUST-107580,2025-05-08,694.52,694.52,Scheduled,Check,Posted,False,False,,2025-05-08,2025-05-10,True,False
PMT-9032901,LN-500726,CUST-102694,2025-05-10,263.2,263.2,Scheduled,Debit Card,Posted,False,False,,2025-05-10,2025-05-10,False,False
PMT-9032902,LN-507577,CUST-105647,2025-05-10,913.81,913.81,Scheduled,Debit Card,Posted,False,False,,2025-05-10,2025-05-10,False,False
PMT-9032903,LN-506678,CUST-104272,2025-05-10,659.53,659.53,Scheduled,ACH,Posted,False,False,,2025-05-10,2025-05-10,False,False
PMT-9032904,LN-504140,CUST-101595,2025-05-10,516.82,516.82,Scheduled,ACH,Posted,False,False,,2025-05-10,2025-05-10,False,False
PMT-9032905,LN-509909,CUST-105359,2025-05-10,728.63,728.63,Scheduled,ACH,Posted,False,False,,2025-05-10,2025-05-10,False,False
