application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200777,CUST-106817,Auto,23044.38,R6,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-200828,CUST-105614,Auto,14888.41,R1,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-200976,CUST-103075,Personal,18484.67,R3,2025-03-02,Approved,2025-03-04,RISK_ENGINE
APP-201440,CUST-107878,Credit Card,15315.53,R7,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-201652,CUST-104096,Personal,29814.32,R6,2025-03-02,Approved,2025-03-04,RISK_ENGINE
APP-201771,CUST-105596,Auto,12322.03,R3,2025-03-02,Approved,2025-03-04,RISK_ENGINE
APP-202502,CUST-100037,Credit Card,3322.58,R2,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-202844,CUST-104070,Personal,34622.97,R3,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-203160,CUST-103986,Auto,47091.27,R5,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-204012,CUST-100459,Personal,15744.9,R3,2025-03-02,Approved,2025-03-04,RISK_ENGINE
APP-204464,CUST-101364,Mortgage,329590.91,R2,2025-03-02,Approved,2025-03-03,RISK_ENGINE
APP-204493,CUST-100321,Auto,39870.36,R3,2025-03-02,Approved,2025-03-03,RISK_ENGINE
APP-204825,CUST-104950,Auto,14822.05,R5,2025-03-02,Approved,2025-03-06,RISK_ENGINE
APP-205962,CUST-106434,HELOC,81690.83,R2,2025-03-02,Approved,2025-03-04,RISK_ENGINE
APP-206143,CUST-102656,Credit Card,2117.81,R3,2025-03-02,Approved,2025-03-06,RISK_ENGINE
APP-206623,CUST-104222,Auto,48718.9,R3,2025-03-02,Approved,2025-03-05,RISK_ENGINE
APP-207478,CUST-103453,Personal,20817.1,R1,2025-03-02,Approved,2025-03-06,RISK_ENGINE
APP-208587,CUST-103969,Auto,11083.59,R6,2025-03-02,Approved,2025-03-04,RISK_ENGINE
APP-209310,CUST-101409,Auto,43785.49,R6,2025-03-02,Approved,2025-03-06,RISK_ENGINE
APP-210455,CUST-102550,HELOC,149611.41,R3,2025-03-02,Declined,2025-03-04,RISK_ENGINE
APP-210763,CUST-100391,Auto,12284.62,R2,2025-03-02,Approved,2025-03-05,RISK_ENGINE
