application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200592,CUST-106231,Personal,22041.19,R4,2024-07-11,Approved,2024-07-12,RISK_ENGINE
APP-200754,CUST-100323,Auto,23002.58,R1,2024-07-11,Approved,2024-07-13,RISK_ENGINE
APP-200795,CUST-107621,Auto,11795.68,R2,2024-07-11,Approved,2024-07-14,RISK_ENGINE
APP-201120,CUST-106410,Auto,26587.91,R4,2024-07-11,Approved,2024-07-14,RISK_ENGINE
APP-201138,CUST-102892,Mortgage,219555.88,R1,2024-07-11,Declined,2024-07-13,RISK_ENGINE
APP-203339,CUST-107303,Auto,42481.82,R2,2024-07-11,Approved,2024-07-12,RISK_ENGINE
APP-203427,CUST-100006,Auto,19290.83,R4,2024-07-11,Approved,2024-07-12,RISK_ENGINE
APP-204415,CUST-107676,Auto,39514.72,R5,2024-07-11,Declined,2024-07-13,RISK_ENGINE
APP-205348,CUST-100167,Personal,26886.92,R1,2024-07-11,Approved,2024-07-14,RISK_ENGINE
APP-205981,CUST-104841,Auto,29909.03,R7,2024-07-11,Approved,2024-07-15,RISK_ENGINE
APP-206607,CUST-107192,HELOC,79075.08,R3,2024-07-11,Approved,2024-07-14,RISK_ENGINE
APP-206965,CUST-103656,Credit Card,8867.95,R3,2024-07-11,Approved,2024-07-12,RISK_ENGINE
APP-207431,CUST-104570,Auto,34431.26,R4,2024-07-11,Approved,2024-07-13,RISK_ENGINE
APP-207688,CUST-106400,Auto,33530.06,R3,2024-07-11,Approved,2024-07-15,RISK_ENGINE
APP-208846,CUST-106711,HELOC,126939.71,R1,2024-07-11,Approved,2024-07-14,RISK_ENGINE
APP-208993,CUST-105935,Credit Card,23170.95,R1,2024-07-11,Approved,2024-07-15,RISK_ENGINE
APP-209080,CUST-100406,Auto,17313.47,R3,2024-07-11,Approved,2024-07-13,RISK_ENGINE
APP-209089,CUST-101589,Personal,10160.01,R3,2024-07-11,Approved,2024-07-13,RISK_ENGINE
APP-210280,CUST-101206,Personal,18947.93,R4,2024-07-11,Approved,2024-07-14,RISK_ENGINE
